관리번호,순서,공정명,QC체크,행,열
EVCO-529,5,제조지시 및 기록서,NO,7,5
EVCO-529,6,원료 출고,NO,8,3
EVCO-529,7,원료 칭량,NO,9,5
EVCO-529,8,Q.C,YES,10,8
EVCO-529,9,혼합 용해,NO,11,5
EVCO-529,10,냉각․탈포,NO,13,5
EVCO-529,11,여과,NO,15,5
EVCO-529,12,Q.C,YES,16,8
EVCO-529,13,숙성보관,NO,17,5
EVCO-529,14,반제품 인수,NO,19,5
EVCO-529,15,자재출고,NO,20,3
EVCO-529,16,충전,NO,21,5
EVCO-529,17,Q.C,YES,22,8
EVCO-529,18,공정검사,NO,23,5
EVCO-529,19,포장,NO,25,5
EVCO-529,20,Q.C,YES,26,8
EVCO-529,21,공정검사,NO,27,5
EVCO-529,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-530,1,제조 공정도,NO,1,5
EVCO-530,2,별첨. 2,NO,3,1
EVCO-530,3,생산계획,NO,3,5
EVCO-530,4,제조지시,NO,5,5
EVCO-530,5,제조지시 및 기록서,NO,7,5
EVCO-530,6,원료 출고,NO,8,3
EVCO-530,7,원료 칭량,NO,9,5
EVCO-530,8,Q.C,YES,10,8
EVCO-530,9,혼합 용해,NO,11,5
EVCO-530,10,냉각․탈포,NO,13,5
EVCO-530,11,여과,NO,15,5
EVCO-530,12,Q.C,YES,16,8
EVCO-530,13,숙성보관,NO,17,5
EVCO-530,14,반제품 인수,NO,19,5
EVCO-530,15,자재출고,NO,20,3
EVCO-530,16,충전,NO,21,5
EVCO-530,17,Q.C,YES,22,8
EVCO-530,18,공정검사,NO,23,5
EVCO-530,19,포장,NO,25,5
EVCO-530,20,Q.C,YES,26,8
EVCO-530,21,공정검사,NO,27,5
EVCO-530,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-531,1,제조 공정도,NO,1,5
EVCO-531,2,별첨. 2,NO,3,1
EVCO-531,3,생산계획,NO,3,5
EVCO-531,4,제조지시,NO,5,5
EVCO-531,5,제조지시 및 기록서,NO,7,5
EVCO-531,6,원료 출고,NO,8,3
EVCO-531,7,원료 칭량,NO,9,5
EVCO-531,8,Q.C,YES,10,8
EVCO-531,9,혼합 용해,NO,11,5
EVCO-531,10,냉각․탈포,NO,13,5
EVCO-531,11,여과,NO,15,5
EVCO-531,12,Q.C,YES,16,8
EVCO-531,13,숙성보관,NO,17,5
EVCO-531,14,반제품 인수,NO,19,5
EVCO-531,15,자재출고,NO,20,3
EVCO-531,16,충전,NO,21,5
EVCO-531,17,Q.C,YES,22,8
EVCO-531,18,공정검사,NO,23,5
EVCO-531,19,포장,NO,25,5
EVCO-531,20,Q.C,YES,26,8
EVCO-531,21,공정검사,NO,27,5
EVCO-531,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-532,1,제조 공정도,NO,1,5
EVCO-532,2,별첨. 2,NO,3,1
EVCO-532,3,생산계획,NO,3,5
EVCO-532,4,제조지시,NO,5,5
EVCO-532,5,제조지시 및 기록서,NO,7,5
EVCO-532,6,원료 출고,NO,8,3
EVCO-532,7,원료 칭량,NO,9,5
EVCO-532,8,Q.C,YES,10,8
EVCO-532,9,혼합 용해,NO,11,5
EVCO-532,10,냉각․탈포,NO,13,5
EVCO-532,11,여과,NO,15,5
EVCO-532,12,Q.C,YES,16,8
EVCO-532,13,숙성보관,NO,17,5
EVCO-532,14,반제품 인수,NO,19,5
EVCO-532,15,자재출고,NO,20,3
EVCO-532,16,충전,NO,21,5
EVCO-532,17,Q.C,YES,22,8
EVCO-532,18,공정검사,NO,23,5
EVCO-532,19,포장,NO,25,5
EVCO-532,20,Q.C,YES,26,8
EVCO-532,21,공정검사,NO,27,5
EVCO-532,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-533,1,제조 공정도,NO,1,5
EVCO-533,2,별첨. 2,NO,3,1
EVCO-533,3,생산계획,NO,3,5
EVCO-533,4,제조지시,NO,5,5
EVCO-533,5,제조지시 및 기록서,NO,7,5
EVCO-533,6,원료 출고,NO,8,3
EVCO-533,7,원료 칭량,NO,9,5
EVCO-533,8,Q.C,YES,10,8
EVCO-533,9,혼합 용해,NO,11,5
EVCO-533,10,냉각․탈포,NO,13,5
EVCO-533,11,여과,NO,15,5
EVCO-533,12,Q.C,YES,16,8
EVCO-533,13,숙성보관,NO,17,5
EVCO-533,14,반제품 인수,NO,19,5
EVCO-533,15,자재출고,NO,20,3
EVCO-533,16,충전,NO,21,5
EVCO-533,17,Q.C,YES,22,8
EVCO-533,18,공정검사,NO,23,5
EVCO-533,19,포장,NO,25,5
EVCO-533,20,Q.C,YES,26,8
EVCO-533,21,공정검사,NO,27,5
EVCO-533,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-534,1,제조 공정도,NO,1,5
EVCO-534,2,별첨. 2,NO,3,1
EVCO-534,3,생산계획,NO,3,5
EVCO-534,4,제조지시,NO,5,5
EVCO-534,5,제조지시 및 기록서,NO,7,5
EVCO-534,6,원료 출고,NO,8,3
EVCO-534,7,원료 칭량,NO,9,5
EVCO-534,8,Q.C,YES,10,8
EVCO-534,9,혼합 용해,NO,11,5
EVCO-534,10,냉각․탈포,NO,13,5
EVCO-534,11,여과,NO,15,5
EVCO-534,12,Q.C,YES,16,8
EVCO-534,13,숙성보관,NO,17,5
EVCO-534,14,반제품 인수,NO,19,5
EVCO-534,15,자재출고,NO,20,3
EVCO-534,16,충전,NO,21,5
EVCO-534,17,Q.C,YES,22,8
EVCO-534,18,공정검사,NO,23,5
EVCO-534,19,포장,NO,25,5
EVCO-534,20,Q.C,YES,26,8
EVCO-534,21,공정검사,NO,27,5
EVCO-534,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-535,1,제조 공정도,NO,1,5
EVCO-535,2,별첨. 2,NO,3,1
EVCO-535,3,생산계획,NO,3,5
EVCO-535,4,제조지시,NO,5,5
EVCO-535,5,제조지시 및 기록서,NO,7,5
EVCO-535,6,원료 출고,NO,8,3
EVCO-535,7,원료 칭량,NO,9,5
EVCO-535,8,Q.C,YES,10,8
EVCO-535,9,혼합 용해,NO,11,5
EVCO-535,10,냉각․탈포,NO,13,5
EVCO-535,11,여과,NO,15,5
EVCO-535,12,Q.C,YES,16,8
EVCO-535,13,숙성보관,NO,17,5
EVCO-535,14,반제품 인수,NO,19,5
EVCO-535,15,자재출고,NO,20,3
EVCO-535,16,충전,NO,21,5
EVCO-535,17,Q.C,YES,22,8
EVCO-535,18,공정검사,NO,23,5
EVCO-535,19,포장,NO,25,5
EVCO-535,20,Q.C,YES,26,8
EVCO-535,21,공정검사,NO,27,5
EVCO-535,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-536,1,제조 공정도,NO,1,5
EVCO-536,2,별첨. 2,NO,3,1
EVCO-536,3,생산계획,NO,3,5
EVCO-536,4,제조지시,NO,5,5
EVCO-536,5,제조지시 및 기록서,NO,7,5
EVCO-536,6,원료 출고,NO,8,3
EVCO-536,7,원료 칭량,NO,9,5
EVCO-536,8,Q.C,YES,10,8
EVCO-536,9,혼합 용해,NO,11,5
EVCO-536,10,냉각․탈포,NO,13,5
EVCO-536,11,여과,NO,15,5
EVCO-536,12,Q.C,YES,16,8
EVCO-536,13,숙성보관,NO,17,5
EVCO-536,14,반제품 인수,NO,19,5
EVCO-536,15,자재출고,NO,20,3
EVCO-536,16,충전,NO,21,5
EVCO-536,17,Q.C,YES,22,8
EVCO-536,18,공정검사,NO,23,5
EVCO-536,19,포장,NO,25,5
EVCO-536,20,Q.C,YES,26,8
EVCO-536,21,공정검사,NO,27,5
EVCO-536,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-537,1,제조 공정도,NO,1,5
EVCO-537,2,별첨. 2,NO,3,1
EVCO-537,3,생산계획,NO,3,5
EVCO-537,4,제조지시,NO,5,5
EVCO-537,5,제조지시 및 기록서,NO,7,5
EVCO-537,6,원료 출고,NO,8,3
EVCO-537,7,원료 칭량,NO,9,5
EVCO-537,8,Q.C,YES,10,8
EVCO-537,9,혼합 용해,NO,11,5
EVCO-537,10,냉각․탈포,NO,13,5
EVCO-537,11,여과,NO,15,5
EVCO-537,12,Q.C,YES,16,8
EVCO-537,13,숙성보관,NO,17,5
EVCO-537,14,반제품 인수,NO,19,5
EVCO-537,15,자재출고,NO,20,3
EVCO-537,16,충전,NO,21,5
EVCO-537,17,Q.C,YES,22,8
EVCO-537,18,공정검사,NO,23,5
EVCO-537,19,포장,NO,25,5
EVCO-537,20,Q.C,YES,26,8
EVCO-537,21,공정검사,NO,27,5
EVCO-537,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-538,1,제조 공정도,NO,1,5
EVCO-538,2,별첨. 2,NO,3,1
EVCO-538,3,생산계획,NO,3,5
EVCO-538,4,제조지시,NO,5,5
EVCO-538,5,제조지시 및 기록서,NO,7,5
EVCO-538,6,원료 출고,NO,8,3
EVCO-538,7,원료 칭량,NO,9,5
EVCO-538,8,Q.C,YES,10,8
EVCO-538,9,혼합 용해,NO,11,5
EVCO-538,10,냉각․탈포,NO,13,5
EVCO-538,11,여과,NO,15,5
EVCO-538,12,Q.C,YES,16,8
EVCO-538,13,숙성보관,NO,17,5
EVCO-538,14,반제품 인수,NO,19,5
EVCO-538,15,자재출고,NO,20,3
EVCO-538,16,충전,NO,21,5
EVCO-538,17,Q.C,YES,22,8
EVCO-538,18,공정검사,NO,23,5
EVCO-538,19,포장,NO,25,5
EVCO-538,20,Q.C,YES,26,8
EVCO-538,21,공정검사,NO,27,5
EVCO-538,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-539,1,제조 공정도,NO,1,5
EVCO-539,2,별첨. 2,NO,3,1
EVCO-539,3,생산계획,NO,3,5
EVCO-539,4,제조지시,NO,5,5
EVCO-539,5,제조지시 및 기록서,NO,7,5
EVCO-539,6,원료 출고,NO,8,3
EVCO-539,7,원료 칭량,NO,9,5
EVCO-539,8,Q.C,YES,10,8
EVCO-539,9,혼합 용해,NO,11,5
EVCO-539,10,냉각․탈포,NO,13,5
EVCO-539,11,여과,NO,15,5
EVCO-539,12,Q.C,YES,16,8
EVCO-539,13,숙성보관,NO,17,5
EVCO-539,14,반제품 인수,NO,19,5
EVCO-539,15,자재출고,NO,20,3
EVCO-539,16,충전,NO,21,5
EVCO-539,17,Q.C,YES,22,8
EVCO-539,18,공정검사,NO,23,5
EVCO-539,19,포장,NO,25,5
EVCO-539,20,Q.C,YES,26,8
EVCO-539,21,공정검사,NO,27,5
EVCO-539,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-540,1,제조 공정도,NO,1,5
EVCO-540,2,별첨. 2,NO,3,1
EVCO-540,3,생산계획,NO,3,5
EVCO-540,4,제조지시,NO,5,5
EVCO-540,5,제조지시 및 기록서,NO,7,5
EVCO-540,6,원료 출고,NO,8,3
EVCO-540,7,원료 칭량,NO,9,5
EVCO-540,8,Q.C,YES,10,8
EVCO-540,9,혼합 용해,NO,11,5
EVCO-540,10,냉각․탈포,NO,13,5
EVCO-540,11,여과,NO,15,5
EVCO-540,12,Q.C,YES,16,8
EVCO-540,13,숙성보관,NO,17,5
EVCO-540,14,반제품 인수,NO,19,5
EVCO-540,15,자재출고,NO,20,3
EVCO-540,16,충전,NO,21,5
EVCO-540,17,Q.C,YES,22,8
EVCO-540,18,공정검사,NO,23,5
EVCO-540,19,포장,NO,25,5
EVCO-540,20,Q.C,YES,26,8
EVCO-540,21,공정검사,NO,27,5
EVCO-540,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-541,1,제조 공정도,NO,1,5
EVCO-541,2,별첨. 2,NO,3,1
EVCO-541,3,생산계획,NO,3,5
EVCO-541,4,제조지시,NO,5,5
EVCO-541,5,제조지시 및 기록서,NO,7,5
EVCO-541,6,원료 출고,NO,8,3
EVCO-541,7,원료 칭량,NO,9,5
EVCO-541,8,Q.C,YES,10,8
EVCO-541,9,혼합 용해,NO,11,5
EVCO-541,10,냉각․탈포,NO,13,5
EVCO-541,11,여과,NO,15,5
EVCO-541,12,Q.C,YES,16,8
EVCO-541,13,숙성보관,NO,17,5
EVCO-541,14,반제품 인수,NO,19,5
EVCO-541,15,자재출고,NO,20,3
EVCO-541,16,충전,NO,21,5
EVCO-541,17,Q.C,YES,22,8
EVCO-541,18,공정검사,NO,23,5
EVCO-541,19,포장,NO,25,5
EVCO-541,20,Q.C,YES,26,8
EVCO-541,21,공정검사,NO,27,5
EVCO-541,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-542,1,제조 공정도,NO,1,5
EVCO-542,2,별첨. 2,NO,3,1
EVCO-542,3,생산계획,NO,3,5
EVCO-542,4,제조지시,NO,5,5
EVCO-542,5,제조지시 및 기록서,NO,7,5
EVCO-542,6,원료 출고,NO,8,3
EVCO-542,7,원료 칭량,NO,9,5
EVCO-542,8,Q.C,YES,10,8
EVCO-542,9,혼합 용해,NO,11,5
EVCO-542,10,냉각․탈포,NO,13,5
EVCO-542,11,여과,NO,15,5
EVCO-542,12,Q.C,YES,16,8
EVCO-542,13,숙성보관,NO,17,5
EVCO-542,14,반제품 인수,NO,19,5
EVCO-542,15,자재출고,NO,20,3
EVCO-542,16,충전,NO,21,5
EVCO-542,17,Q.C,YES,22,8
EVCO-542,18,공정검사,NO,23,5
EVCO-542,19,포장,NO,25,5
EVCO-542,20,Q.C,YES,26,8
EVCO-542,21,공정검사,NO,27,5
EVCO-542,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-543,1,제조 공정도,NO,1,5
EVCO-543,2,별첨. 2,NO,3,1
EVCO-543,3,생산계획,NO,3,5
EVCO-543,4,제조지시,NO,5,5
EVCO-543,5,제조지시 및 기록서,NO,7,5
EVCO-543,6,원료 출고,NO,8,3
EVCO-543,7,원료 칭량,NO,9,5
EVCO-543,8,Q.C,YES,10,8
EVCO-543,9,혼합 용해,NO,11,5
EVCO-543,10,냉각․탈포,NO,13,5
EVCO-543,11,여과,NO,15,5
EVCO-543,12,Q.C,YES,16,8
EVCO-543,13,숙성보관,NO,17,5
EVCO-543,14,반제품 인수,NO,19,5
EVCO-543,15,자재출고,NO,20,3
EVCO-543,16,충전,NO,21,5
EVCO-543,17,Q.C,YES,22,8
EVCO-543,18,공정검사,NO,23,5
EVCO-543,19,포장,NO,25,5
EVCO-543,20,Q.C,YES,26,8
EVCO-543,21,공정검사,NO,27,5
EVCO-543,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-544,1,제조 공정도,NO,1,5
EVCO-544,2,별첨. 2,NO,3,1
EVCO-544,3,생산계획,NO,3,5
EVCO-544,4,제조지시,NO,5,5
EVCO-544,5,제조지시 및 기록서,NO,7,5
EVCO-544,6,원료 출고,NO,8,3
EVCO-544,7,원료 칭량,NO,9,5
EVCO-544,8,Q.C,YES,10,8
EVCO-544,9,혼합 용해,NO,11,5
EVCO-544,10,냉각․탈포,NO,13,5
EVCO-544,11,여과,NO,15,5
EVCO-544,12,Q.C,YES,16,8
EVCO-544,13,숙성보관,NO,17,5
EVCO-544,14,반제품 인수,NO,19,5
EVCO-544,15,자재출고,NO,20,3
EVCO-544,16,충전,NO,21,5
EVCO-544,17,Q.C,YES,22,8
EVCO-544,18,공정검사,NO,23,5
EVCO-544,19,포장,NO,25,5
EVCO-544,20,Q.C,YES,26,8
EVCO-544,21,공정검사,NO,27,5
EVCO-544,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-545,1,제조 공정도,NO,1,5
EVCO-545,2,별첨. 2,NO,3,1
EVCO-545,3,생산계획,NO,3,5
EVCO-545,4,제조지시,NO,5,5
EVCO-545,5,제조지시 및 기록서,NO,7,5
EVCO-545,6,원료 출고,NO,8,3
EVCO-545,7,원료 칭량,NO,9,5
EVCO-545,8,Q.C,YES,10,8
EVCO-545,9,혼합 용해,NO,11,5
EVCO-545,10,냉각․탈포,NO,13,5
EVCO-545,11,여과,NO,15,5
EVCO-545,12,Q.C,YES,16,8
EVCO-545,13,숙성보관,NO,17,5
EVCO-545,14,반제품 인수,NO,19,5
EVCO-545,15,자재출고,NO,20,3
EVCO-545,16,충전,NO,21,5
EVCO-545,17,Q.C,YES,22,8
EVCO-545,18,공정검사,NO,23,5
EVCO-545,19,포장,NO,25,5
EVCO-545,20,Q.C,YES,26,8
EVCO-545,21,공정검사,NO,27,5
EVCO-545,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-546,1,제조 공정도,NO,1,5
EVCO-546,2,별첨. 2,NO,3,1
EVCO-546,3,생산계획,NO,3,5
EVCO-546,4,제조지시,NO,5,5
EVCO-546,5,제조지시 및 기록서,NO,7,5
EVCO-546,6,원료 출고,NO,8,3
EVCO-546,7,원료 칭량,NO,9,5
EVCO-546,8,Q.C,YES,10,8
EVCO-546,9,혼합 용해,NO,11,5
EVCO-546,10,냉각․탈포,NO,13,5
EVCO-546,11,여과,NO,15,5
EVCO-546,12,Q.C,YES,16,8
EVCO-546,13,숙성보관,NO,17,5
EVCO-546,14,반제품 인수,NO,19,5
EVCO-546,15,자재출고,NO,20,3
EVCO-546,16,충전,NO,21,5
EVCO-546,17,Q.C,YES,22,8
EVCO-546,18,공정검사,NO,23,5
EVCO-546,19,포장,NO,25,5
EVCO-546,20,Q.C,YES,26,8
EVCO-546,21,공정검사,NO,27,5
EVCO-546,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-547,1,제조 공정도,NO,1,5
EVCO-547,2,별첨. 2,NO,3,1
EVCO-547,3,생산계획,NO,3,5
EVCO-547,4,제조지시,NO,5,5
EVCO-547,5,제조지시 및 기록서,NO,7,5
EVCO-547,6,원료 출고,NO,8,3
EVCO-547,7,원료 칭량,NO,9,5
EVCO-547,8,Q.C,YES,10,8
EVCO-547,9,혼합 용해,NO,11,5
EVCO-547,10,냉각․탈포,NO,13,5
EVCO-547,11,여과,NO,15,5
EVCO-547,12,Q.C,YES,16,8
EVCO-547,13,숙성보관,NO,17,5
EVCO-547,14,반제품 인수,NO,19,5
EVCO-547,15,자재출고,NO,20,3
EVCO-547,16,충전,NO,21,5
EVCO-547,17,Q.C,YES,22,8
EVCO-547,18,공정검사,NO,23,5
EVCO-547,19,포장,NO,25,5
EVCO-547,20,Q.C,YES,26,8
EVCO-547,21,공정검사,NO,27,5
EVCO-547,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-548,1,제조 공정도,NO,1,5
EVCO-548,2,별첨. 2,NO,3,1
EVCO-548,3,생산계획,NO,3,5
EVCO-548,4,제조지시,NO,5,5
EVCO-548,5,제조지시 및 기록서,NO,7,5
EVCO-548,6,원료 출고,NO,8,3
EVCO-548,7,원료 칭량,NO,9,5
EVCO-548,8,Q.C,YES,10,8
EVCO-548,9,혼합 용해,NO,11,5
EVCO-548,10,냉각․탈포,NO,13,5
EVCO-548,11,여과,NO,15,5
EVCO-548,12,Q.C,YES,16,8
EVCO-548,13,숙성보관,NO,17,5
EVCO-548,14,반제품 인수,NO,19,5
EVCO-548,15,자재출고,NO,20,3
EVCO-548,16,충전,NO,21,5
EVCO-548,17,Q.C,YES,22,8
EVCO-548,18,공정검사,NO,23,5
EVCO-548,19,포장,NO,25,5
EVCO-548,20,Q.C,YES,26,8
EVCO-548,21,공정검사,NO,27,5
EVCO-548,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-549,1,제조 공정도,NO,1,5
EVCO-549,2,별첨. 2,NO,3,1
EVCO-549,3,생산계획,NO,3,5
EVCO-549,4,제조지시,NO,5,5
EVCO-549,5,제조지시 및 기록서,NO,7,5
EVCO-549,6,원료 출고,NO,8,3
EVCO-549,7,원료 칭량,NO,9,5
EVCO-549,8,Q.C,YES,10,8
EVCO-549,9,혼합 용해,NO,11,5
EVCO-549,10,냉각․탈포,NO,13,5
EVCO-549,11,여과,NO,15,5
EVCO-549,12,Q.C,YES,16,8
EVCO-549,13,숙성보관,NO,17,5
EVCO-549,14,반제품 인수,NO,19,5
EVCO-549,15,자재출고,NO,20,3
EVCO-549,16,충전,NO,21,5
EVCO-549,17,Q.C,YES,22,8
EVCO-549,18,공정검사,NO,23,5
EVCO-549,19,포장,NO,25,5
EVCO-549,20,Q.C,YES,26,8
EVCO-549,21,공정검사,NO,27,5
EVCO-549,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-550,1,제조 공정도,NO,1,5
EVCO-550,2,별첨. 2,NO,3,1
EVCO-550,3,생산계획,NO,3,5
EVCO-550,4,제조지시,NO,5,5
EVCO-550,5,제조지시 및 기록서,NO,7,5
EVCO-550,6,원료 출고,NO,8,3
EVCO-550,7,원료 칭량,NO,9,5
EVCO-550,8,Q.C,YES,10,8
EVCO-550,9,혼합 용해,NO,11,5
EVCO-550,10,냉각․탈포,NO,13,5
EVCO-550,11,여과,NO,15,5
EVCO-550,12,Q.C,YES,16,8
EVCO-550,13,숙성보관,NO,17,5
EVCO-550,14,반제품 인수,NO,19,5
EVCO-550,15,자재출고,NO,20,3
EVCO-550,16,충전,NO,21,5
EVCO-550,17,Q.C,YES,22,8
EVCO-550,18,공정검사,NO,23,5
EVCO-550,19,포장,NO,25,5
EVCO-550,20,Q.C,YES,26,8
EVCO-550,21,공정검사,NO,27,5
EVCO-550,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-551,1,제조 공정도,NO,1,5
EVCO-551,2,별첨. 2,NO,3,1
EVCO-551,3,생산계획,NO,3,5
EVCO-551,4,제조지시,NO,5,5
EVCO-551,5,제조지시 및 기록서,NO,7,5
EVCO-551,6,원료 출고,NO,8,3
EVCO-551,7,원료 칭량,NO,9,5
EVCO-551,8,Q.C,YES,10,8
EVCO-551,9,혼합 용해,NO,11,5
EVCO-551,10,냉각․탈포,NO,13,5
EVCO-551,11,여과,NO,15,5
EVCO-551,12,Q.C,YES,16,8
EVCO-551,13,숙성보관,NO,17,5
EVCO-551,14,반제품 인수,NO,19,5
EVCO-551,15,자재출고,NO,20,3
EVCO-551,16,충전,NO,21,5
EVCO-551,17,Q.C,YES,22,8
EVCO-551,18,공정검사,NO,23,5
EVCO-551,19,포장,NO,25,5
EVCO-551,20,Q.C,YES,26,8
EVCO-551,21,공정검사,NO,27,5
EVCO-551,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-552,1,제조 공정도,NO,1,5
EVCO-552,2,별첨. 2,NO,3,1
EVCO-552,3,생산계획,NO,3,5
EVCO-552,4,제조지시,NO,5,5
EVCO-552,5,제조지시 및 기록서,NO,7,5
EVCO-552,6,원료 출고,NO,8,3
EVCO-552,7,원료 칭량,NO,9,5
EVCO-552,8,Q.C,YES,10,8
EVCO-552,9,혼합 용해,NO,11,5
EVCO-552,10,냉각․탈포,NO,13,5
EVCO-552,11,여과,NO,15,5
EVCO-552,12,Q.C,YES,16,8
EVCO-552,13,숙성보관,NO,17,5
EVCO-552,14,반제품 인수,NO,19,5
EVCO-552,15,자재출고,NO,20,3
EVCO-552,16,충전,NO,21,5
EVCO-552,17,Q.C,YES,22,8
EVCO-552,18,공정검사,NO,23,5
EVCO-552,19,포장,NO,25,5
EVCO-552,20,Q.C,YES,26,8
EVCO-552,21,공정검사,NO,27,5
EVCO-552,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-553,1,제조 공정도,NO,1,5
EVCO-553,2,별첨. 2,NO,3,1
EVCO-553,3,생산계획,NO,3,5
EVCO-553,4,제조지시,NO,5,5
EVCO-553,5,제조지시 및 기록서,NO,7,5
EVCO-553,6,원료 출고,NO,8,3
EVCO-553,7,원료 칭량,NO,9,5
EVCO-553,8,Q.C,YES,10,8
EVCO-553,9,혼합 용해,NO,11,5
EVCO-553,10,냉각․탈포,NO,13,5
EVCO-553,11,여과,NO,15,5
EVCO-553,12,Q.C,YES,16,8
EVCO-553,13,숙성보관,NO,17,5
EVCO-553,14,반제품 인수,NO,19,5
EVCO-553,15,자재출고,NO,20,3
EVCO-553,16,충전,NO,21,5
EVCO-553,17,Q.C,YES,22,8
EVCO-553,18,공정검사,NO,23,5
EVCO-553,19,포장,NO,25,5
EVCO-553,20,Q.C,YES,26,8
EVCO-553,21,공정검사,NO,27,5
EVCO-553,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-554,1,제조 공정도,NO,1,5
EVCO-554,2,별첨. 2,NO,3,1
EVCO-554,3,생산계획,NO,3,5
EVCO-554,4,제조지시,NO,5,5
EVCO-554,5,제조지시 및 기록서,NO,7,5
EVCO-554,6,원료 출고,NO,8,3
EVCO-554,7,원료 칭량,NO,9,5
EVCO-554,8,Q.C,YES,10,8
EVCO-554,9,혼합 용해,NO,11,5
EVCO-554,10,냉각․탈포,NO,13,5
EVCO-554,11,여과,NO,15,5
EVCO-554,12,Q.C,YES,16,8
EVCO-554,13,숙성보관,NO,17,5
EVCO-554,14,반제품 인수,NO,19,5
EVCO-554,15,자재출고,NO,20,3
EVCO-554,16,충전,NO,21,5
EVCO-554,17,Q.C,YES,22,8
EVCO-554,18,공정검사,NO,23,5
EVCO-554,19,포장,NO,25,5
EVCO-554,20,Q.C,YES,26,8
EVCO-554,21,공정검사,NO,27,5
EVCO-554,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-555,1,제조 공정도,NO,1,5
EVCO-555,2,별첨. 2,NO,3,1
EVCO-555,3,생산계획,NO,3,5
EVCO-555,4,제조지시,NO,5,5
EVCO-555,5,제조지시 및 기록서,NO,7,5
EVCO-555,6,원료 출고,NO,8,3
EVCO-555,7,원료 칭량,NO,9,5
EVCO-555,8,Q.C,YES,10,8
EVCO-555,9,혼합 용해,NO,11,5
EVCO-555,10,냉각․탈포,NO,13,5
EVCO-555,11,여과,NO,15,5
EVCO-555,12,Q.C,YES,16,8
EVCO-555,13,숙성보관,NO,17,5
EVCO-555,14,반제품 인수,NO,19,5
EVCO-555,15,자재출고,NO,20,3
EVCO-555,16,충전,NO,21,5
EVCO-555,17,Q.C,YES,22,8
EVCO-555,18,공정검사,NO,23,5
EVCO-555,19,포장,NO,25,5
EVCO-555,20,Q.C,YES,26,8
EVCO-555,21,공정검사,NO,27,5
EVCO-555,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-556,1,제조 공정도,NO,1,5
EVCO-556,2,별첨. 2,NO,3,1
EVCO-556,3,생산계획,NO,3,5
EVCO-556,4,제조지시,NO,5,5
EVCO-556,5,제조지시 및 기록서,NO,7,5
EVCO-556,6,원료 출고,NO,8,3
EVCO-556,7,원료 칭량,NO,9,5
EVCO-556,8,Q.C,YES,10,8
EVCO-556,9,혼합 용해,NO,11,5
EVCO-556,10,냉각․탈포,NO,13,5
EVCO-556,11,여과,NO,15,5
EVCO-556,12,Q.C,YES,16,8
EVCO-556,13,숙성보관,NO,17,5
EVCO-556,14,반제품 인수,NO,19,5
EVCO-556,15,자재출고,NO,20,3
EVCO-556,16,충전,NO,21,5
EVCO-556,17,Q.C,YES,22,8
EVCO-556,18,공정검사,NO,23,5
EVCO-556,19,포장,NO,25,5
EVCO-556,20,Q.C,YES,26,8
EVCO-556,21,공정검사,NO,27,5
EVCO-556,22,㈜ 에바스코스메틱                     A4(210mm*297mm),NO,35,1
EVCO-557,1,제조 공정도,NO,1,5
EVCO-557,2,별첨. 2,NO,3,1
EVCO-557,3,생산계획,NO,3,5
EVCO-557,4,제조지시,NO,5,5
EVCO-557,5,제조지시 및 기록서,NO,7,5
