관리번호,제품명,품목코드,TEST,SPECIFICATION,RESULT
EVCO-778,ASTON NATURE Baobab Perfume Hair Pack,ANHP001,Mercury,≤1 ppm,PASSED TO THE TEST
EVCO-778,ASTON NATURE Baobab Perfume Hair Pack,ANHP001,Hardness,1.07 ± 0.1,1.06
EVCO-778,ASTON NATURE Baobab Perfume Hair Pack,ANHP001,Microorganism,MAX. 100 CFU/g,MAX. 10 CFU/g
EVCO-778,ASTON NATURE Baobab Perfume Hair Pack,ANHP001,"Stability (5,37,45℃,72HR)",STABLE,PASSED TO THE TEST
EVCO-778,ASTON NATURE Baobab Perfume Hair Pack,ANHP001,Content,102.5ml,PASSED TO THE TEST
EVCO-779,Fraijour Original Herb Wormwood Calming Toner,FJSL001,Appearance,Transparent Liquid,PASSED TO THE TEST
EVCO-779,Fraijour Original Herb Wormwood Calming Toner,FJSL001,Color,Colorless,PASSED TO THE TEST
EVCO-779,Fraijour Original Herb Wormwood Calming Toner,FJSL001,Odor,Fragrance,PASSED TO THE TEST
EVCO-779,Fraijour Original Herb Wormwood Calming Toner,FJSL001,pH ( 25℃ ),4.6 ± 1.0 (25℃),4.52
EVCO-779,Fraijour Original Herb Wormwood Calming Toner,FJSL001,Specific Gravity,1.016 ± 0.01,
EVCO-779,Fraijour Original Herb Wormwood Calming Toner,FJSL001,Microorganism,MAX. 100 CFU/g,
EVCO-779,Fraijour Original Herb Wormwood Calming Toner,FJSL001,"Stability (5,37,45℃,72HR)",STABLE,PASSED TO THE TEST
EVCO-779,Fraijour Original Herb Wormwood Calming Toner,FJSL001,Content,500ml,502.2
EVCO-780,PEDISON Nutritive Infusion Soothing Gel,PDSG004,Appearance,Aerosols filled liquid,PASSED TO THE TEST
EVCO-780,PEDISON Nutritive Infusion Soothing Gel,PDSG004,Color,White,PASSED TO THE TEST
EVCO-780,PEDISON Nutritive Infusion Soothing Gel,PDSG004,Odor,Fragrance,PASSED TO THE TEST
EVCO-780,PEDISON Nutritive Infusion Soothing Gel,PDSG004,pH ( 25℃ ),6.5 ± 1.0,6.4
EVCO-780,PEDISON Nutritive Infusion Soothing Gel,PDSG004,Mercury,≤1 ppm,PASSED TO THE TEST
EVCO-780,PEDISON Nutritive Infusion Soothing Gel,PDSG004,Hardness,1.07 ± 0.1,1.06
EVCO-780,PEDISON Nutritive Infusion Soothing Gel,PDSG004,Microorganism,MAX. 100 CFU/g,MAX. 10 CFU/g
EVCO-780,PEDISON Nutritive Infusion Soothing Gel,PDSG004,"Stability (5,37,45℃,72HR)",STABLE,PASSED TO THE TEST
EVCO-780,PEDISON Nutritive Infusion Soothing Gel,PDSG004,Content,102.5ml,PASSED TO THE TEST
EVCO-781,ROERANCE Milky Soft Body Wash Cotton Blossom,RRBC001,Appearance,Aerosols filled liquid,PASSED TO THE TEST
EVCO-781,ROERANCE Milky Soft Body Wash Cotton Blossom,RRBC001,Color,White,PASSED TO THE TEST
EVCO-781,ROERANCE Milky Soft Body Wash Cotton Blossom,RRBC001,Odor,Fragrance,PASSED TO THE TEST
EVCO-781,ROERANCE Milky Soft Body Wash Cotton Blossom,RRBC001,pH ( 25℃ ),6.5 ± 1.0,6.4
EVCO-781,ROERANCE Milky Soft Body Wash Cotton Blossom,RRBC001,Mercury,≤1 ppm,PASSED TO THE TEST
EVCO-781,ROERANCE Milky Soft Body Wash Cotton Blossom,RRBC001,Hardness,1.07 ± 0.1,1.06
EVCO-781,ROERANCE Milky Soft Body Wash Cotton Blossom,RRBC001,Microorganism,MAX. 100 CFU/g,MAX. 10 CFU/g
EVCO-781,ROERANCE Milky Soft Body Wash Cotton Blossom,RRBC001,"Stability (5,37,45℃,72HR)",STABLE,PASSED TO THE TEST
EVCO-781,ROERANCE Milky Soft Body Wash Cotton Blossom,RRBC001,Content,102.5ml,PASSED TO THE TEST
EVCO-782,ROERANCE Milky Soft Body Wash Fresh Flower,RRBC002,Appearance,Aerosols filled liquid,PASSED TO THE TEST
EVCO-782,ROERANCE Milky Soft Body Wash Fresh Flower,RRBC002,Color,White,PASSED TO THE TEST
EVCO-782,ROERANCE Milky Soft Body Wash Fresh Flower,RRBC002,Odor,Fragrance,PASSED TO THE TEST
EVCO-782,ROERANCE Milky Soft Body Wash Fresh Flower,RRBC002,pH ( 25℃ ),6.5 ± 1.0,6.4
EVCO-782,ROERANCE Milky Soft Body Wash Fresh Flower,RRBC002,Mercury,≤1 ppm,PASSED TO THE TEST
EVCO-782,ROERANCE Milky Soft Body Wash Fresh Flower,RRBC002,Hardness,1.07 ± 0.1,1.06
EVCO-782,ROERANCE Milky Soft Body Wash Fresh Flower,RRBC002,Microorganism,MAX. 100 CFU/g,MAX. 10 CFU/g
EVCO-782,ROERANCE Milky Soft Body Wash Fresh Flower,RRBC002,"Stability (5,37,45℃,72HR)",STABLE,PASSED TO THE TEST
EVCO-782,ROERANCE Milky Soft Body Wash Fresh Flower,RRBC002,Content,102.5ml,PASSED TO THE TEST
EVCO-783,ROERANCE Milky Soft Body Wash Grape Fruit,RRBC003,Appearance,Aerosols filled liquid,PASSED TO THE TEST
EVCO-783,ROERANCE Milky Soft Body Wash Grape Fruit,RRBC003,Color,White,PASSED TO THE TEST
EVCO-783,ROERANCE Milky Soft Body Wash Grape Fruit,RRBC003,Odor,Fragrance,PASSED TO THE TEST
EVCO-783,ROERANCE Milky Soft Body Wash Grape Fruit,RRBC003,pH ( 25℃ ),6.5 ± 1.0,6.4
EVCO-783,ROERANCE Milky Soft Body Wash Grape Fruit,RRBC003,Mercury,≤1 ppm,PASSED TO THE TEST
EVCO-783,ROERANCE Milky Soft Body Wash Grape Fruit,RRBC003,Hardness,1.07 ± 0.1,1.06
EVCO-783,ROERANCE Milky Soft Body Wash Grape Fruit,RRBC003,Microorganism,MAX. 100 CFU/g,MAX. 10 CFU/g
EVCO-783,ROERANCE Milky Soft Body Wash Grape Fruit,RRBC003,"Stability (5,37,45℃,72HR)",STABLE,PASSED TO THE TEST
EVCO-783,ROERANCE Milky Soft Body Wash Grape Fruit,RRBC003,Content,102.5ml,PASSED TO THE TEST
EVCO-784,Mimi Lauryne's Affordable Luxury,MLAL015,Appearance,Aerosols filled liquid,PASSED TO THE TEST
EVCO-784,Mimi Lauryne's Affordable Luxury,MLAL015,Color,White,PASSED TO THE TEST
EVCO-784,Mimi Lauryne's Affordable Luxury,MLAL015,Odor,Fragrance,PASSED TO THE TEST
EVCO-784,Mimi Lauryne's Affordable Luxury,MLAL015,pH ( 25℃ ),6.5 ± 1.0,6.4
EVCO-784,Mimi Lauryne's Affordable Luxury,MLAL015,Mercury,≤1 ppm,PASSED TO THE TEST
EVCO-784,Mimi Lauryne's Affordable Luxury,MLAL015,Hardness,1.07 ± 0.1,1.06
EVCO-784,Mimi Lauryne's Affordable Luxury,MLAL015,Microorganism,MAX. 100 CFU/g,MAX. 10 CFU/g
EVCO-784,Mimi Lauryne's Affordable Luxury,MLAL015,"Stability (5,37,45℃,72HR)",STABLE,PASSED TO THE TEST
EVCO-784,Mimi Lauryne's Affordable Luxury,MLAL015,Content,102.5ml,PASSED TO THE TEST
EVCO-785,SUENOLA Feminine Cleanser,SNIR001,Appearance,Aerosols filled liquid,PASSED TO THE TEST
EVCO-785,SUENOLA Feminine Cleanser,SNIR001,Color,White,PASSED TO THE TEST
EVCO-785,SUENOLA Feminine Cleanser,SNIR001,Odor,Fragrance,PASSED TO THE TEST
EVCO-785,SUENOLA Feminine Cleanser,SNIR001,pH ( 25℃ ),6.5 ± 1.0,6.4
EVCO-785,SUENOLA Feminine Cleanser,SNIR001,Mercury,≤1 ppm,PASSED TO THE TEST
EVCO-785,SUENOLA Feminine Cleanser,SNIR001,Hardness,1.07 ± 0.1,1.06
EVCO-785,SUENOLA Feminine Cleanser,SNIR001,Microorganism,MAX. 100 CFU/g,MAX. 10 CFU/g
EVCO-785,SUENOLA Feminine Cleanser,SNIR001,"Stability (5,37,45℃,72HR)",STABLE,PASSED TO THE TEST
EVCO-785,SUENOLA Feminine Cleanser,SNIR001,Content,102.5ml,PASSED TO THE TEST
EVCO-786,Starbath Shower Body Wash Strawberry Chu,SSBC010,Appearance,Aerosols filled liquid,PASSED TO THE TEST
EVCO-786,Starbath Shower Body Wash Strawberry Chu,SSBC010,Color,White,PASSED TO THE TEST
EVCO-786,Starbath Shower Body Wash Strawberry Chu,SSBC010,Odor,Fragrance,PASSED TO THE TEST
EVCO-786,Starbath Shower Body Wash Strawberry Chu,SSBC010,pH ( 25℃ ),6.5 ± 1.0,6.4
EVCO-786,Starbath Shower Body Wash Strawberry Chu,SSBC010,Mercury,≤1 ppm,PASSED TO THE TEST
EVCO-786,Starbath Shower Body Wash Strawberry Chu,SSBC010,Hardness,1.07 ± 0.1,1.06
EVCO-786,Starbath Shower Body Wash Strawberry Chu,SSBC010,Microorganism,MAX. 100 CFU/g,MAX. 10 CFU/g
EVCO-786,Starbath Shower Body Wash Strawberry Chu,SSBC010,"Stability (5,37,45℃,72HR)",STABLE,PASSED TO THE TEST
EVCO-786,Starbath Shower Body Wash Strawberry Chu,SSBC010,Content,102.5ml,PASSED TO THE TEST
EVCO-787,Starbath Shower Body Wash Banana Chu,SSBC011,Appearance,Aerosols filled liquid,PASSED TO THE TEST
EVCO-787,Starbath Shower Body Wash Banana Chu,SSBC011,Color,White,PASSED TO THE TEST
EVCO-787,Starbath Shower Body Wash Banana Chu,SSBC011,Odor,Fragrance,PASSED TO THE TEST
EVCO-787,Starbath Shower Body Wash Banana Chu,SSBC011,pH ( 25℃ ),6.5 ± 1.0,6.4
EVCO-787,Starbath Shower Body Wash Banana Chu,SSBC011,Mercury,≤1 ppm,PASSED TO THE TEST
EVCO-787,Starbath Shower Body Wash Banana Chu,SSBC011,Hardness,1.07 ± 0.1,1.06
EVCO-787,Starbath Shower Body Wash Banana Chu,SSBC011,Microorganism,MAX. 100 CFU/g,MAX. 10 CFU/g
EVCO-787,Starbath Shower Body Wash Banana Chu,SSBC011,"Stability (5,37,45℃,72HR)",STABLE,PASSED TO THE TEST
EVCO-787,Starbath Shower Body Wash Banana Chu,SSBC011,Content,102.5ml,PASSED TO THE TEST
EVCO-788,Mimi Lauryne's Scent Remain Tanning Oil Hawaiian Glam,MLRO001,Appearance,Aerosols filled liquid,PASSED TO THE TEST
EVCO-788,Mimi Lauryne's Scent Remain Tanning Oil Hawaiian Glam,MLRO001,Color,White,PASSED TO THE TEST
EVCO-788,Mimi Lauryne's Scent Remain Tanning Oil Hawaiian Glam,MLRO001,Odor,Fragrance,PASSED TO THE TEST
EVCO-788,Mimi Lauryne's Scent Remain Tanning Oil Hawaiian Glam,MLRO001,pH ( 25℃ ),6.5 ± 1.0,6.4
EVCO-788,Mimi Lauryne's Scent Remain Tanning Oil Hawaiian Glam,MLRO001,Mercury,≤1 ppm,PASSED TO THE TEST
EVCO-788,Mimi Lauryne's Scent Remain Tanning Oil Hawaiian Glam,MLRO001,Hardness,1.07 ± 0.1,1.06
EVCO-788,Mimi Lauryne's Scent Remain Tanning Oil Hawaiian Glam,MLRO001,Microorganism,MAX. 100 CFU/g,MAX. 10 CFU/g
EVCO-788,Mimi Lauryne's Scent Remain Tanning Oil Hawaiian Glam,MLRO001,"Stability (5,37,45℃,72HR)",STABLE,PASSED TO THE TEST
EVCO-788,Mimi Lauryne's Scent Remain Tanning Oil Hawaiian Glam,MLRO001,Content,102.5ml,PASSED TO THE TEST
EVCO-789,ASTON NATURE Baobab Perfume hair shampoo,ANSP001,Appearance,Aerosols filled liquid,PASSED TO THE TEST
EVCO-789,ASTON NATURE Baobab Perfume hair shampoo,ANSP001,Color,White,PASSED TO THE TEST
EVCO-789,ASTON NATURE Baobab Perfume hair shampoo,ANSP001,Odor,Fragrance,PASSED TO THE TEST
EVCO-789,ASTON NATURE Baobab Perfume hair shampoo,ANSP001,pH ( 25℃ ),6.5 ± 1.0,6.4
EVCO-789,ASTON NATURE Baobab Perfume hair shampoo,ANSP001,Mercury,≤1 ppm,PASSED TO THE TEST
EVCO-789,ASTON NATURE Baobab Perfume hair shampoo,ANSP001,Hardness,1.07 ± 0.1,1.06
EVCO-789,ASTON NATURE Baobab Perfume hair shampoo,ANSP001,Microorganism,MAX. 100 CFU/g,MAX. 10 CFU/g
EVCO-789,ASTON NATURE Baobab Perfume hair shampoo,ANSP001,"Stability (5,37,45℃,72HR)",STABLE,PASSED TO THE TEST
EVCO-789,ASTON NATURE Baobab Perfume hair shampoo,ANSP001,Content,102.5ml,PASSED TO THE TEST
EVCO-790,STARBATH Shake Body Scrub Sparkling Cool Lime,SSSR001,Appearance,Aerosols filled liquid,PASSED TO THE TEST
EVCO-790,STARBATH Shake Body Scrub Sparkling Cool Lime,SSSR001,Color,White,PASSED TO THE TEST
EVCO-790,STARBATH Shake Body Scrub Sparkling Cool Lime,SSSR001,Odor,Fragrance,PASSED TO THE TEST
EVCO-790,STARBATH Shake Body Scrub Sparkling Cool Lime,SSSR001,pH ( 25℃ ),6.5 ± 1.0,6.4
EVCO-790,STARBATH Shake Body Scrub Sparkling Cool Lime,SSSR001,Mercury,≤1 ppm,PASSED TO THE TEST
EVCO-790,STARBATH Shake Body Scrub Sparkling Cool Lime,SSSR001,Hardness,1.07 ± 0.1,1.06
EVCO-790,STARBATH Shake Body Scrub Sparkling Cool Lime,SSSR001,Microorganism,MAX. 100 CFU/g,MAX. 10 CFU/g
EVCO-790,STARBATH Shake Body Scrub Sparkling Cool Lime,SSSR001,"Stability (5,37,45℃,72HR)",STABLE,PASSED TO THE TEST
EVCO-790,STARBATH Shake Body Scrub Sparkling Cool Lime,SSSR001,Content,102.5ml,PASSED TO THE TEST
EVCO-791,STARBATH Shake Body Scrub Strawberry Rumble,SSSR002,Appearance,Aerosols filled liquid,PASSED TO THE TEST
EVCO-791,STARBATH Shake Body Scrub Strawberry Rumble,SSSR002,Color,White,PASSED TO THE TEST
EVCO-791,STARBATH Shake Body Scrub Strawberry Rumble,SSSR002,Odor,Fragrance,PASSED TO THE TEST
EVCO-791,STARBATH Shake Body Scrub Strawberry Rumble,SSSR002,pH ( 25℃ ),6.5 ± 1.0,6.4
EVCO-791,STARBATH Shake Body Scrub Strawberry Rumble,SSSR002,Mercury,≤1 ppm,PASSED TO THE TEST
EVCO-791,STARBATH Shake Body Scrub Strawberry Rumble,SSSR002,Hardness,1.07 ± 0.1,1.06
EVCO-791,STARBATH Shake Body Scrub Strawberry Rumble,SSSR002,Microorganism,MAX. 100 CFU/g,MAX. 10 CFU/g
EVCO-791,STARBATH Shake Body Scrub Strawberry Rumble,SSSR002,"Stability (5,37,45℃,72HR)",STABLE,PASSED TO THE TEST
EVCO-791,STARBATH Shake Body Scrub Strawberry Rumble,SSSR002,Content,102.5ml,PASSED TO THE TEST
EVCO-792,STARBATH Shake Body Scrub Peach Mania,SSSR003,Appearance,Aerosols filled liquid,PASSED TO THE TEST
EVCO-792,STARBATH Shake Body Scrub Peach Mania,SSSR003,Color,White,PASSED TO THE TEST
EVCO-792,STARBATH Shake Body Scrub Peach Mania,SSSR003,Odor,Fragrance,PASSED TO THE TEST
EVCO-792,STARBATH Shake Body Scrub Peach Mania,SSSR003,pH ( 25℃ ),6.5 ± 1.0,6.4
EVCO-792,STARBATH Shake Body Scrub Peach Mania,SSSR003,Mercury,≤1 ppm,PASSED TO THE TEST
EVCO-792,STARBATH Shake Body Scrub Peach Mania,SSSR003,Hardness,1.07 ± 0.1,1.06
EVCO-792,STARBATH Shake Body Scrub Peach Mania,SSSR003,Microorganism,MAX. 100 CFU/g,MAX. 10 CFU/g
EVCO-792,STARBATH Shake Body Scrub Peach Mania,SSSR003,"Stability (5,37,45℃,72HR)",STABLE,PASSED TO THE TEST
EVCO-792,STARBATH Shake Body Scrub Peach Mania,SSSR003,Content,102.5ml,PASSED TO THE TEST
EVCO-793,STARBATH Juicy Candle,SSCD001,Appearance,Aerosols filled liquid,PASSED TO THE TEST
EVCO-793,STARBATH Juicy Candle,SSCD001,Color,White,PASSED TO THE TEST
EVCO-793,STARBATH Juicy Candle,SSCD001,Odor,Fragrance,PASSED TO THE TEST
EVCO-793,STARBATH Juicy Candle,SSCD001,pH ( 25℃ ),6.5 ± 1.0,6.4
EVCO-793,STARBATH Juicy Candle,SSCD001,Mercury,≤1 ppm,PASSED TO THE TEST
EVCO-793,STARBATH Juicy Candle,SSCD001,Hardness,1.07 ± 0.1,1.06
EVCO-793,STARBATH Juicy Candle,SSCD001,Microorganism,MAX. 100 CFU/g,MAX. 10 CFU/g
EVCO-793,STARBATH Juicy Candle,SSCD001,"Stability (5,37,45℃,72HR)",STABLE,PASSED TO THE TEST
EVCO-793,STARBATH Juicy Candle,SSCD001,Content,102.5ml,PASSED TO THE TEST
EVCO-794,Mimi Lauryne's Affordable Luxury,MLAL130,Appearance,Aerosols filled liquid,PASSED TO THE TEST
EVCO-794,Mimi Lauryne's Affordable Luxury,MLAL130,Color,White,PASSED TO THE TEST
EVCO-794,Mimi Lauryne's Affordable Luxury,MLAL130,Odor,Fragrance,PASSED TO THE TEST
EVCO-794,Mimi Lauryne's Affordable Luxury,MLAL130,pH ( 25℃ ),6.5 ± 1.0,6.4
EVCO-794,Mimi Lauryne's Affordable Luxury,MLAL130,Mercury,≤1 ppm,PASSED TO THE TEST
EVCO-794,Mimi Lauryne's Affordable Luxury,MLAL130,Hardness,1.07 ± 0.1,1.06
EVCO-794,Mimi Lauryne's Affordable Luxury,MLAL130,Microorganism,MAX. 100 CFU/g,MAX. 10 CFU/g
EVCO-794,Mimi Lauryne's Affordable Luxury,MLAL130,"Stability (5,37,45℃,72HR)",STABLE,PASSED TO THE TEST
EVCO-794,Mimi Lauryne's Affordable Luxury,MLAL130,Content,102.5ml,PASSED TO THE TEST
EVCO-795,PEDISON Homme intimate wash original,PDHW000,Appearance,Aerosols filled liquid,PASSED TO THE TEST
EVCO-795,PEDISON Homme intimate wash original,PDHW000,Color,White,PASSED TO THE TEST
EVCO-795,PEDISON Homme intimate wash original,PDHW000,Odor,Fragrance,PASSED TO THE TEST
EVCO-795,PEDISON Homme intimate wash original,PDHW000,pH ( 25℃ ),6.5 ± 1.0,6.4
EVCO-795,PEDISON Homme intimate wash original,PDHW000,Mercury,≤1 ppm,PASSED TO THE TEST
EVCO-795,PEDISON Homme intimate wash original,PDHW000,Hardness,1.07 ± 0.1,1.06
EVCO-795,PEDISON Homme intimate wash original,PDHW000,Microorganism,MAX. 100 CFU/g,MAX. 10 CFU/g
EVCO-795,PEDISON Homme intimate wash original,PDHW000,"Stability (5,37,45℃,72HR)",STABLE,PASSED TO THE TEST
EVCO-795,PEDISON Homme intimate wash original,PDHW000,Content,102.5ml,PASSED TO THE TEST
EVCO-796,PEDISON Homme intimate mist original,PDHM000,Appearance,Aerosols filled liquid,PASSED TO THE TEST
EVCO-796,PEDISON Homme intimate mist original,PDHM000,Color,White,PASSED TO THE TEST
EVCO-796,PEDISON Homme intimate mist original,PDHM000,Odor,Fragrance,PASSED TO THE TEST
EVCO-796,PEDISON Homme intimate mist original,PDHM000,pH ( 25℃ ),6.5 ± 1.0,6.4
EVCO-796,PEDISON Homme intimate mist original,PDHM000,Mercury,≤1 ppm,PASSED TO THE TEST
EVCO-796,PEDISON Homme intimate mist original,PDHM000,Hardness,1.07 ± 0.1,1.06
EVCO-796,PEDISON Homme intimate mist original,PDHM000,Microorganism,MAX. 100 CFU/g,MAX. 10 CFU/g
EVCO-796,PEDISON Homme intimate mist original,PDHM000,"Stability (5,37,45℃,72HR)",STABLE,PASSED TO THE TEST
EVCO-796,PEDISON Homme intimate mist original,PDHM000,Content,102.5ml,PASSED TO THE TEST
EVCO-799,By Marait Premium Perfumed Body Cleanser,BPBC002,Appearance,Aerosols filled liquid,PASSED TO THE TEST
EVCO-799,By Marait Premium Perfumed Body Cleanser,BPBC002,Color,White,PASSED TO THE TEST
EVCO-799,By Marait Premium Perfumed Body Cleanser,BPBC002,Odor,Fragrance,PASSED TO THE TEST
EVCO-799,By Marait Premium Perfumed Body Cleanser,BPBC002,pH ( 25℃ ),6.5 ± 1.0,6.4
EVCO-799,By Marait Premium Perfumed Body Cleanser,BPBC002,Mercury,≤1 ppm,PASSED TO THE TEST
EVCO-799,By Marait Premium Perfumed Body Cleanser,BPBC002,Hardness,1.07 ± 0.1,1.06
EVCO-799,By Marait Premium Perfumed Body Cleanser,BPBC002,Microorganism,MAX. 100 CFU/g,MAX. 10 CFU/g
EVCO-799,By Marait Premium Perfumed Body Cleanser,BPBC002,"Stability (5,37,45℃,72HR)",STABLE,PASSED TO THE TEST
EVCO-799,By Marait Premium Perfumed Body Cleanser,BPBC002,Content,102.5ml,PASSED TO THE TEST
EVCO-800,By Marait Premium Perfumed Hand Cream,BPHC001,Appearance,Aerosols filled liquid,PASSED TO THE TEST
EVCO-800,By Marait Premium Perfumed Hand Cream,BPHC001,Color,White,PASSED TO THE TEST
EVCO-800,By Marait Premium Perfumed Hand Cream,BPHC001,Odor,Fragrance,PASSED TO THE TEST
EVCO-800,By Marait Premium Perfumed Hand Cream,BPHC001,pH ( 25℃ ),6.5 ± 1.0,6.4
EVCO-800,By Marait Premium Perfumed Hand Cream,BPHC001,Mercury,≤1 ppm,PASSED TO THE TEST
EVCO-800,By Marait Premium Perfumed Hand Cream,BPHC001,Hardness,1.07 ± 0.1,1.06
EVCO-800,By Marait Premium Perfumed Hand Cream,BPHC001,Microorganism,MAX. 100 CFU/g,MAX. 10 CFU/g
EVCO-800,By Marait Premium Perfumed Hand Cream,BPHC001,"Stability (5,37,45℃,72HR)",STABLE,PASSED TO THE TEST
EVCO-800,By Marait Premium Perfumed Hand Cream,BPHC001,Content,102.5ml,PASSED TO THE TEST
EVCO-801,By Marait Premium Perfumed Body Mist,BPMT001,Appearance,Aerosols filled liquid,PASSED TO THE TEST
EVCO-801,By Marait Premium Perfumed Body Mist,BPMT001,Color,White,PASSED TO THE TEST
EVCO-801,By Marait Premium Perfumed Body Mist,BPMT001,Odor,Fragrance,PASSED TO THE TEST
EVCO-801,By Marait Premium Perfumed Body Mist,BPMT001,pH ( 25℃ ),6.5 ± 1.0,6.4
EVCO-801,By Marait Premium Perfumed Body Mist,BPMT001,Mercury,≤1 ppm,PASSED TO THE TEST
EVCO-801,By Marait Premium Perfumed Body Mist,BPMT001,Hardness,1.07 ± 0.1,1.06
EVCO-801,By Marait Premium Perfumed Body Mist,BPMT001,Microorganism,MAX. 100 CFU/g,MAX. 10 CFU/g
EVCO-801,By Marait Premium Perfumed Body Mist,BPMT001,"Stability (5,37,45℃,72HR)",STABLE,PASSED TO THE TEST
EVCO-801,By Marait Premium Perfumed Body Mist,BPMT001,Content,102.5ml,PASSED TO THE TEST
EVCO-802,By Marait Premium Perfumed Body Emulsion,BPBL002,Appearance,Aerosols filled liquid,PASSED TO THE TEST
EVCO-802,By Marait Premium Perfumed Body Emulsion,BPBL002,Color,White,PASSED TO THE TEST
EVCO-802,By Marait Premium Perfumed Body Emulsion,BPBL002,Odor,Fragrance,PASSED TO THE TEST
EVCO-802,By Marait Premium Perfumed Body Emulsion,BPBL002,pH ( 25℃ ),6.5 ± 1.0,6.4
EVCO-802,By Marait Premium Perfumed Body Emulsion,BPBL002,Mercury,≤1 ppm,PASSED TO THE TEST
EVCO-802,By Marait Premium Perfumed Body Emulsion,BPBL002,Hardness,1.07 ± 0.1,1.06
EVCO-802,By Marait Premium Perfumed Body Emulsion,BPBL002,Microorganism,MAX. 100 CFU/g,MAX. 10 CFU/g
EVCO-802,By Marait Premium Perfumed Body Emulsion,BPBL002,"Stability (5,37,45℃,72HR)",STABLE,PASSED TO THE TEST
EVCO-802,By Marait Premium Perfumed Body Emulsion,BPBL002,Content,102.5ml,PASSED TO THE TEST
EVCO-803,Rosemine Cashmere Signature Perfumed Hand Cream Puple Glow,RMHC022,Appearance,Aerosols filled liquid,PASSED TO THE TEST
EVCO-803,Rosemine Cashmere Signature Perfumed Hand Cream Puple Glow,RMHC022,Color,White,PASSED TO THE TEST
EVCO-803,Rosemine Cashmere Signature Perfumed Hand Cream Puple Glow,RMHC022,Odor,Fragrance,PASSED TO THE TEST
EVCO-803,Rosemine Cashmere Signature Perfumed Hand Cream Puple Glow,RMHC022,pH ( 25℃ ),6.5 ± 1.0,6.4
EVCO-803,Rosemine Cashmere Signature Perfumed Hand Cream Puple Glow,RMHC022,Mercury,≤1 ppm,PASSED TO THE TEST
EVCO-803,Rosemine Cashmere Signature Perfumed Hand Cream Puple Glow,RMHC022,Hardness,1.07 ± 0.1,1.06
EVCO-803,Rosemine Cashmere Signature Perfumed Hand Cream Puple Glow,RMHC022,Microorganism,MAX. 100 CFU/g,MAX. 10 CFU/g
EVCO-803,Rosemine Cashmere Signature Perfumed Hand Cream Puple Glow,RMHC022,"Stability (5,37,45℃,72HR)",STABLE,PASSED TO THE TEST
EVCO-803,Rosemine Cashmere Signature Perfumed Hand Cream Puple Glow,RMHC022,Content,102.5ml,PASSED TO THE TEST
EVCO-804,Rosemine Cashmere Signature Perfumed Hand Cream Blue Hawaii,RMHC023,Appearance,Aerosols filled liquid,PASSED TO THE TEST
EVCO-804,Rosemine Cashmere Signature Perfumed Hand Cream Blue Hawaii,RMHC023,Color,White,PASSED TO THE TEST
EVCO-804,Rosemine Cashmere Signature Perfumed Hand Cream Blue Hawaii,RMHC023,Odor,Fragrance,PASSED TO THE TEST
EVCO-804,Rosemine Cashmere Signature Perfumed Hand Cream Blue Hawaii,RMHC023,pH ( 25℃ ),6.5 ± 1.0,6.4
EVCO-804,Rosemine Cashmere Signature Perfumed Hand Cream Blue Hawaii,RMHC023,Mercury,≤1 ppm,PASSED TO THE TEST
EVCO-804,Rosemine Cashmere Signature Perfumed Hand Cream Blue Hawaii,RMHC023,Hardness,1.07 ± 0.1,1.06
EVCO-804,Rosemine Cashmere Signature Perfumed Hand Cream Blue Hawaii,RMHC023,Microorganism,MAX. 100 CFU/g,MAX. 10 CFU/g
EVCO-804,Rosemine Cashmere Signature Perfumed Hand Cream Blue Hawaii,RMHC023,"Stability (5,37,45℃,72HR)",STABLE,PASSED TO THE TEST
EVCO-804,Rosemine Cashmere Signature Perfumed Hand Cream Blue Hawaii,RMHC023,Content,102.5ml,PASSED TO THE TEST
EVCO-805,Rosemine Cashmere Signature Perfumed Hand Cream Golden Flower,RMHC024,Appearance,Aerosols filled liquid,PASSED TO THE TEST
EVCO-805,Rosemine Cashmere Signature Perfumed Hand Cream Golden Flower,RMHC024,Color,White,PASSED TO THE TEST
EVCO-805,Rosemine Cashmere Signature Perfumed Hand Cream Golden Flower,RMHC024,Odor,Fragrance,PASSED TO THE TEST
EVCO-805,Rosemine Cashmere Signature Perfumed Hand Cream Golden Flower,RMHC024,pH ( 25℃ ),6.5 ± 1.0,6.4
EVCO-805,Rosemine Cashmere Signature Perfumed Hand Cream Golden Flower,RMHC024,Mercury,≤1 ppm,PASSED TO THE TEST
EVCO-805,Rosemine Cashmere Signature Perfumed Hand Cream Golden Flower,RMHC024,Hardness,1.07 ± 0.1,1.06
EVCO-805,Rosemine Cashmere Signature Perfumed Hand Cream Golden Flower,RMHC024,Microorganism,MAX. 100 CFU/g,MAX. 10 CFU/g
EVCO-805,Rosemine Cashmere Signature Perfumed Hand Cream Golden Flower,RMHC024,"Stability (5,37,45℃,72HR)",STABLE,PASSED TO THE TEST
EVCO-805,Rosemine Cashmere Signature Perfumed Hand Cream Golden Flower,RMHC024,Content,102.5ml,PASSED TO THE TEST
EVCO-806,Pedison Institut Beaute Argan & Perfume Hair Serum Love,PDHS004,Appearance,Aerosols filled liquid,PASSED TO THE TEST
EVCO-806,Pedison Institut Beaute Argan & Perfume Hair Serum Love,PDHS004,Color,White,PASSED TO THE TEST
