ingredient_code,file_type,original_filename,storage_path,public_url,status,error,file_size
MAS-0035,MSDS_KR,MAS-0035_실크추출물_MSDS국문.pdf,MAS-0035/MSDS_KR/MAS-0035_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAS-0035/MSDS_KR/MAS-0035_MSDS_KR_001.pdf,skipped,,143362
MAS-0036,MSDS_KR,MAS-0036_생강추출물-PF_MSDS국문.pdf,MAS-0036/MSDS_KR/MAS-0036_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAS-0036/MSDS_KR/MAS-0036_MSDS_KR_001.pdf,skipped,,146929
MAS-0037,MSDS_KR,MAS-0037_SYTENOL A_MSDS_국문.pdf,MAS-0037/MSDS_KR/MAS-0037_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAS-0037/MSDS_KR/MAS-0037_MSDS_KR_001.pdf,skipped,,143254
MAS-0038,MSDS_KR,MAS-0038_Sodium Hyaluronate Powder(120만)_MSDS_국문.pdf,MAS-0038/MSDS_KR/MAS-0038_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAS-0038/MSDS_KR/MAS-0038_MSDS_KR_001.pdf,skipped,,190037
MAS-0039,MSDS_KR,MAS-0039_SinoWhite TXA_MSDS Kor. (20220714).pdf,MAS-0039/MSDS_KR/MAS-0039_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAS-0039/MSDS_KR/MAS-0039_MSDS_KR_001.pdf,skipped,,233979
MAS-0040,MSDS_KR,MAS-0040_OPT Sugar Cane Extract (HD)_국문_MSDS.pdf,MAS-0040/MSDS_KR/MAS-0040_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAS-0040/MSDS_KR/MAS-0040_MSDS_KR_001.pdf,skipped,,277256
MAS-0041,MSDS_KR,MAS-0041_산호추출물-PF_국문MSDS.pdf,MAS-0041/MSDS_KR/MAS-0041_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAS-0041/MSDS_KR/MAS-0041_MSDS_KR_001.pdf,skipped,,354501
MAT-0010,MSDS_KR,MAT-0010_Tropical Fruits Complex-GS_국문.pdf,MAT-0010/MSDS_KR/MAT-0010_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAT-0010/MSDS_KR/MAT-0010_MSDS_KR_001.pdf,skipped,,284442
MAT-0009,MSDS_KR,MAT-0009_T-Flower Complex_국문.pdf,MAT-0009/MSDS_KR/MAT-0009_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAT-0009/MSDS_KR/MAT-0009_MSDS_KR_001.pdf,skipped,,232832
MAT-0011,MSDS_KR,MAT-0011_탄산수_GHS_(주)즐거운회사.pdf,MAT-0011/MSDS_KR/MAT-0011_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAT-0011/MSDS_KR/MAT-0011_MSDS_KR_001.pdf,skipped,,144713
MAT-0011,MSDS_KR,MAT-0011_탄산수_국문.pdf,MAT-0011/MSDS_KR/MAT-0011_MSDS_KR_002.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAT-0011/MSDS_KR/MAT-0011_MSDS_KR_002.pdf,skipped,,147316
MAT-0012,MSDS_KR,MAT-0012_티트리잎추출물-PF_MSDS국문.pdf,MAT-0012/MSDS_KR/MAT-0012_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAT-0012/MSDS_KR/MAT-0012_MSDS_KR_001.pdf,skipped,,145578
MAT-0012,MSDS_KR,MAT-0012_티트리잎추출물-PF_국문.pdf,MAT-0012/MSDS_KR/MAT-0012_MSDS_KR_002.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAT-0012/MSDS_KR/MAT-0012_MSDS_KR_002.pdf,skipped,,149629
MAT-0013,MSDS_KR,MAT-0013_Tea Tree Leaf Water-HE_영문 GHS.pdf,MAT-0013/MSDS_KR/MAT-0013_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAT-0013/MSDS_KR/MAT-0013_MSDS_KR_001.pdf,skipped,,207977
MAT-0013,MSDS_KR,MAT-0013_티트리잎수-HE_국문.pdf,MAT-0013/MSDS_KR/MAT-0013_MSDS_KR_002.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAT-0013/MSDS_KR/MAT-0013_MSDS_KR_002.pdf,skipped,,153754
MAT-0014,MSDS_KR,MAT-0014_TECA90_국문MSDS.pdf,MAT-0014/MSDS_KR/MAT-0014_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAT-0014/MSDS_KR/MAT-0014_MSDS_KR_001.pdf,skipped,,168008
MAU-0003,MSDS_KR,MAU-0003_Unipearls SGE_국문.pdf,MAU-0003/MSDS_KR/MAU-0003_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAU-0003/MSDS_KR/MAU-0003_MSDS_KR_001.pdf,skipped,,253329
MAU-0004,MSDS_KR,MAU-0004_Unipearls SRE_국문.pdf,MAU-0004/MSDS_KR/MAU-0004_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAU-0004/MSDS_KR/MAU-0004_MSDS_KR_001.pdf,skipped,,247346
MAU-0005,MSDS_KR,MAU-0005_유자추출물-PF_MSDS국문.pdf,MAU-0005/MSDS_KR/MAU-0005_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAU-0005/MSDS_KR/MAU-0005_MSDS_KR_001.pdf,skipped,,143458
MAV-0002,MSDS_KR,MAV-0002_Vitamin E Acetate(141030)_국문.pdf,MAV-0002/MSDS_KR/MAV-0002_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAV-0002/MSDS_KR/MAV-0002_MSDS_KR_001.pdf,skipped,,170493
MAU-0006,MSDS_KR,MAU-0006_울릉해양심층수-THD_국문MSDS.pdf,MAU-0006/MSDS_KR/MAU-0006_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAU-0006/MSDS_KR/MAU-0006_MSDS_KR_001.pdf,skipped,,470724
MAV-0002,MSDS_KR,MAV-0002_Vitamin-E Acetate_MSDS국문.pdf,MAV-0002/MSDS_KR/MAV-0002_MSDS_KR_002.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAV-0002/MSDS_KR/MAV-0002_MSDS_KR_002.pdf,skipped,,226720
MAV-0005,MSDS_KR,MAV-0005 파파야열매추출물_GHS_(주)즐거운회사.pdf,MAV-0005/MSDS_KR/MAV-0005_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAV-0005/MSDS_KR/MAV-0005_MSDS_KR_001.pdf,skipped,,218918
MAV-0007,MSDS_KR,MAV-0007_비타민수_MSDS국문.pdf,MAV-0007/MSDS_KR/MAV-0007_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAV-0007/MSDS_KR/MAV-0007_MSDS_KR_001.pdf,skipped,,150987
MAV-0005,MSDS_KR,MAV-0005_Vegibios of Papaya_MSDS국문.pdf,MAV-0005/MSDS_KR/MAV-0005_MSDS_KR_002.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAV-0005/MSDS_KR/MAV-0005_MSDS_KR_002.pdf,skipped,,182751
MAV-0007,MSDS_KR,MAV-0007_비타민수__국문.pdf,MAV-0007/MSDS_KR/MAV-0007_MSDS_KR_002.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAV-0007/MSDS_KR/MAV-0007_MSDS_KR_002.pdf,skipped,,140448
MAV-0007,MSDS_KR,MAV-0007_비타민수_국문.pdf,MAV-0007/MSDS_KR/MAV-0007_MSDS_KR_003.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAV-0007/MSDS_KR/MAV-0007_MSDS_KR_003.pdf,skipped,,153323
MAV-0008,MSDS_KR,MAV-0008_VitaCE 990_국문MSDS.pdf,MAV-0008/MSDS_KR/MAV-0008_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAV-0008/MSDS_KR/MAV-0008_MSDS_KR_001.pdf,skipped,,229401
MAV-0009,MSDS_KR,MAV-0009비니거추출물_국문.pdf,MAV-0009/MSDS_KR/MAV-0009_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAV-0009/MSDS_KR/MAV-0009_MSDS_KR_001.pdf,skipped,,149609
MAV-0011,MSDS_KR,MAV-0011_MSDS(국문)_Vitamin B12 Cryst.pdf,MAV-0011/MSDS_KR/MAV-0011_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAV-0011/MSDS_KR/MAV-0011_MSDS_KR_001.pdf,skipped,,231482
MAV-0010,MSDS_KR,MAV-0010_Vita 11 TS(C)_MSDS(국문).pdf,MAV-0010/MSDS_KR/MAV-0010_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAV-0010/MSDS_KR/MAV-0010_MSDS_KR_001.pdf,skipped,,290484
MAY-0003,MSDS_KR,MAY-0003_윤부용_국문MSDS.pdf,MAY-0003/MSDS_KR/MAY-0003_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAY-0003/MSDS_KR/MAY-0003_MSDS_KR_001.pdf,skipped,,178944
MAY-0003,MSDS_KR,MAY-0003_초임계 윤부용 추출물_국문.pdf,MAY-0003/MSDS_KR/MAY-0003_MSDS_KR_002.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAY-0003/MSDS_KR/MAY-0003_MSDS_KR_002.pdf,skipped,,95097
MAY-0005,MSDS_KR,MAY-0005_산다화추출물 국문.pdf,MAY-0005/MSDS_KR/MAY-0005_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAY-0005/MSDS_KR/MAY-0005_MSDS_KR_001.pdf,skipped,,334100
MAY-0007,MSDS_KR,MAY-0007_약쑥 추출물_국문.pdf,MAY-0007/MSDS_KR/MAY-0007_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAY-0007/MSDS_KR/MAY-0007_MSDS_KR_001.pdf,skipped,,239833
MAY-0009,MSDS_KR,MAY-0009_연꽃추출물-SP_국문.pdf,MAY-0009/MSDS_KR/MAY-0009_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAY-0009/MSDS_KR/MAY-0009_MSDS_KR_001.pdf,skipped,,413434
MAY-0008,MSDS_KR,MAY-0008_양배추추출물_국문.pdf,MAY-0008/MSDS_KR/MAY-0008_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAY-0008/MSDS_KR/MAY-0008_MSDS_KR_001.pdf,skipped,,298122
MAY-0010,MSDS_KR,MAY-0010_약모밀추출물-PF_국문.pdf,MAY-0010/MSDS_KR/MAY-0010_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAY-0010/MSDS_KR/MAY-0010_MSDS_KR_001.pdf,skipped,,150899
MAY-0011,MSDS_KR,MAY-0011_YNC 1113-GnB-MSDS(국문).pdf,MAY-0011/MSDS_KR/MAY-0011_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAY-0011/MSDS_KR/MAY-0011_MSDS_KR_001.pdf,skipped,,213313
MAY-0011,MSDS_KR,MAY-0011_YNC 1113_MSDS국문.pdf,MAY-0011/MSDS_KR/MAY-0011_MSDS_KR_002.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAY-0011/MSDS_KR/MAY-0011_MSDS_KR_002.pdf,skipped,,198619
MCB-0005,MSDS_KR,MCB-0005_적색 227호_국문.pdf,MCB-0005/MSDS_KR/MCB-0005_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCB-0005/MSDS_KR/MCB-0005_MSDS_KR_001.pdf,skipped,,121729
MCC-0002,MSDS_KR,MCC-0002_117221(GHS)-Colorona® Gold Plus MP-25_국문.pdf,MCC-0002/MSDS_KR/MCC-0002_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCC-0002/MSDS_KR/MCC-0002_MSDS_KR_001.pdf,skipped,,121500
MCC-0001,MSDS_KR,MCC-0001_카카오추출물(카카오색소-씨)_국문.pdf,MCC-0001/MSDS_KR/MCC-0001_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCC-0001/MSDS_KR/MCC-0001_MSDS_KR_001.pdf,skipped,,177853
MCC-0003,MSDS_KR,MCC-0003_Cosmetica Crystal White 9001P_국문.pdf,MCC-0003/MSDS_KR/MCC-0003_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCC-0003/MSDS_KR/MCC-0003_MSDS_KR_001.pdf,skipped,,157747
MCC-0005,MSDS_KR,MCC-0005_C61-1245 KOR 2017.pdf,MCC-0005/MSDS_KR/MCC-0005_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCC-0005/MSDS_KR/MCC-0005_MSDS_KR_001.pdf,skipped,,149285
MCC-0006,MSDS_KR,MCC-0006_COSMI 100.pdf,MCC-0006/MSDS_KR/MCC-0006_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCC-0006/MSDS_KR/MCC-0006_MSDS_KR_001.pdf,skipped,,218421
MCC-0007,MSDS_KR,MCC-0007_CC Bead WTY_MSDS_국문.pdf,MCC-0007/MSDS_KR/MCC-0007_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCC-0007/MSDS_KR/MCC-0007_MSDS_KR_001.pdf,skipped,,144057
MCC-0008,MSDS_KR,MCC-0008_CC Bead WTR_MSDS_국문.pdf,MCC-0008/MSDS_KR/MCC-0008_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCC-0008/MSDS_KR/MCC-0008_MSDS_KR_001.pdf,skipped,,144083
MCC-0009,MSDS_KR,MCC-0009_COSMI 8900_국문 MSDS.pdf,MCC-0009/MSDS_KR/MCC-0009_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCC-0009/MSDS_KR/MCC-0009_MSDS_KR_001.pdf,skipped,,223752
MCF-0001,MSDS_KR,MCF-0001_BLUE1(K MSDS).pdf,MCF-0001/MSDS_KR/MCF-0001_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCF-0001/MSDS_KR/MCF-0001_MSDS_KR_001.pdf,skipped,,113675
MCC-0011,MSDS_KR,MCC-0011_COSMI 8856_국문MSDS.pdf,MCC-0011/MSDS_KR/MCC-0011_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCC-0011/MSDS_KR/MCC-0011_MSDS_KR_001.pdf,skipped,,223817
MCF-0006,MSDS_KR,MCF-0006_황색 5호_MSDS국문.pdf,MCF-0006/MSDS_KR/MCF-0006_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCF-0006/MSDS_KR/MCF-0006_MSDS_KR_001.pdf,skipped,,77028
MCF-0005,MSDS_KR,MCF-0005_YELLOW  4 K MSDS.pdf,MCF-0005/MSDS_KR/MCF-0005_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCF-0005/MSDS_KR/MCF-0005_MSDS_KR_001.pdf,skipped,,129240
MCH-0001,MSDS_KR,MCH-0001_HCY-OTS_MSDS국문.pdf,MCH-0001/MSDS_KR/MCH-0001_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCH-0001/MSDS_KR/MCH-0001_MSDS_KR_001.pdf,skipped,,237315
MCH-0002,MSDS_KR,MCH-0002_HCR-OTS_MSDS국문.pdf,MCH-0002/MSDS_KR/MCH-0002_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCH-0002/MSDS_KR/MCH-0002_MSDS_KR_001.pdf,skipped,,146167
MCO-0001,MSDS_KR,MCO-0001_ORANGE 205(K MSDS).pdf,MCO-0001/MSDS_KR/MCO-0001_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCO-0001/MSDS_KR/MCO-0001_MSDS_KR_001.pdf,skipped,,119185
MCH-0003,MSDS_KR,MCH-0003_HCB-OTS_MSDS국문.pdf,MCH-0003/MSDS_KR/MCH-0003_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCH-0003/MSDS_KR/MCH-0003_MSDS_KR_001.pdf,skipped,,144128
MCR-0001,MSDS_KR,MCR-0001_적색2호 MSDS국문 (보락).pdf,MCR-0001/MSDS_KR/MCR-0001_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCR-0001/MSDS_KR/MCR-0001_MSDS_KR_001.pdf,skipped,,1186864
MCR-0005,MSDS_KR,MCR-0005_적색 227_MSDS국문.pdf,MCR-0005/MSDS_KR/MCR-0005_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCR-0005/MSDS_KR/MCR-0005_MSDS_KR_001.pdf,skipped,,315676
MCR-0002,MSDS_KR,MCR-0002_RED 401(K MSDS).pdf,MCR-0002/MSDS_KR/MCR-0002_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCR-0002/MSDS_KR/MCR-0002_MSDS_KR_001.pdf,skipped,,3504727
MCR-0007,MSDS_KR,MCR-0007_RED 504(k MSDS).pdf,MCR-0007/MSDS_KR/MCR-0007_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCR-0007/MSDS_KR/MCR-0007_MSDS_KR_001.pdf,skipped,,113200
MCR-0008,MSDS_KR,MCR-0008_적색 102 MSDS(국문).pdf,MCR-0008/MSDS_KR/MCR-0008_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCR-0008/MSDS_KR/MCR-0008_MSDS_KR_001.pdf,skipped,,369278
MCT-0007,MSDS_KR,MCT-0007_Timiron® Splendid Red_국문.pdf,MCT-0007/MSDS_KR/MCT-0007_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCT-0007/MSDS_KR/MCT-0007_MSDS_KR_001.pdf,skipped,,120359
MCT-0008,MSDS_KR,MCT-0008_CR-50-2_국문.pdf,MCT-0008/MSDS_KR/MCT-0008_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCT-0008/MSDS_KR/MCT-0008_MSDS_KR_001.pdf,skipped,,103227
MCT-0008,MSDS_KR,MCT-0008_CR-50_국문MSDS.pdf,MCT-0008/MSDS_KR/MCT-0008_MSDS_KR_002.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCT-0008/MSDS_KR/MCT-0008_MSDS_KR_002.pdf,skipped,,215087
MCT-0010,MSDS_KR,MCT-0010_TAROX R-516-L_국문.PDF,MCT-0010/MSDS_KR/MCT-0010_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCT-0010/MSDS_KR/MCT-0010_MSDS_KR_001.pdf,skipped,,398622
MCT-0009,MSDS_KR,MCT-0009_[MSDS_KR] LL-XLO.pdf,MCT-0009/MSDS_KR/MCT-0009_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCT-0009/MSDS_KR/MCT-0009_MSDS_KR_001.pdf,skipped,,205158
MCU-0001,MSDS_KR,MCU-0001_Ultramarine Blue-GHS MSDS (국문).pdf,MCU-0001/MSDS_KR/MCU-0001_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCU-0001/MSDS_KR/MCU-0001_MSDS_KR_001.pdf,skipped,,238955
MCU-0002,MSDS_KR,MCU-0002_MSDS(한글)Ultramarine pink & violet.pdf,MCU-0002/MSDS_KR/MCU-0002_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCU-0002/MSDS_KR/MCU-0002_MSDS_KR_001.pdf,skipped,,223807
MCU-0002,MSDS_KR,MCU-0002_Ultramarine pink & violet_국문MSDS.pdf,MCU-0002/MSDS_KR/MCU-0002_MSDS_KR_002.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCU-0002/MSDS_KR/MCU-0002_MSDS_KR_002.pdf,skipped,,223807
MDA-0001,MSDS_KR,MDA-0001_AEROSIL® 200 kr_msds.PDF,MDA-0001/MSDS_KR/MDA-0001_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MDA-0001/MSDS_KR/MDA-0001_MSDS_KR_001.pdf,skipped,,216265
MDA-0002,MSDS_KR,MDA-0002_AEROSIL® R 972.pdf,MDA-0002/MSDS_KR/MDA-0002_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MDA-0002/MSDS_KR/MDA-0002_MSDS_KR_001.pdf,skipped,,471737
MCV-0001,MSDS_KR,MCV-0001_VIOLET 401_MSDS(국문).pdf,MCV-0001/MSDS_KR/MCV-0001_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCV-0001/MSDS_KR/MCV-0001_MSDS_KR_001.pdf,skipped,,349247
MDA-0003,MSDS_KR,MDA-0003_apricot pwd gb 500_MSDS_국문.pdf,MDA-0003/MSDS_KR/MDA-0003_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MDA-0003/MSDS_KR/MDA-0003_MSDS_KR_001.pdf,skipped,,236062
MDB-0002,MSDS_KR,MDB-0002_BBC Color Base(#23)_국문.pdf,MDB-0002/MSDS_KR/MDB-0002_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MDB-0002/MSDS_KR/MDB-0002_MSDS_KR_001.pdf,skipped,,123215
MDB-0002,MSDS_KR,MDB-0002_EVAS BB Color Base-Light 01_국문.pdf,MDB-0002/MSDS_KR/MDB-0002_MSDS_KR_002.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MDB-0002/MSDS_KR/MDB-0002_MSDS_KR_002.pdf,skipped,,237452
MDG-0001,MSDS_KR,MDG-0001_garcinia pwd gb 50_MSDS국문.pdf,MDG-0001/MSDS_KR/MDG-0001_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MDG-0001/MSDS_KR/MDG-0001_MSDS_KR_001.pdf,skipped,,238012
MDC-0001,MSDS_KR,MDC-0001_CosRED_MSDS_KR.pdf,MDC-0001/MSDS_KR/MDC-0001_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MDC-0001/MSDS_KR/MDC-0001_MSDS_KR_001.pdf,skipped,,467964
MDD-0001,MSDS_KR,MDD-0001_Dry-Flo PC (GHS MSDS(Kor)).pdf,MDD-0001/MSDS_KR/MDD-0001_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MDD-0001/MSDS_KR/MDD-0001_MSDS_KR_001.pdf,skipped,,170057
MDK-0001,MSDS_KR,MDK-0001_KAOLIN 2457_MSDS_KR.pdf,MDK-0001/MSDS_KR/MDK-0001_MSDS_KR_002.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MDK-0001/MSDS_KR/MDK-0001_MSDS_KR_002.pdf,skipped,,313737
MDK-0001,MSDS_KR,MDK-0001_kaolin 2457 msds 국문.pdf,MDK-0001/MSDS_KR/MDK-0001_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MDK-0001/MSDS_KR/MDK-0001_MSDS_KR_001.pdf,skipped,,3368642
MDK-0001,MSDS_KR,MDK-0001_KAOLIN 2457_국문.pdf,MDK-0001/MSDS_KR/MDK-0001_MSDS_KR_003.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MDK-0001/MSDS_KR/MDK-0001_MSDS_KR_003.pdf,skipped,,75733
MDP-0004,MSDS_KR,MDP-0004_Puennature 7027_MSDS(국문).pdf,MDP-0004/MSDS_KR/MDP-0004_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MDP-0004/MSDS_KR/MDP-0004_MSDS_KR_001.pdf,skipped,,171267
MDS-0016,MSDS_KR,MDS-0016_MSDS_SILNOS 130_국문.pdf,MDS-0016/MSDS_KR/MDS-0016_MSDS_KR_001.pdf,https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MDS-0016/MSDS_KR/MDS-0016_MSDS_KR_001.pdf,skipped,,405620
