ingredient_code,coa_urls,coa_count,composition_urls,composition_count,msds_kr_urls,msds_kr_count,msds_en_urls,msds_en_count,total_files
MAS-0038,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAS-0038/COA/MAS-0038_COA_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAS-0038/COMP/MAS-0038_COMP_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAS-0038/MSDS_KR/MAS-0038_MSDS_KR_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAS-0038/MSDS_EN/MAS-0038_MSDS_EN_001.pdf""]",1,4
MAS-0039,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAS-0039/COA/MAS-0039_COA_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAS-0039/COMP/MAS-0039_COMP_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAS-0039/MSDS_KR/MAS-0039_MSDS_KR_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAS-0039/MSDS_EN/MAS-0039_MSDS_EN_001.pdf""]",1,4
MAS-0040,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAS-0040/COA/MAS-0040_COA_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAS-0040/COMP/MAS-0040_COMP_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAS-0040/MSDS_KR/MAS-0040_MSDS_KR_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAS-0040/MSDS_EN/MAS-0040_MSDS_EN_001.pdf""]",1,4
MAS-0041,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAS-0041/COA/MAS-0041_COA_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAS-0041/COMP/MAS-0041_COMP_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAS-0041/COMP/MAS-0041_COMP_002.pdf""]",2,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAS-0041/MSDS_KR/MAS-0041_MSDS_KR_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAS-0041/MSDS_EN/MAS-0041_MSDS_EN_001.pdf""]",1,5
MAT-0009,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAT-0009/COA/MAT-0009_COA_002.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAT-0009/COA/MAT-0009_COA_001.pdf""]",2,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAT-0009/COMP/MAT-0009_COMP_002.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAT-0009/COMP/MAT-0009_COMP_001.pdf""]",2,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAT-0009/MSDS_KR/MAT-0009_MSDS_KR_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAT-0009/MSDS_EN/MAT-0009_MSDS_EN_001.pdf""]",1,6
MAT-0010,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAT-0010/COA/MAT-0010_COA_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAT-0010/COMP/MAT-0010_COMP_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAT-0010/COMP/MAT-0010_COMP_002.pdf""]",2,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAT-0010/MSDS_KR/MAT-0010_MSDS_KR_001.pdf""]",1,[],0,4
MAT-0011,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAT-0011/COA/MAT-0011_COA_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAT-0011/COA/MAT-0011_COA_002.pdf""]",2,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAT-0011/COMP/MAT-0011_COMP_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAT-0011/MSDS_KR/MAT-0011_MSDS_KR_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAT-0011/MSDS_KR/MAT-0011_MSDS_KR_002.pdf""]",2,[],0,5
MAT-0012,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAT-0012/COA/MAT-0012_COA_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAT-0012/COA/MAT-0012_COA_002.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAT-0012/COA/MAT-0012_COA_003.pdf""]",3,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAT-0012/COMP/MAT-0012_COMP_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAT-0012/MSDS_KR/MAT-0012_MSDS_KR_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAT-0012/MSDS_KR/MAT-0012_MSDS_KR_002.pdf""]",2,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAT-0012/MSDS_EN/MAT-0012_MSDS_EN_001.pdf""]",1,7
MAT-0013,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAT-0013/COA/MAT-0013_COA_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAT-0013/COMP/MAT-0013_COMP_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAT-0013/MSDS_KR/MAT-0013_MSDS_KR_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAT-0013/MSDS_KR/MAT-0013_MSDS_KR_002.pdf""]",2,[],0,4
MAT-0014,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAT-0014/COA/MAT-0014_COA_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAT-0014/COMP/MAT-0014_COMP_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAT-0014/MSDS_KR/MAT-0014_MSDS_KR_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAT-0014/MSDS_EN/MAT-0014_MSDS_EN_001.pdf""]",1,4
MAU-0003,[],0,[],0,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAU-0003/MSDS_KR/MAU-0003_MSDS_KR_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAU-0003/MSDS_EN/MAU-0003_MSDS_EN_001.pdf""]",1,2
MAU-0004,[],0,[],0,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAU-0004/MSDS_KR/MAU-0004_MSDS_KR_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAU-0004/MSDS_EN/MAU-0004_MSDS_EN_002.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAU-0004/MSDS_EN/MAU-0004_MSDS_EN_001.pdf""]",2,3
MAU-0005,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAU-0005/COA/MAU-0005_COA_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAU-0005/COA/MAU-0005_COA_002.pdf""]",2,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAU-0005/COMP/MAU-0005_COMP_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAU-0005/MSDS_KR/MAU-0005_MSDS_KR_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAU-0005/MSDS_EN/MAU-0005_MSDS_EN_001.pdf""]",1,5
MAU-0006,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAU-0006/COA/MAU-0006_COA_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAU-0006/COMP/MAU-0006_COMP_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAU-0006/MSDS_KR/MAU-0006_MSDS_KR_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAU-0006/MSDS_EN/MAU-0006_MSDS_EN_001.pdf""]",1,4
MAV-0002,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAV-0002/COA/MAV-0002_COA_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAV-0002/COMP/MAV-0002_COMP_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAV-0002/MSDS_KR/MAV-0002_MSDS_KR_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAV-0002/MSDS_KR/MAV-0002_MSDS_KR_002.pdf""]",2,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAV-0002/MSDS_EN/MAV-0002_MSDS_EN_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAV-0002/MSDS_EN/MAV-0002_MSDS_EN_002.pdf""]",2,6
MAV-0005,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAV-0005/COA/MAV-0005_COA_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAV-0005/COA/MAV-0005_COA_002.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAV-0005/COA/MAV-0005_COA_003.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAV-0005/COA/MAV-0005_COA_004.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAV-0005/COA/MAV-0005_COA_005.pdf""]",5,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAV-0005/COMP/MAV-0005_COMP_002.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAV-0005/COMP/MAV-0005_COMP_001.pdf""]",2,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAV-0005/MSDS_KR/MAV-0005_MSDS_KR_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAV-0005/MSDS_KR/MAV-0005_MSDS_KR_002.pdf""]",2,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAV-0005/MSDS_EN/MAV-0005_MSDS_EN_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAV-0005/MSDS_EN/MAV-0005_MSDS_EN_002.pdf""]",2,11
MAV-0006,[],0,[],0,[],0,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAV-0006/MSDS_EN/MAV-0006_MSDS_EN_001.pdf""]",1,1
MAV-0007,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAV-0007/COA/MAV-0007_COA_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAV-0007/COA/MAV-0007_COA_002.pdf""]",2,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAV-0007/COMP/MAV-0007_COMP_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAV-0007/COMP/MAV-0007_COMP_002.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAV-0007/COMP/MAV-0007_COMP_003.pdf""]",3,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAV-0007/MSDS_KR/MAV-0007_MSDS_KR_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAV-0007/MSDS_KR/MAV-0007_MSDS_KR_002.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAV-0007/MSDS_KR/MAV-0007_MSDS_KR_003.pdf""]",3,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAV-0007/MSDS_EN/MAV-0007_MSDS_EN_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAV-0007/MSDS_EN/MAV-0007_MSDS_EN_002.pdf""]",2,10
MAV-0008,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAV-0008/COA/MAV-0008_COA_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAV-0008/COMP/MAV-0008_COMP_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAV-0008/MSDS_KR/MAV-0008_MSDS_KR_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAV-0008/MSDS_EN/MAV-0008_MSDS_EN_001.pdf""]",1,4
MAV-0009,[],0,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAV-0009/COMP/MAV-0009_COMP_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAV-0009/MSDS_KR/MAV-0009_MSDS_KR_001.pdf""]",1,[],0,2
MAV-0010,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAV-0010/COA/MAV-0010_COA_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAV-0010/COA/MAV-0010_COA_002.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAV-0010/COA/MAV-0010_COA_003.pdf""]",3,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAV-0010/COMP/MAV-0010_COMP_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAV-0010/MSDS_KR/MAV-0010_MSDS_KR_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAV-0010/MSDS_EN/MAV-0010_MSDS_EN_001.pdf""]",1,6
MAV-0011,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAV-0011/COA/MAV-0011_COA_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAV-0011/COMP/MAV-0011_COMP_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAV-0011/MSDS_KR/MAV-0011_MSDS_KR_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAV-0011/MSDS_EN/MAV-0011_MSDS_EN_001.pdf""]",1,4
MAW-0002,[],0,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAW-0002/COMP/MAW-0002_COMP_001.pdf""]",1,[],0,[],0,1
MAY-0003,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAY-0003/COA/MAY-0003_COA_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAY-0003/COA/MAY-0003_COA_002.pdf""]",2,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAY-0003/COMP/MAY-0003_COMP_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAY-0003/MSDS_KR/MAY-0003_MSDS_KR_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAY-0003/MSDS_KR/MAY-0003_MSDS_KR_002.pdf""]",2,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAY-0003/MSDS_EN/MAY-0003_MSDS_EN_001.pdf""]",1,6
MAY-0005,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAY-0005/COA/MAY-0005_COA_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAY-0005/COA/MAY-0005_COA_002.pdf""]",2,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAY-0005/COMP/MAY-0005_COMP_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAY-0005/MSDS_KR/MAY-0005_MSDS_KR_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAY-0005/MSDS_EN/MAY-0005_MSDS_EN_001.pdf""]",1,5
MAY-0007,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAY-0007/COA/MAY-0007_COA_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAY-0007/COA/MAY-0007_COA_002.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAY-0007/COA/MAY-0007_COA_003.pdf""]",3,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAY-0007/COMP/MAY-0007_COMP_002.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAY-0007/COMP/MAY-0007_COMP_001.pdf""]",2,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAY-0007/MSDS_KR/MAY-0007_MSDS_KR_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAY-0007/MSDS_EN/MAY-0007_MSDS_EN_001.pdf""]",1,7
MAY-0008,[],0,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAY-0008/COMP/MAY-0008_COMP_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAY-0008/MSDS_KR/MAY-0008_MSDS_KR_001.pdf""]",1,[],0,2
MAY-0009,[],0,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAY-0009/COMP/MAY-0009_COMP_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAY-0009/MSDS_KR/MAY-0009_MSDS_KR_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAY-0009/MSDS_EN/MAY-0009_MSDS_EN_001.pdf""]",1,3
MAY-0010,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAY-0010/COA/MAY-0010_COA_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAY-0010/COMP/MAY-0010_COMP_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAY-0010/MSDS_KR/MAY-0010_MSDS_KR_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAY-0010/MSDS_EN/MAY-0010_MSDS_EN_001.pdf""]",1,4
MAY-0011,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAY-0011/COA/MAY-0011_COA_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAY-0011/COMP/MAY-0011_COMP_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAY-0011/MSDS_KR/MAY-0011_MSDS_KR_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAY-0011/MSDS_KR/MAY-0011_MSDS_KR_002.pdf""]",2,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAY-0011/MSDS_EN/MAY-0011_MSDS_EN_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MAY-0011/MSDS_EN/MAY-0011_MSDS_EN_002.pdf""]",2,6
MCB-0002,[],0,[],0,[],0,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCB-0002/MSDS_EN/MCB-0002_MSDS_EN_002.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCB-0002/MSDS_EN/MCB-0002_MSDS_EN_001.pdf""]",2,2
MCB-0003,[],0,[],0,[],0,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCB-0003/MSDS_EN/MCB-0003_MSDS_EN_001.pdf""]",1,1
MCB-0004,[],0,[],0,[],0,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCB-0004/MSDS_EN/MCB-0004_MSDS_EN_001.pdf""]",1,1
MCB-0005,[],0,[],0,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCB-0005/MSDS_KR/MCB-0005_MSDS_KR_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCB-0005/MSDS_EN/MCB-0005_MSDS_EN_001.pdf""]",1,2
MCC-0001,[],0,[],0,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCC-0001/MSDS_KR/MCC-0001_MSDS_KR_001.pdf""]",1,[],0,1
MCC-0002,[],0,[],0,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCC-0002/MSDS_KR/MCC-0002_MSDS_KR_001.pdf""]",1,[],0,1
MCC-0003,[],0,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCC-0003/COMP/MCC-0003_COMP_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCC-0003/MSDS_KR/MCC-0003_MSDS_KR_001.pdf""]",1,[],0,2
MCC-0005,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCC-0005/COA/MCC-0005_COA_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCC-0005/COMP/MCC-0005_COMP_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCC-0005/MSDS_KR/MCC-0005_MSDS_KR_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCC-0005/MSDS_EN/MCC-0005_MSDS_EN_001.pdf""]",1,4
MCC-0006,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCC-0006/COA/MCC-0006_COA_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCC-0006/COMP/MCC-0006_COMP_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCC-0006/MSDS_KR/MCC-0006_MSDS_KR_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCC-0006/MSDS_EN/MCC-0006_MSDS_EN_001.pdf"", ""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCC-0006/MSDS_EN/MCC-0006_MSDS_EN_002.pdf""]",2,5
MCC-0007,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCC-0007/COA/MCC-0007_COA_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCC-0007/COMP/MCC-0007_COMP_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCC-0007/MSDS_KR/MCC-0007_MSDS_KR_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCC-0007/MSDS_EN/MCC-0007_MSDS_EN_001.pdf""]",1,4
MCC-0008,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCC-0008/COA/MCC-0008_COA_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCC-0008/COMP/MCC-0008_COMP_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCC-0008/MSDS_KR/MCC-0008_MSDS_KR_001.pdf""]",1,"[""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MCC-0008/MSDS_EN/MCC-0008_MSDS_EN_001.pdf""]",1,4
