공급업체,향료코드,향료명,알러젠명,INCI명,CAS번호,향료중함량,제품중함량,Leave-on라벨,Rinse-off라벨,파일명
한불화농 향알러지데이타 20190307,50866,FLORAL FRUITY D50866,BENZYL SALICYLATE,BENZYL SALICYLATE,118-58-1,,,,,FLORAL FRUITY D50866 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,50866,FLORAL FRUITY D50866,CINNAMAL,CINNAMAL,104-55-2,,,,,FLORAL FRUITY D50866 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,50866,FLORAL FRUITY D50866,CINNAMYL ALCOHOL,CINNAMYL ALCOHOL,104-54-1,,,,,FLORAL FRUITY D50866 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,50866,FLORAL FRUITY D50866,CITRAL,CITRAL,5392-40-5,,,,,FLORAL FRUITY D50866 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,50866,FLORAL FRUITY D50866,CITRONELLOL,CITRONELLOL,106-22-9,,,,,FLORAL FRUITY D50866 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,50866,FLORAL FRUITY D50866,COUMARINE,COUMARINE,91-64-5,,,,,FLORAL FRUITY D50866 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,50866,FLORAL FRUITY D50866,d-LIMONENE,d-LIMONENE,5989-27-5,,,,,FLORAL FRUITY D50866 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,50866,FLORAL FRUITY D50866,EUGENOL,EUGENOL,97-53-0,,,,,FLORAL FRUITY D50866 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,50866,FLORAL FRUITY D50866,FARNESOL,FARNESOL,4602-84-0,,,,,FLORAL FRUITY D50866 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,50866,FLORAL FRUITY D50866,GERANIOL,GERANIOL,106-24-1,,,,,FLORAL FRUITY D50866 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,50866,FLORAL FRUITY D50866,HEXYL CINNAMAL,HEXYL CINNAMAL,101-86-0,,,,,FLORAL FRUITY D50866 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,50866,FLORAL FRUITY D50866,HYDROXYCITRONELLAL,HYDROXYCITRONELLAL,107-75-5,,,,,FLORAL FRUITY D50866 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,50866,FLORAL FRUITY D50866,ISOEUGENOL,ISOEUGENOL,97-54-1,,,,,FLORAL FRUITY D50866 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,50866,FLORAL FRUITY D50866,LINALOOL,LINALOOL,78-70-6,,,,,FLORAL FRUITY D50866 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,50866,FLORAL FRUITY D50866,LYRAL,LYRAL,31906-04-4,,,,,FLORAL FRUITY D50866 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,50866,FLORAL FRUITY D50866,LYSMERAL,LYSMERAL,80-54-6,,,,,FLORAL FRUITY D50866 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,50866,FLORAL FRUITY D50866,METHYL HEPTINE CARBONATE,METHYL HEPTINE CARBONATE,111-12-6,,,,,FLORAL FRUITY D50866 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,50866,FLORAL FRUITY D50866,OAKMOSS EXTRACT,OAKMOSS EXTRACT,90028-68-5,,,,,FLORAL FRUITY D50866 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,50866,FLORAL FRUITY D50866,TREEMOSS EXTRACT,TREEMOSS EXTRACT,90028-67-4,,,,,FLORAL FRUITY D50866 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,50866,FLORAL FRUITY D50866,* 함량이 0으로 표기된 경우라도 사용된 원료의 BY-PRODUCT나 IMPURITY로부터 소량의 ALLERGEN 성분이 검출될 수 있습니다.,* 함량이 0으로 표기된 경우라도 사용된 원료의 BY-PRODUCT나 IMPURITY로부터 소량의 ALLERGEN 성분이 검출될 수 있습니다.,,,,,,FLORAL FRUITY D50866 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,15336,FLORAL POWDERY 95-L15336/R,ALPHA-ISOMETHYL IONONE,ALPHA-ISOMETHYL IONONE,127-51-5,,,,,FLORAL POWDERY 95-L15336R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15336,FLORAL POWDERY 95-L15336/R,AMYL CINNAMAL,AMYL CINNAMAL,122-40-7,,,,,FLORAL POWDERY 95-L15336R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15336,FLORAL POWDERY 95-L15336/R,AMYLCINNAMYL ALCOHOL,AMYLCINNAMYL ALCOHOL,101-85-9,,,,,FLORAL POWDERY 95-L15336R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15336,FLORAL POWDERY 95-L15336/R,ANISYL ALCOHOL,ANISYL ALCOHOL,105-13-5,,,,,FLORAL POWDERY 95-L15336R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15336,FLORAL POWDERY 95-L15336/R,BENZYL ALCOHOL,BENZYL ALCOHOL,100-51-6,,,,,FLORAL POWDERY 95-L15336R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15336,FLORAL POWDERY 95-L15336/R,BENZYL BENZOATE,BENZYL BENZOATE,120-51-4,,,,,FLORAL POWDERY 95-L15336R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15336,FLORAL POWDERY 95-L15336/R,BENZYL CINNAMATE,BENZYL CINNAMATE,103-41-3,,,,,FLORAL POWDERY 95-L15336R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15336,FLORAL POWDERY 95-L15336/R,BENZYL SALICYLATE,BENZYL SALICYLATE,118-58-1,,,,,FLORAL POWDERY 95-L15336R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15336,FLORAL POWDERY 95-L15336/R,CINNAMAL,CINNAMAL,104-55-2,,,,,FLORAL POWDERY 95-L15336R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15336,FLORAL POWDERY 95-L15336/R,CINNAMYL ALCOHOL,CINNAMYL ALCOHOL,104-54-1,,,,,FLORAL POWDERY 95-L15336R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15336,FLORAL POWDERY 95-L15336/R,CITRAL,CITRAL,5392-40-5,,,,,FLORAL POWDERY 95-L15336R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15336,FLORAL POWDERY 95-L15336/R,CITRONELLOL,CITRONELLOL,106-22-9,,,,,FLORAL POWDERY 95-L15336R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15336,FLORAL POWDERY 95-L15336/R,COUMARINE,COUMARINE,91-64-5,,,,,FLORAL POWDERY 95-L15336R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15336,FLORAL POWDERY 95-L15336/R,d-LIMONENE,d-LIMONENE,5989-27-5,,,,,FLORAL POWDERY 95-L15336R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15336,FLORAL POWDERY 95-L15336/R,EUGENOL,EUGENOL,97-53-0,,,,,FLORAL POWDERY 95-L15336R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15336,FLORAL POWDERY 95-L15336/R,FARNESOL,FARNESOL,4602-84-0,,,,,FLORAL POWDERY 95-L15336R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15336,FLORAL POWDERY 95-L15336/R,GERANIOL,GERANIOL,106-24-1,,,,,FLORAL POWDERY 95-L15336R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15336,FLORAL POWDERY 95-L15336/R,HEXYL CINNAMAL,HEXYL CINNAMAL,101-86-0,,,,,FLORAL POWDERY 95-L15336R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15336,FLORAL POWDERY 95-L15336/R,HYDROXYCITRONELLAL,HYDROXYCITRONELLAL,107-75-5,,,,,FLORAL POWDERY 95-L15336R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15336,FLORAL POWDERY 95-L15336/R,ISOEUGENOL,ISOEUGENOL,97-54-1,,,,,FLORAL POWDERY 95-L15336R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15336,FLORAL POWDERY 95-L15336/R,LINALOOL,LINALOOL,78-70-6,,,,,FLORAL POWDERY 95-L15336R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15336,FLORAL POWDERY 95-L15336/R,LYRAL,LYRAL,31906-04-4,,,,,FLORAL POWDERY 95-L15336R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15336,FLORAL POWDERY 95-L15336/R,LYSMERAL,LYSMERAL,80-54-6,,,,,FLORAL POWDERY 95-L15336R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15336,FLORAL POWDERY 95-L15336/R,METHYL HEPTINE CARBONATE,METHYL HEPTINE CARBONATE,111-12-6,,,,,FLORAL POWDERY 95-L15336R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15336,FLORAL POWDERY 95-L15336/R,OAKMOSS EXTRACT,OAKMOSS EXTRACT,90028-68-5,,,,,FLORAL POWDERY 95-L15336R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,15336,FLORAL POWDERY 95-L15336/R,TREEMOSS EXTRACT,TREEMOSS EXTRACT,90028-67-4,,,,,FLORAL POWDERY 95-L15336R ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,02170,GRAPEFRUIT 95-15P02170,ALPHA-ISOMETHYL IONONE,ALPHA-ISOMETHYL IONONE,127-51-5,,,,,GRAPEFRUIT 95-15P02170 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,02170,GRAPEFRUIT 95-15P02170,AMYL CINNAMAL,AMYL CINNAMAL,122-40-7,,,,,GRAPEFRUIT 95-15P02170 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,02170,GRAPEFRUIT 95-15P02170,AMYLCINNAMYL ALCOHOL,AMYLCINNAMYL ALCOHOL,101-85-9,,,,,GRAPEFRUIT 95-15P02170 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,02170,GRAPEFRUIT 95-15P02170,ANISYL ALCOHOL,ANISYL ALCOHOL,105-13-5,,,,,GRAPEFRUIT 95-15P02170 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,02170,GRAPEFRUIT 95-15P02170,BENZYL ALCOHOL,BENZYL ALCOHOL,100-51-6,,,,,GRAPEFRUIT 95-15P02170 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,02170,GRAPEFRUIT 95-15P02170,BENZYL BENZOATE,BENZYL BENZOATE,120-51-4,,,,,GRAPEFRUIT 95-15P02170 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,02170,GRAPEFRUIT 95-15P02170,BENZYL CINNAMATE,BENZYL CINNAMATE,103-41-3,,,,,GRAPEFRUIT 95-15P02170 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,02170,GRAPEFRUIT 95-15P02170,BENZYL SALICYLATE,BENZYL SALICYLATE,118-58-1,,,,,GRAPEFRUIT 95-15P02170 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,02170,GRAPEFRUIT 95-15P02170,CINNAMAL,CINNAMAL,104-55-2,,,,,GRAPEFRUIT 95-15P02170 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,02170,GRAPEFRUIT 95-15P02170,CINNAMYL ALCOHOL,CINNAMYL ALCOHOL,104-54-1,,,,,GRAPEFRUIT 95-15P02170 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,02170,GRAPEFRUIT 95-15P02170,CITRAL,CITRAL,5392-40-5,,,,,GRAPEFRUIT 95-15P02170 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,02170,GRAPEFRUIT 95-15P02170,CITRONELLOL,CITRONELLOL,106-22-9,,,,,GRAPEFRUIT 95-15P02170 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,02170,GRAPEFRUIT 95-15P02170,COUMARINE,COUMARINE,91-64-5,,,,,GRAPEFRUIT 95-15P02170 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,02170,GRAPEFRUIT 95-15P02170,d-LIMONENE,d-LIMONENE,5989-27-5,,,,,GRAPEFRUIT 95-15P02170 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,02170,GRAPEFRUIT 95-15P02170,EUGENOL,EUGENOL,97-53-0,,,,,GRAPEFRUIT 95-15P02170 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,02170,GRAPEFRUIT 95-15P02170,FARNESOL,FARNESOL,4602-84-0,,,,,GRAPEFRUIT 95-15P02170 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,02170,GRAPEFRUIT 95-15P02170,GERANIOL,GERANIOL,106-24-1,,,,,GRAPEFRUIT 95-15P02170 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,02170,GRAPEFRUIT 95-15P02170,HEXYL CINNAMAL,HEXYL CINNAMAL,101-86-0,,,,,GRAPEFRUIT 95-15P02170 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,02170,GRAPEFRUIT 95-15P02170,HYDROXYCITRONELLAL,HYDROXYCITRONELLAL,107-75-5,,,,,GRAPEFRUIT 95-15P02170 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,02170,GRAPEFRUIT 95-15P02170,ISOEUGENOL,ISOEUGENOL,97-54-1,,,,,GRAPEFRUIT 95-15P02170 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,02170,GRAPEFRUIT 95-15P02170,LINALOOL,LINALOOL,78-70-6,,,,,GRAPEFRUIT 95-15P02170 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,02170,GRAPEFRUIT 95-15P02170,LYRAL,LYRAL,31906-04-4,,,,,GRAPEFRUIT 95-15P02170 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,02170,GRAPEFRUIT 95-15P02170,LYSMERAL,LYSMERAL,80-54-6,,,,,GRAPEFRUIT 95-15P02170 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,02170,GRAPEFRUIT 95-15P02170,METHYL HEPTINE CARBONATE,METHYL HEPTINE CARBONATE,111-12-6,,,,,GRAPEFRUIT 95-15P02170 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,02170,GRAPEFRUIT 95-15P02170,OAKMOSS EXTRACT,OAKMOSS EXTRACT,90028-68-5,,,,,GRAPEFRUIT 95-15P02170 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,02170,GRAPEFRUIT 95-15P02170,TREEMOSS EXTRACT,TREEMOSS EXTRACT,90028-67-4,,,,,GRAPEFRUIT 95-15P02170 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,11408,MASCULINE F11408/R3,ALPHA-ISOMETHYL IONONE,ALPHA-ISOMETHYL IONONE,127-51-5,,,,,MASCULINE F11408R3 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,11408,MASCULINE F11408/R3,AMYL CINNAMAL,AMYL CINNAMAL,122-40-7,,,,,MASCULINE F11408R3 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,11408,MASCULINE F11408/R3,AMYLCINNAMYL ALCOHOL,AMYLCINNAMYL ALCOHOL,101-85-9,,,,,MASCULINE F11408R3 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,11408,MASCULINE F11408/R3,ANISYL ALCOHOL,ANISYL ALCOHOL,105-13-5,,,,,MASCULINE F11408R3 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,11408,MASCULINE F11408/R3,BENZYL ALCOHOL,BENZYL ALCOHOL,100-51-6,,,,,MASCULINE F11408R3 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,11408,MASCULINE F11408/R3,BENZYL BENZOATE,BENZYL BENZOATE,120-51-4,,,,,MASCULINE F11408R3 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,11408,MASCULINE F11408/R3,BENZYL CINNAMATE,BENZYL CINNAMATE,103-41-3,,,,,MASCULINE F11408R3 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,11408,MASCULINE F11408/R3,BENZYL SALICYLATE,BENZYL SALICYLATE,118-58-1,,,,,MASCULINE F11408R3 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,11408,MASCULINE F11408/R3,CINNAMAL,CINNAMAL,104-55-2,,,,,MASCULINE F11408R3 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,11408,MASCULINE F11408/R3,CINNAMYL ALCOHOL,CINNAMYL ALCOHOL,104-54-1,,,,,MASCULINE F11408R3 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,11408,MASCULINE F11408/R3,CITRAL,CITRAL,5392-40-5,,,,,MASCULINE F11408R3 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,11408,MASCULINE F11408/R3,CITRONELLOL,CITRONELLOL,106-22-9,,,,,MASCULINE F11408R3 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,11408,MASCULINE F11408/R3,COUMARINE,COUMARINE,91-64-5,,,,,MASCULINE F11408R3 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,11408,MASCULINE F11408/R3,d-LIMONENE,d-LIMONENE,5989-27-5,,,,,MASCULINE F11408R3 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,11408,MASCULINE F11408/R3,EUGENOL,EUGENOL,97-53-0,,,,,MASCULINE F11408R3 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,11408,MASCULINE F11408/R3,FARNESOL,FARNESOL,4602-84-0,,,,,MASCULINE F11408R3 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,11408,MASCULINE F11408/R3,GERANIOL,GERANIOL,106-24-1,,,,,MASCULINE F11408R3 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,11408,MASCULINE F11408/R3,HEXYL CINNAMAL,HEXYL CINNAMAL,101-86-0,,,,,MASCULINE F11408R3 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,11408,MASCULINE F11408/R3,HYDROXYCITRONELLAL,HYDROXYCITRONELLAL,107-75-5,,,,,MASCULINE F11408R3 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,11408,MASCULINE F11408/R3,ISOEUGENOL,ISOEUGENOL,97-54-1,,,,,MASCULINE F11408R3 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,11408,MASCULINE F11408/R3,LINALOOL,LINALOOL,78-70-6,,,,,MASCULINE F11408R3 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,11408,MASCULINE F11408/R3,LYRAL,LYRAL,31906-04-4,,,,,MASCULINE F11408R3 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,11408,MASCULINE F11408/R3,LYSMERAL,LYSMERAL,80-54-6,,,,,MASCULINE F11408R3 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,11408,MASCULINE F11408/R3,METHYL HEPTINE CARBONATE,METHYL HEPTINE CARBONATE,111-12-6,,,,,MASCULINE F11408R3 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,11408,MASCULINE F11408/R3,OAKMOSS EXTRACT,OAKMOSS EXTRACT,90028-68-5,,,,,MASCULINE F11408R3 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,11408,MASCULINE F11408/R3,TREEMOSS EXTRACT,TREEMOSS EXTRACT,90028-67-4,,,,,MASCULINE F11408R3 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,01020,PERFUME 10P01020,ALPHA-ISOMETHYL IONONE,ALPHA-ISOMETHYL IONONE,127-51-5,,,,,PERFUME 10P01020 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,01020,PERFUME 10P01020,AMYL CINNAMAL,AMYL CINNAMAL,122-40-7,,,,,PERFUME 10P01020 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,01020,PERFUME 10P01020,AMYLCINNAMYL ALCOHOL,AMYLCINNAMYL ALCOHOL,101-85-9,,,,,PERFUME 10P01020 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,01020,PERFUME 10P01020,ANISYL ALCOHOL,ANISYL ALCOHOL,105-13-5,,,,,PERFUME 10P01020 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,01020,PERFUME 10P01020,BENZYL ALCOHOL,BENZYL ALCOHOL,100-51-6,,,,,PERFUME 10P01020 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,01020,PERFUME 10P01020,BENZYL BENZOATE,BENZYL BENZOATE,120-51-4,,,,,PERFUME 10P01020 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,01020,PERFUME 10P01020,BENZYL CINNAMATE,BENZYL CINNAMATE,103-41-3,,,,,PERFUME 10P01020 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,01020,PERFUME 10P01020,BENZYL SALICYLATE,BENZYL SALICYLATE,118-58-1,,,,,PERFUME 10P01020 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,01020,PERFUME 10P01020,CINNAMAL,CINNAMAL,104-55-2,,,,,PERFUME 10P01020 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,01020,PERFUME 10P01020,CINNAMYL ALCOHOL,CINNAMYL ALCOHOL,104-54-1,,,,,PERFUME 10P01020 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,01020,PERFUME 10P01020,CITRAL,CITRAL,5392-40-5,,,,,PERFUME 10P01020 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,01020,PERFUME 10P01020,CITRONELLOL,CITRONELLOL,106-22-9,,,,,PERFUME 10P01020 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,01020,PERFUME 10P01020,COUMARINE,COUMARINE,91-64-5,,,,,PERFUME 10P01020 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,01020,PERFUME 10P01020,d-LIMONENE,d-LIMONENE,5989-27-5,,,,,PERFUME 10P01020 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,01020,PERFUME 10P01020,EUGENOL,EUGENOL,97-53-0,,,,,PERFUME 10P01020 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,01020,PERFUME 10P01020,FARNESOL,FARNESOL,4602-84-0,,,,,PERFUME 10P01020 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,01020,PERFUME 10P01020,GERANIOL,GERANIOL,106-24-1,,,,,PERFUME 10P01020 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,01020,PERFUME 10P01020,HEXYL CINNAMAL,HEXYL CINNAMAL,101-86-0,,,,,PERFUME 10P01020 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,01020,PERFUME 10P01020,HYDROXYCITRONELLAL,HYDROXYCITRONELLAL,107-75-5,,,,,PERFUME 10P01020 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,01020,PERFUME 10P01020,ISOEUGENOL,ISOEUGENOL,97-54-1,,,,,PERFUME 10P01020 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,01020,PERFUME 10P01020,LINALOOL,LINALOOL,78-70-6,,,,,PERFUME 10P01020 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,01020,PERFUME 10P01020,LYRAL,LYRAL,31906-04-4,,,,,PERFUME 10P01020 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,01020,PERFUME 10P01020,LYSMERAL,LYSMERAL,80-54-6,,,,,PERFUME 10P01020 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,01020,PERFUME 10P01020,METHYL HEPTINE CARBONATE,METHYL HEPTINE CARBONATE,111-12-6,,,,,PERFUME 10P01020 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,01020,PERFUME 10P01020,OAKMOSS EXTRACT,OAKMOSS EXTRACT,90028-68-5,,,,,PERFUME 10P01020 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,01020,PERFUME 10P01020,TREEMOSS EXTRACT,TREEMOSS EXTRACT,90028-67-4,,,,,PERFUME 10P01020 ALLERGEN.xlsx
한불화농 향알러지데이타 20190307,11595,SHAMPOO  5P11595,ALPHA-ISOMETHYL IONONE,ALPHA-ISOMETHYL IONONE,127-51-5,,,,,SHAMPOO 5P11595 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,11595,SHAMPOO  5P11595,AMYL CINNAMAL,AMYL CINNAMAL,122-40-7,,,,,SHAMPOO 5P11595 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,11595,SHAMPOO  5P11595,AMYLCINNAMYL ALCOHOL,AMYLCINNAMYL ALCOHOL,101-85-9,,,,,SHAMPOO 5P11595 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,11595,SHAMPOO  5P11595,ANISYL ALCOHOL,ANISYL ALCOHOL,105-13-5,,,,,SHAMPOO 5P11595 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,11595,SHAMPOO  5P11595,BENZYL ALCOHOL,BENZYL ALCOHOL,100-51-6,,,,,SHAMPOO 5P11595 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,11595,SHAMPOO  5P11595,BENZYL BENZOATE,BENZYL BENZOATE,120-51-4,,,,,SHAMPOO 5P11595 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,11595,SHAMPOO  5P11595,BENZYL CINNAMATE,BENZYL CINNAMATE,103-41-3,,,,,SHAMPOO 5P11595 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,11595,SHAMPOO  5P11595,BENZYL SALICYLATE,BENZYL SALICYLATE,118-58-1,,,,,SHAMPOO 5P11595 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,11595,SHAMPOO  5P11595,CINNAMAL,CINNAMAL,104-55-2,,,,,SHAMPOO 5P11595 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,11595,SHAMPOO  5P11595,CINNAMYL ALCOHOL,CINNAMYL ALCOHOL,104-54-1,,,,,SHAMPOO 5P11595 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,11595,SHAMPOO  5P11595,CITRAL,CITRAL,5392-40-5,,,,,SHAMPOO 5P11595 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,11595,SHAMPOO  5P11595,CITRONELLOL,CITRONELLOL,106-22-9,,,,,SHAMPOO 5P11595 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,11595,SHAMPOO  5P11595,COUMARINE,COUMARINE,91-64-5,,,,,SHAMPOO 5P11595 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,11595,SHAMPOO  5P11595,d-LIMONENE,d-LIMONENE,5989-27-5,,,,,SHAMPOO 5P11595 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,11595,SHAMPOO  5P11595,EUGENOL,EUGENOL,97-53-0,,,,,SHAMPOO 5P11595 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,11595,SHAMPOO  5P11595,FARNESOL,FARNESOL,4602-84-0,,,,,SHAMPOO 5P11595 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,11595,SHAMPOO  5P11595,GERANIOL,GERANIOL,106-24-1,,,,,SHAMPOO 5P11595 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,11595,SHAMPOO  5P11595,HEXYL CINNAMAL,HEXYL CINNAMAL,101-86-0,,,,,SHAMPOO 5P11595 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,11595,SHAMPOO  5P11595,HYDROXYCITRONELLAL,HYDROXYCITRONELLAL,107-75-5,,,,,SHAMPOO 5P11595 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,11595,SHAMPOO  5P11595,ISOEUGENOL,ISOEUGENOL,97-54-1,,,,,SHAMPOO 5P11595 (ALLERGEN).xlsx
한불화농 향알러지데이타 20190307,11595,SHAMPOO  5P11595,LINALOOL,LINALOOL,78-70-6,,,,,SHAMPOO 5P11595 (ALLERGEN).xlsx
