fragrance_id,allergen_id,content_in_fragrance,content_in_product,leave_on_label,rinse_off_label
c8a09318-90eb-4055-8e7a-78e3cb16eae7,79d7a47d-451c-4c52-9133-d71d0a4f41c2,,,,
c8a09318-90eb-4055-8e7a-78e3cb16eae7,885d3436-469e-4179-8af4-d69e5a5b3200,2.9343,,,
c8a09318-90eb-4055-8e7a-78e3cb16eae7,db165cd9-51d1-4fc4-91c3-4df66c93f4fe,,,,
c8a09318-90eb-4055-8e7a-78e3cb16eae7,6b6a877a-3260-4923-8695-c6e6f2b5cf0e,,,,
c8a09318-90eb-4055-8e7a-78e3cb16eae7,fd80214f-d96e-4023-805a-e80740ef8e27,0.7,,,
c8a09318-90eb-4055-8e7a-78e3cb16eae7,2ef6f567-7013-40ca-a2e7-eb452d661f53,0.7644,,,
c8a09318-90eb-4055-8e7a-78e3cb16eae7,3e129410-5f1a-455f-a411-7ce2cb4fab72,1.75,,,
c8a09318-90eb-4055-8e7a-78e3cb16eae7,a4b0f562-51cf-4b61-bb17-668ca92afe2f,,,,
c8a09318-90eb-4055-8e7a-78e3cb16eae7,7f1910f0-0e8f-4cb3-8c8b-59af3eec22d2,1.4024,,,
c8a09318-90eb-4055-8e7a-78e3cb16eae7,1411bfcb-4726-46cd-a3d6-d50918cec1d6,,,,
c8a09318-90eb-4055-8e7a-78e3cb16eae7,0cfa05ac-f4c9-4ec3-abdf-3cc7333e237d,,,,
c8a09318-90eb-4055-8e7a-78e3cb16eae7,2cfb5e30-cd0f-408a-8d3d-9afb41b355d0,,,,
c8a09318-90eb-4055-8e7a-78e3cb16eae7,77b96512-a244-4d1a-b3a2-1c3de9e7e155,,,,
c8a09318-90eb-4055-8e7a-78e3cb16eae7,5d4f1026-a838-4921-98e0-a5e93f0e683f,,,,
c8a09318-90eb-4055-8e7a-78e3cb16eae7,0da8075a-ee98-4aa6-b473-4c624c04d926,,,,
2d2a60ca-0177-4fa8-a264-c458d60f49e9,006bd578-91fd-4e0e-a536-e211e02c5cec,,,,
2d2a60ca-0177-4fa8-a264-c458d60f49e9,6f4e1b11-60e9-4e71-a82e-4b0f949a89a9,,,,
2d2a60ca-0177-4fa8-a264-c458d60f49e9,39d9f0e6-a6cf-42a2-9004-08120c481715,,,,
2d2a60ca-0177-4fa8-a264-c458d60f49e9,5a3a9378-02bd-4973-919a-e92eb708058c,0.06122,,,
2d2a60ca-0177-4fa8-a264-c458d60f49e9,b5e5bde2-8b68-4fb3-a28b-de83cfb5043f,,,,
2d2a60ca-0177-4fa8-a264-c458d60f49e9,2e68ac4c-8245-4888-a4ab-06f1bf242951,,,,
2d2a60ca-0177-4fa8-a264-c458d60f49e9,0ad50bb3-9160-4173-8032-a777e06c7c5b,,,,
2d2a60ca-0177-4fa8-a264-c458d60f49e9,23a994db-a09f-4f2d-aacc-9d2d642c4c78,,,,
2d2a60ca-0177-4fa8-a264-c458d60f49e9,a114d5fa-0d0f-41c7-b52c-bcb03e6b7bcf,,,,
2d2a60ca-0177-4fa8-a264-c458d60f49e9,d69421e4-4000-460f-ba00-bcb9937a260b,,,,
2d2a60ca-0177-4fa8-a264-c458d60f49e9,67c99f15-167a-4aa8-b7a2-68d3faf1370e,,,,
2d2a60ca-0177-4fa8-a264-c458d60f49e9,a1161fa5-075b-4ca4-a73a-f5e258486013,,,,
2d2a60ca-0177-4fa8-a264-c458d60f49e9,79d7a47d-451c-4c52-9133-d71d0a4f41c2,1.02041,,,
2d2a60ca-0177-4fa8-a264-c458d60f49e9,885d3436-469e-4179-8af4-d69e5a5b3200,,,,
2d2a60ca-0177-4fa8-a264-c458d60f49e9,db165cd9-51d1-4fc4-91c3-4df66c93f4fe,,,,
2d2a60ca-0177-4fa8-a264-c458d60f49e9,6b6a877a-3260-4923-8695-c6e6f2b5cf0e,,,,
2d2a60ca-0177-4fa8-a264-c458d60f49e9,fd80214f-d96e-4023-805a-e80740ef8e27,,,,
2d2a60ca-0177-4fa8-a264-c458d60f49e9,2ef6f567-7013-40ca-a2e7-eb452d661f53,,,,
2d2a60ca-0177-4fa8-a264-c458d60f49e9,3e129410-5f1a-455f-a411-7ce2cb4fab72,,,,
2d2a60ca-0177-4fa8-a264-c458d60f49e9,a4b0f562-51cf-4b61-bb17-668ca92afe2f,,,,
2d2a60ca-0177-4fa8-a264-c458d60f49e9,7f1910f0-0e8f-4cb3-8c8b-59af3eec22d2,,,,
2d2a60ca-0177-4fa8-a264-c458d60f49e9,1411bfcb-4726-46cd-a3d6-d50918cec1d6,,,,
2d2a60ca-0177-4fa8-a264-c458d60f49e9,0cfa05ac-f4c9-4ec3-abdf-3cc7333e237d,,,,
2d2a60ca-0177-4fa8-a264-c458d60f49e9,2cfb5e30-cd0f-408a-8d3d-9afb41b355d0,,,,
2d2a60ca-0177-4fa8-a264-c458d60f49e9,77b96512-a244-4d1a-b3a2-1c3de9e7e155,,,,
2d2a60ca-0177-4fa8-a264-c458d60f49e9,5d4f1026-a838-4921-98e0-a5e93f0e683f,,,,
2d2a60ca-0177-4fa8-a264-c458d60f49e9,0da8075a-ee98-4aa6-b473-4c624c04d926,,,,
e9a462c2-279a-4707-ac0a-84f6f559ce2f,006bd578-91fd-4e0e-a536-e211e02c5cec,,,,
e9a462c2-279a-4707-ac0a-84f6f559ce2f,6f4e1b11-60e9-4e71-a82e-4b0f949a89a9,,,,
e9a462c2-279a-4707-ac0a-84f6f559ce2f,39d9f0e6-a6cf-42a2-9004-08120c481715,,,,
e9a462c2-279a-4707-ac0a-84f6f559ce2f,5a3a9378-02bd-4973-919a-e92eb708058c,,,,
e9a462c2-279a-4707-ac0a-84f6f559ce2f,b5e5bde2-8b68-4fb3-a28b-de83cfb5043f,,,,
e9a462c2-279a-4707-ac0a-84f6f559ce2f,2e68ac4c-8245-4888-a4ab-06f1bf242951,76.54,,,
e9a462c2-279a-4707-ac0a-84f6f559ce2f,0ad50bb3-9160-4173-8032-a777e06c7c5b,,,,
e9a462c2-279a-4707-ac0a-84f6f559ce2f,23a994db-a09f-4f2d-aacc-9d2d642c4c78,,,,
e9a462c2-279a-4707-ac0a-84f6f559ce2f,a114d5fa-0d0f-41c7-b52c-bcb03e6b7bcf,,,,
e9a462c2-279a-4707-ac0a-84f6f559ce2f,d69421e4-4000-460f-ba00-bcb9937a260b,,,,
e9a462c2-279a-4707-ac0a-84f6f559ce2f,67c99f15-167a-4aa8-b7a2-68d3faf1370e,,,,
e9a462c2-279a-4707-ac0a-84f6f559ce2f,a1161fa5-075b-4ca4-a73a-f5e258486013,,,,
e9a462c2-279a-4707-ac0a-84f6f559ce2f,79d7a47d-451c-4c52-9133-d71d0a4f41c2,0.75,,,
e9a462c2-279a-4707-ac0a-84f6f559ce2f,885d3436-469e-4179-8af4-d69e5a5b3200,0.05,,,
e9a462c2-279a-4707-ac0a-84f6f559ce2f,db165cd9-51d1-4fc4-91c3-4df66c93f4fe,,,,
e9a462c2-279a-4707-ac0a-84f6f559ce2f,6b6a877a-3260-4923-8695-c6e6f2b5cf0e,,,,
e9a462c2-279a-4707-ac0a-84f6f559ce2f,fd80214f-d96e-4023-805a-e80740ef8e27,,,,
e9a462c2-279a-4707-ac0a-84f6f559ce2f,2ef6f567-7013-40ca-a2e7-eb452d661f53,,,,
e9a462c2-279a-4707-ac0a-84f6f559ce2f,3e129410-5f1a-455f-a411-7ce2cb4fab72,,,,
e9a462c2-279a-4707-ac0a-84f6f559ce2f,a4b0f562-51cf-4b61-bb17-668ca92afe2f,,,,
e9a462c2-279a-4707-ac0a-84f6f559ce2f,7f1910f0-0e8f-4cb3-8c8b-59af3eec22d2,,,,
e9a462c2-279a-4707-ac0a-84f6f559ce2f,1411bfcb-4726-46cd-a3d6-d50918cec1d6,,,,
e9a462c2-279a-4707-ac0a-84f6f559ce2f,0cfa05ac-f4c9-4ec3-abdf-3cc7333e237d,,,,
e9a462c2-279a-4707-ac0a-84f6f559ce2f,2cfb5e30-cd0f-408a-8d3d-9afb41b355d0,,,,
e9a462c2-279a-4707-ac0a-84f6f559ce2f,77b96512-a244-4d1a-b3a2-1c3de9e7e155,,,,
e9a462c2-279a-4707-ac0a-84f6f559ce2f,5d4f1026-a838-4921-98e0-a5e93f0e683f,,,,
e9a462c2-279a-4707-ac0a-84f6f559ce2f,0da8075a-ee98-4aa6-b473-4c624c04d926,,,,
6713a2bb-bd06-4bb8-aa36-aa5c05062533,006bd578-91fd-4e0e-a536-e211e02c5cec,,,,
6713a2bb-bd06-4bb8-aa36-aa5c05062533,6f4e1b11-60e9-4e71-a82e-4b0f949a89a9,,,,
6713a2bb-bd06-4bb8-aa36-aa5c05062533,39d9f0e6-a6cf-42a2-9004-08120c481715,,,,
6713a2bb-bd06-4bb8-aa36-aa5c05062533,5a3a9378-02bd-4973-919a-e92eb708058c,,,,
6713a2bb-bd06-4bb8-aa36-aa5c05062533,b5e5bde2-8b68-4fb3-a28b-de83cfb5043f,,,,
6713a2bb-bd06-4bb8-aa36-aa5c05062533,2e68ac4c-8245-4888-a4ab-06f1bf242951,,,,
6713a2bb-bd06-4bb8-aa36-aa5c05062533,0ad50bb3-9160-4173-8032-a777e06c7c5b,,,,
6713a2bb-bd06-4bb8-aa36-aa5c05062533,23a994db-a09f-4f2d-aacc-9d2d642c4c78,,,,
6713a2bb-bd06-4bb8-aa36-aa5c05062533,a114d5fa-0d0f-41c7-b52c-bcb03e6b7bcf,,,,
6713a2bb-bd06-4bb8-aa36-aa5c05062533,d69421e4-4000-460f-ba00-bcb9937a260b,,,,
6713a2bb-bd06-4bb8-aa36-aa5c05062533,67c99f15-167a-4aa8-b7a2-68d3faf1370e,0.0031,,,
6713a2bb-bd06-4bb8-aa36-aa5c05062533,a1161fa5-075b-4ca4-a73a-f5e258486013,3.252,,,
6713a2bb-bd06-4bb8-aa36-aa5c05062533,79d7a47d-451c-4c52-9133-d71d0a4f41c2,,,,
6713a2bb-bd06-4bb8-aa36-aa5c05062533,885d3436-469e-4179-8af4-d69e5a5b3200,0.0216,,,
6713a2bb-bd06-4bb8-aa36-aa5c05062533,db165cd9-51d1-4fc4-91c3-4df66c93f4fe,,,,
6713a2bb-bd06-4bb8-aa36-aa5c05062533,6b6a877a-3260-4923-8695-c6e6f2b5cf0e,,,,
6713a2bb-bd06-4bb8-aa36-aa5c05062533,fd80214f-d96e-4023-805a-e80740ef8e27,1.4181,,,
6713a2bb-bd06-4bb8-aa36-aa5c05062533,2ef6f567-7013-40ca-a2e7-eb452d661f53,0.875,,,
6713a2bb-bd06-4bb8-aa36-aa5c05062533,3e129410-5f1a-455f-a411-7ce2cb4fab72,,,,
6713a2bb-bd06-4bb8-aa36-aa5c05062533,a4b0f562-51cf-4b61-bb17-668ca92afe2f,,,,
6713a2bb-bd06-4bb8-aa36-aa5c05062533,7f1910f0-0e8f-4cb3-8c8b-59af3eec22d2,2.4068,,,
6713a2bb-bd06-4bb8-aa36-aa5c05062533,1411bfcb-4726-46cd-a3d6-d50918cec1d6,,,,
6713a2bb-bd06-4bb8-aa36-aa5c05062533,0cfa05ac-f4c9-4ec3-abdf-3cc7333e237d,,,,
6713a2bb-bd06-4bb8-aa36-aa5c05062533,2cfb5e30-cd0f-408a-8d3d-9afb41b355d0,,,,
6713a2bb-bd06-4bb8-aa36-aa5c05062533,77b96512-a244-4d1a-b3a2-1c3de9e7e155,,,,
6713a2bb-bd06-4bb8-aa36-aa5c05062533,5d4f1026-a838-4921-98e0-a5e93f0e683f,,,,
6713a2bb-bd06-4bb8-aa36-aa5c05062533,0da8075a-ee98-4aa6-b473-4c624c04d926,,,,
55f9ee7e-1fa6-473c-ae92-eaf64fd8df91,006bd578-91fd-4e0e-a536-e211e02c5cec,,,,
55f9ee7e-1fa6-473c-ae92-eaf64fd8df91,6f4e1b11-60e9-4e71-a82e-4b0f949a89a9,0.0007,,,
55f9ee7e-1fa6-473c-ae92-eaf64fd8df91,39d9f0e6-a6cf-42a2-9004-08120c481715,,,,
55f9ee7e-1fa6-473c-ae92-eaf64fd8df91,5a3a9378-02bd-4973-919a-e92eb708058c,,,,
55f9ee7e-1fa6-473c-ae92-eaf64fd8df91,b5e5bde2-8b68-4fb3-a28b-de83cfb5043f,,,,
55f9ee7e-1fa6-473c-ae92-eaf64fd8df91,2e68ac4c-8245-4888-a4ab-06f1bf242951,0.0007,,,
55f9ee7e-1fa6-473c-ae92-eaf64fd8df91,0ad50bb3-9160-4173-8032-a777e06c7c5b,,,,
55f9ee7e-1fa6-473c-ae92-eaf64fd8df91,23a994db-a09f-4f2d-aacc-9d2d642c4c78,,,,
55f9ee7e-1fa6-473c-ae92-eaf64fd8df91,a114d5fa-0d0f-41c7-b52c-bcb03e6b7bcf,,,,
55f9ee7e-1fa6-473c-ae92-eaf64fd8df91,d69421e4-4000-460f-ba00-bcb9937a260b,,,,
55f9ee7e-1fa6-473c-ae92-eaf64fd8df91,67c99f15-167a-4aa8-b7a2-68d3faf1370e,0.0933,,,
55f9ee7e-1fa6-473c-ae92-eaf64fd8df91,a1161fa5-075b-4ca4-a73a-f5e258486013,0.082,,,
55f9ee7e-1fa6-473c-ae92-eaf64fd8df91,79d7a47d-451c-4c52-9133-d71d0a4f41c2,,,,
55f9ee7e-1fa6-473c-ae92-eaf64fd8df91,885d3436-469e-4179-8af4-d69e5a5b3200,5.9259,,,
55f9ee7e-1fa6-473c-ae92-eaf64fd8df91,db165cd9-51d1-4fc4-91c3-4df66c93f4fe,0.3066,,,
55f9ee7e-1fa6-473c-ae92-eaf64fd8df91,6b6a877a-3260-4923-8695-c6e6f2b5cf0e,,,,
55f9ee7e-1fa6-473c-ae92-eaf64fd8df91,fd80214f-d96e-4023-805a-e80740ef8e27,0.0959,,,
55f9ee7e-1fa6-473c-ae92-eaf64fd8df91,2ef6f567-7013-40ca-a2e7-eb452d661f53,,,,
55f9ee7e-1fa6-473c-ae92-eaf64fd8df91,3e129410-5f1a-455f-a411-7ce2cb4fab72,,,,
55f9ee7e-1fa6-473c-ae92-eaf64fd8df91,a4b0f562-51cf-4b61-bb17-668ca92afe2f,,,,
55f9ee7e-1fa6-473c-ae92-eaf64fd8df91,7f1910f0-0e8f-4cb3-8c8b-59af3eec22d2,3.8769,,,
55f9ee7e-1fa6-473c-ae92-eaf64fd8df91,1411bfcb-4726-46cd-a3d6-d50918cec1d6,,,,
55f9ee7e-1fa6-473c-ae92-eaf64fd8df91,0cfa05ac-f4c9-4ec3-abdf-3cc7333e237d,0.6,,,
55f9ee7e-1fa6-473c-ae92-eaf64fd8df91,2cfb5e30-cd0f-408a-8d3d-9afb41b355d0,0.004,,,
55f9ee7e-1fa6-473c-ae92-eaf64fd8df91,77b96512-a244-4d1a-b3a2-1c3de9e7e155,,,,
55f9ee7e-1fa6-473c-ae92-eaf64fd8df91,5d4f1026-a838-4921-98e0-a5e93f0e683f,,,,
d356d2e6-cb2e-49a8-9824-c2956186a6d7,006bd578-91fd-4e0e-a536-e211e02c5cec,,,,
d356d2e6-cb2e-49a8-9824-c2956186a6d7,6f4e1b11-60e9-4e71-a82e-4b0f949a89a9,,,,
d356d2e6-cb2e-49a8-9824-c2956186a6d7,39d9f0e6-a6cf-42a2-9004-08120c481715,,,,
d356d2e6-cb2e-49a8-9824-c2956186a6d7,5a3a9378-02bd-4973-919a-e92eb708058c,,,,
d356d2e6-cb2e-49a8-9824-c2956186a6d7,b5e5bde2-8b68-4fb3-a28b-de83cfb5043f,,,,
d356d2e6-cb2e-49a8-9824-c2956186a6d7,2e68ac4c-8245-4888-a4ab-06f1bf242951,,,,
d356d2e6-cb2e-49a8-9824-c2956186a6d7,0ad50bb3-9160-4173-8032-a777e06c7c5b,,,,
d356d2e6-cb2e-49a8-9824-c2956186a6d7,23a994db-a09f-4f2d-aacc-9d2d642c4c78,,,,
d356d2e6-cb2e-49a8-9824-c2956186a6d7,a114d5fa-0d0f-41c7-b52c-bcb03e6b7bcf,,,,
d356d2e6-cb2e-49a8-9824-c2956186a6d7,d69421e4-4000-460f-ba00-bcb9937a260b,,,,
d356d2e6-cb2e-49a8-9824-c2956186a6d7,67c99f15-167a-4aa8-b7a2-68d3faf1370e,0.0147,,,
d356d2e6-cb2e-49a8-9824-c2956186a6d7,a1161fa5-075b-4ca4-a73a-f5e258486013,0.0328,,,
d356d2e6-cb2e-49a8-9824-c2956186a6d7,79d7a47d-451c-4c52-9133-d71d0a4f41c2,,,,
d356d2e6-cb2e-49a8-9824-c2956186a6d7,885d3436-469e-4179-8af4-d69e5a5b3200,2.1465,,,
d356d2e6-cb2e-49a8-9824-c2956186a6d7,db165cd9-51d1-4fc4-91c3-4df66c93f4fe,,,,
d356d2e6-cb2e-49a8-9824-c2956186a6d7,6b6a877a-3260-4923-8695-c6e6f2b5cf0e,,,,
d356d2e6-cb2e-49a8-9824-c2956186a6d7,fd80214f-d96e-4023-805a-e80740ef8e27,1.6744,,,
d356d2e6-cb2e-49a8-9824-c2956186a6d7,2ef6f567-7013-40ca-a2e7-eb452d661f53,,,,
d356d2e6-cb2e-49a8-9824-c2956186a6d7,3e129410-5f1a-455f-a411-7ce2cb4fab72,,,,
d356d2e6-cb2e-49a8-9824-c2956186a6d7,a4b0f562-51cf-4b61-bb17-668ca92afe2f,,,,
d356d2e6-cb2e-49a8-9824-c2956186a6d7,7f1910f0-0e8f-4cb3-8c8b-59af3eec22d2,0.8182,,,
d356d2e6-cb2e-49a8-9824-c2956186a6d7,1411bfcb-4726-46cd-a3d6-d50918cec1d6,,,,
d356d2e6-cb2e-49a8-9824-c2956186a6d7,0cfa05ac-f4c9-4ec3-abdf-3cc7333e237d,,,,
d356d2e6-cb2e-49a8-9824-c2956186a6d7,2cfb5e30-cd0f-408a-8d3d-9afb41b355d0,,,,
d356d2e6-cb2e-49a8-9824-c2956186a6d7,77b96512-a244-4d1a-b3a2-1c3de9e7e155,,,,
d356d2e6-cb2e-49a8-9824-c2956186a6d7,5d4f1026-a838-4921-98e0-a5e93f0e683f,,,,
d356d2e6-cb2e-49a8-9824-c2956186a6d7,0da8075a-ee98-4aa6-b473-4c624c04d926,,,,
1644de0e-708a-4f90-b785-ac0c59dbb294,006bd578-91fd-4e0e-a536-e211e02c5cec,0.0085,,,
1644de0e-708a-4f90-b785-ac0c59dbb294,6f4e1b11-60e9-4e71-a82e-4b0f949a89a9,,,,
1644de0e-708a-4f90-b785-ac0c59dbb294,39d9f0e6-a6cf-42a2-9004-08120c481715,,,,
1644de0e-708a-4f90-b785-ac0c59dbb294,5a3a9378-02bd-4973-919a-e92eb708058c,,,,
1644de0e-708a-4f90-b785-ac0c59dbb294,b5e5bde2-8b68-4fb3-a28b-de83cfb5043f,,,,
1644de0e-708a-4f90-b785-ac0c59dbb294,2e68ac4c-8245-4888-a4ab-06f1bf242951,,,,
1644de0e-708a-4f90-b785-ac0c59dbb294,0ad50bb3-9160-4173-8032-a777e06c7c5b,0.0142,,,
1644de0e-708a-4f90-b785-ac0c59dbb294,23a994db-a09f-4f2d-aacc-9d2d642c4c78,,,,
1644de0e-708a-4f90-b785-ac0c59dbb294,a114d5fa-0d0f-41c7-b52c-bcb03e6b7bcf,,,,
1644de0e-708a-4f90-b785-ac0c59dbb294,d69421e4-4000-460f-ba00-bcb9937a260b,,,,
1644de0e-708a-4f90-b785-ac0c59dbb294,67c99f15-167a-4aa8-b7a2-68d3faf1370e,,,,
1644de0e-708a-4f90-b785-ac0c59dbb294,a1161fa5-075b-4ca4-a73a-f5e258486013,0.0167,,,
1644de0e-708a-4f90-b785-ac0c59dbb294,79d7a47d-451c-4c52-9133-d71d0a4f41c2,,,,
1644de0e-708a-4f90-b785-ac0c59dbb294,885d3436-469e-4179-8af4-d69e5a5b3200,15.0943,,,
1644de0e-708a-4f90-b785-ac0c59dbb294,db165cd9-51d1-4fc4-91c3-4df66c93f4fe,,,,
1644de0e-708a-4f90-b785-ac0c59dbb294,6b6a877a-3260-4923-8695-c6e6f2b5cf0e,,,,
1644de0e-708a-4f90-b785-ac0c59dbb294,fd80214f-d96e-4023-805a-e80740ef8e27,,,,
1644de0e-708a-4f90-b785-ac0c59dbb294,2ef6f567-7013-40ca-a2e7-eb452d661f53,,,,
1644de0e-708a-4f90-b785-ac0c59dbb294,3e129410-5f1a-455f-a411-7ce2cb4fab72,,,,
1644de0e-708a-4f90-b785-ac0c59dbb294,a4b0f562-51cf-4b61-bb17-668ca92afe2f,,,,
1644de0e-708a-4f90-b785-ac0c59dbb294,7f1910f0-0e8f-4cb3-8c8b-59af3eec22d2,2.4528,,,
1644de0e-708a-4f90-b785-ac0c59dbb294,1411bfcb-4726-46cd-a3d6-d50918cec1d6,,,,
1644de0e-708a-4f90-b785-ac0c59dbb294,0cfa05ac-f4c9-4ec3-abdf-3cc7333e237d,,,,
1644de0e-708a-4f90-b785-ac0c59dbb294,2cfb5e30-cd0f-408a-8d3d-9afb41b355d0,,,,
1644de0e-708a-4f90-b785-ac0c59dbb294,77b96512-a244-4d1a-b3a2-1c3de9e7e155,,,,
1644de0e-708a-4f90-b785-ac0c59dbb294,5d4f1026-a838-4921-98e0-a5e93f0e683f,,,,
0d989562-9247-43c5-a213-518bc630923f,006bd578-91fd-4e0e-a536-e211e02c5cec,,,,
0d989562-9247-43c5-a213-518bc630923f,6f4e1b11-60e9-4e71-a82e-4b0f949a89a9,,,,
0d989562-9247-43c5-a213-518bc630923f,39d9f0e6-a6cf-42a2-9004-08120c481715,,,,
0d989562-9247-43c5-a213-518bc630923f,5a3a9378-02bd-4973-919a-e92eb708058c,,,,
0d989562-9247-43c5-a213-518bc630923f,b5e5bde2-8b68-4fb3-a28b-de83cfb5043f,,,,
0d989562-9247-43c5-a213-518bc630923f,2e68ac4c-8245-4888-a4ab-06f1bf242951,,,,
0d989562-9247-43c5-a213-518bc630923f,0ad50bb3-9160-4173-8032-a777e06c7c5b,,,,
0d989562-9247-43c5-a213-518bc630923f,23a994db-a09f-4f2d-aacc-9d2d642c4c78,,,,
0d989562-9247-43c5-a213-518bc630923f,a114d5fa-0d0f-41c7-b52c-bcb03e6b7bcf,,,,
0d989562-9247-43c5-a213-518bc630923f,d69421e4-4000-460f-ba00-bcb9937a260b,,,,
0d989562-9247-43c5-a213-518bc630923f,67c99f15-167a-4aa8-b7a2-68d3faf1370e,,,,
0d989562-9247-43c5-a213-518bc630923f,a1161fa5-075b-4ca4-a73a-f5e258486013,,,,
0d989562-9247-43c5-a213-518bc630923f,79d7a47d-451c-4c52-9133-d71d0a4f41c2,,,,
0d989562-9247-43c5-a213-518bc630923f,885d3436-469e-4179-8af4-d69e5a5b3200,,,,
0d989562-9247-43c5-a213-518bc630923f,db165cd9-51d1-4fc4-91c3-4df66c93f4fe,,,,
0d989562-9247-43c5-a213-518bc630923f,6b6a877a-3260-4923-8695-c6e6f2b5cf0e,,,,
0d989562-9247-43c5-a213-518bc630923f,fd80214f-d96e-4023-805a-e80740ef8e27,,,,
0d989562-9247-43c5-a213-518bc630923f,2ef6f567-7013-40ca-a2e7-eb452d661f53,,,,
0d989562-9247-43c5-a213-518bc630923f,3e129410-5f1a-455f-a411-7ce2cb4fab72,,,,
0d989562-9247-43c5-a213-518bc630923f,a4b0f562-51cf-4b61-bb17-668ca92afe2f,,,,
0d989562-9247-43c5-a213-518bc630923f,7f1910f0-0e8f-4cb3-8c8b-59af3eec22d2,,,,
0d989562-9247-43c5-a213-518bc630923f,1411bfcb-4726-46cd-a3d6-d50918cec1d6,,,,
0d989562-9247-43c5-a213-518bc630923f,0cfa05ac-f4c9-4ec3-abdf-3cc7333e237d,,,,
0d989562-9247-43c5-a213-518bc630923f,2cfb5e30-cd0f-408a-8d3d-9afb41b355d0,,,,
0d989562-9247-43c5-a213-518bc630923f,77b96512-a244-4d1a-b3a2-1c3de9e7e155,,,,
0d989562-9247-43c5-a213-518bc630923f,5d4f1026-a838-4921-98e0-a5e93f0e683f,,,,
0d989562-9247-43c5-a213-518bc630923f,0da8075a-ee98-4aa6-b473-4c624c04d926,,,,
ed06bdb6-b9c1-4f33-8d14-8f450d219eb1,006bd578-91fd-4e0e-a536-e211e02c5cec,,,,
ed06bdb6-b9c1-4f33-8d14-8f450d219eb1,6f4e1b11-60e9-4e71-a82e-4b0f949a89a9,0.0067,,,
ed06bdb6-b9c1-4f33-8d14-8f450d219eb1,39d9f0e6-a6cf-42a2-9004-08120c481715,,,,
ed06bdb6-b9c1-4f33-8d14-8f450d219eb1,5a3a9378-02bd-4973-919a-e92eb708058c,,,,
ed06bdb6-b9c1-4f33-8d14-8f450d219eb1,b5e5bde2-8b68-4fb3-a28b-de83cfb5043f,,,,
ed06bdb6-b9c1-4f33-8d14-8f450d219eb1,2e68ac4c-8245-4888-a4ab-06f1bf242951,0.0012,,,
ed06bdb6-b9c1-4f33-8d14-8f450d219eb1,0ad50bb3-9160-4173-8032-a777e06c7c5b,,,,
ed06bdb6-b9c1-4f33-8d14-8f450d219eb1,23a994db-a09f-4f2d-aacc-9d2d642c4c78,,,,
ed06bdb6-b9c1-4f33-8d14-8f450d219eb1,a114d5fa-0d0f-41c7-b52c-bcb03e6b7bcf,,,,
ed06bdb6-b9c1-4f33-8d14-8f450d219eb1,d69421e4-4000-460f-ba00-bcb9937a260b,,,,
ed06bdb6-b9c1-4f33-8d14-8f450d219eb1,67c99f15-167a-4aa8-b7a2-68d3faf1370e,0.6465,,,
ed06bdb6-b9c1-4f33-8d14-8f450d219eb1,a1161fa5-075b-4ca4-a73a-f5e258486013,0.0446,,,
ed06bdb6-b9c1-4f33-8d14-8f450d219eb1,79d7a47d-451c-4c52-9133-d71d0a4f41c2,,,,
ed06bdb6-b9c1-4f33-8d14-8f450d219eb1,885d3436-469e-4179-8af4-d69e5a5b3200,26.2904,,,
ed06bdb6-b9c1-4f33-8d14-8f450d219eb1,db165cd9-51d1-4fc4-91c3-4df66c93f4fe,,,,
ed06bdb6-b9c1-4f33-8d14-8f450d219eb1,6b6a877a-3260-4923-8695-c6e6f2b5cf0e,,,,
ed06bdb6-b9c1-4f33-8d14-8f450d219eb1,fd80214f-d96e-4023-805a-e80740ef8e27,,,,
ed06bdb6-b9c1-4f33-8d14-8f450d219eb1,2ef6f567-7013-40ca-a2e7-eb452d661f53,4.4592,,,
ed06bdb6-b9c1-4f33-8d14-8f450d219eb1,3e129410-5f1a-455f-a411-7ce2cb4fab72,,,,
ed06bdb6-b9c1-4f33-8d14-8f450d219eb1,a4b0f562-51cf-4b61-bb17-668ca92afe2f,,,,
ed06bdb6-b9c1-4f33-8d14-8f450d219eb1,7f1910f0-0e8f-4cb3-8c8b-59af3eec22d2,2.4386,,,
ed06bdb6-b9c1-4f33-8d14-8f450d219eb1,1411bfcb-4726-46cd-a3d6-d50918cec1d6,,,,
ed06bdb6-b9c1-4f33-8d14-8f450d219eb1,0cfa05ac-f4c9-4ec3-abdf-3cc7333e237d,,,,
ed06bdb6-b9c1-4f33-8d14-8f450d219eb1,2cfb5e30-cd0f-408a-8d3d-9afb41b355d0,,,,
ed06bdb6-b9c1-4f33-8d14-8f450d219eb1,77b96512-a244-4d1a-b3a2-1c3de9e7e155,,,,
ed06bdb6-b9c1-4f33-8d14-8f450d219eb1,5d4f1026-a838-4921-98e0-a5e93f0e683f,,,,
ed06bdb6-b9c1-4f33-8d14-8f450d219eb1,0da8075a-ee98-4aa6-b473-4c624c04d926,,,,
e101a871-30a4-41ca-ad69-e46151533221,006bd578-91fd-4e0e-a536-e211e02c5cec,,,,
e101a871-30a4-41ca-ad69-e46151533221,6f4e1b11-60e9-4e71-a82e-4b0f949a89a9,,,,
e101a871-30a4-41ca-ad69-e46151533221,39d9f0e6-a6cf-42a2-9004-08120c481715,,,,
e101a871-30a4-41ca-ad69-e46151533221,5a3a9378-02bd-4973-919a-e92eb708058c,,,,
