ingredient_code,ingredient_name,manufacturer,origin_country,purchase_type,purchase_method,coa_urls,composition_urls,msds_kr_urls,msds_en_urls
MSL-0001,Lecinol S-10,Nikko Chem,케이에스켐,무작위,원료실,"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSL-0001/COA/MSL-0001_COA_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSL-0001/COMP/MSL-0001_COMP_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSL-0001/MSDS_KR/MSL-0001_MSDS_KR_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSL-0001/MSDS_EN/MSL-0001_MSDS_EN_001.pdf""}"
MSM-0003,Micolin ES-430,미원상사,미원상사,무작위,원료실,"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0003/COA/MSM-0003_COA_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0003/COMP/MSM-0003_COMP_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0003/MSDS_KR/MSM-0003_MSDS_KR_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0003/MSDS_EN/MSM-0003_MSDS_EN_001.pdf""}"
MSM-0004,Micolin S-430,미원상사,미원상사,무작위,원료실,"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0004/COA/MSM-0004_COA_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0004/COMP/MSM-0004_COMP_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0004/MSDS_KR/MSM-0004_MSDS_KR_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0004/MSDS_EN/MSM-0004_MSDS_EN_001.pdf""}"
MSM-0005,Micolin T-430,미원상사,미원상사,무작위,원료실,{},{},"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0005/MSDS_KR/MSM-0005_MSDS_KR_001.pdf""}",{}
MSM-0011,Micopol LDE,미원상사,미원상사,무작위,원료실,"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0011/COA/MSM-0011_COA_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0011/COMP/MSM-0011_COMP_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0011/MSDS_KR/MSM-0011_MSDS_KR_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0011/MSDS_EN/MSM-0011_MSDS_EN_001.pdf""}"
MSM-0013,Mitain CA-GF,미원상사,미원상사,무작위,원료실,"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0013/COA/MSM-0013_COA_001.pdf"",""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0013/COA/MSM-0013_COA_002.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0013/COMP/MSM-0013_COMP_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0013/MSDS_KR/MSM-0013_MSDS_KR_001.pdf"",""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0013/MSDS_KR/MSM-0013_MSDS_KR_002.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0013/MSDS_EN/MSM-0013_MSDS_EN_002.pdf"",""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0013/MSDS_EN/MSM-0013_MSDS_EN_001.pdf""}"
MSM-0023,Miconol C2M,미원상사,미원상사,무작위,원료실,"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0023/COA/MSM-0023_COA_001.pdf"",""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0023/COA/MSM-0023_COA_002.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0023/COMP/MSM-0023_COMP_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0023/MSDS_KR/MSM-0023_MSDS_KR_001.pdf"",""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0023/MSDS_KR/MSM-0023_MSDS_KR_002.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0023/MSDS_EN/MSM-0023_MSDS_EN_001.pdf"",""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0023/MSDS_EN/MSM-0023_MSDS_EN_002.pdf""}"
MSM-0024,Miconium STAC-30,미원상사,미원상사,무작위,원료실,"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0024/COA/MSM-0024_COA_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0024/COMP/MSM-0024_COMP_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0024/MSDS_KR/MSM-0024_MSDS_KR_001.pdf"",""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0024/MSDS_KR/MSM-0024_MSDS_KR_002.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0024/MSDS_EN/MSM-0024_MSDS_EN_001.pdf"",""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0024/MSDS_EN/MSM-0024_MSDS_EN_002.pdf"",""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0024/MSDS_EN/MSM-0024_MSDS_EN_003.pdf""}"
MSM-0025,Micolin A-526,미원화학주식회사,미원화학주식회사,무작위,원료실,"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0025/COA/MSM-0025_COA_001.pdf"",""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0025/COA/MSM-0025_COA_002.pdf"",""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0025/COA/MSM-0025_COA_004.pdf"",""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0025/COA/MSM-0025_COA_003.pdf"",""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0025/COA/MSM-0025_COA_005.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0025/COMP/MSM-0025_COMP_001.pdf"",""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0025/COMP/MSM-0025_COMP_002.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0025/MSDS_KR/MSM-0025_MSDS_KR_002.pdf"",""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0025/MSDS_KR/MSM-0025_MSDS_KR_001.pdf"",""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0025/MSDS_KR/MSM-0025_MSDS_KR_003.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0025/MSDS_EN/MSM-0025_MSDS_EN_001.pdf""}"
MSM-0026,Micolin EA-525(S),미원화학주식회사,미원화학주식회사,무작위,원료실,"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0026/COA/MSM-0026_COA_001.pdf"",""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0026/COA/MSM-0026_COA_002.pdf"",""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0026/COA/MSM-0026_COA_003.pdf"",""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0026/COA/MSM-0026_COA_004.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0026/COMP/MSM-0026_COMP_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0026/MSDS_KR/MSM-0026_MSDS_KR_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0026/MSDS_EN/MSM-0026_MSDS_EN_001.pdf""}"
MSM-0027,Micopol CME,미원상사,미원상사,무작위,원료실,"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0027/COA/MSM-0027_COA_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0027/COMP/MSM-0027_COMP_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0027/MSDS_KR/MSM-0027_MSDS_KR_001.pdf"",""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0027/MSDS_KR/MSM-0027_MSDS_KR_002.pdf"",""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0027/MSDS_KR/MSM-0027_MSDS_KR_003.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0027/MSDS_EN/MSM-0027_MSDS_EN_001.pdf"",""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0027/MSDS_EN/MSM-0027_MSDS_EN_002.pdf""}"
MSM-0028,Micopol CIP,미원상사,미원상사,무작위,원료실,"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0028/COA/MSM-0028_COA_001.pdf""}",{},"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0028/MSDS_KR/MSM-0028_MSDS_KR_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0028/MSDS_EN/MSM-0028_MSDS_EN_001.pdf""}"
MSM-0029,Miconate LES(H),미원상사,미원상사,무작위,원료실,"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0029/COA/MSM-0029_COA_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0029/COMP/MSM-0029_COMP_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0029/MSDS_KR/MSM-0029_MSDS_KR_001.pdf"",""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0029/MSDS_KR/MSM-0029_MSDS_KR_002.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0029/MSDS_EN/MSM-0029_MSDS_EN_001.pdf""}"
MOS-0028,Seabuckthorn Oil,Deyang Yiyang Biochem,케미랜드,무작위,원료실,{},"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MOS-0028/COMP/MOS-0028_COMP_002.pdf"",""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MOS-0028/COMP/MOS-0028_COMP_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MOS-0028/MSDS_KR/MOS-0028_MSDS_KR_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MOS-0028/MSDS_EN/MOS-0028_MSDS_EN_001.pdf""}"
MOS-0029,SM Jacho Oil,(주)즐거운회사,(주)즐거운회사,무작위,원료실,{},{},{},{}
MSM-0030,Miconium BTAC80,미원상사,미원상사,무작위,원료실,"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0030/COA/MSM-0030_COA_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0030/COMP/MSM-0030_COMP_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0030/MSDS_KR/MSM-0030_MSDS_KR_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0030/MSDS_EN/MSM-0030_MSDS_EN_001.pdf""}"
MSM-0031,Micomin SAPDA,미원상사,미원상사,무작위,원료실,{},{},"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0031/MSDS_KR/MSM-0031_MSDS_KR_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0031/MSDS_EN/MSM-0031_MSDS_EN_001.pdf""}"
MSM-0032,Miami SCG(P),미원상사,미원상사,무작위,원료실,{},{},"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0032/MSDS_KR/MSM-0032_MSDS_KR_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0032/MSDS_EN/MSM-0032_MSDS_EN_001.pdf"",""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0032/MSDS_EN/MSM-0032_MSDS_EN_002.pdf""}"
MSM-0033,Miami LS190(F),미원상사,미원상사,무작위,원료실,{},{},"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0033/MSDS_KR/MSM-0033_MSDS_KR_001.pdf"",""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0033/MSDS_KR/MSM-0033_MSDS_KR_002.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0033/MSDS_EN/MSM-0033_MSDS_EN_001.pdf""}"
MSM-0034,Micopol CMM,미원상사,미원상사,무작위,원료실,{},{},"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0034/MSDS_KR/MSM-0034_MSDS_KR_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0034/MSDS_EN/MSM-0034_MSDS_EN_001.pdf""}"
MSM-0035,Miconate SLSA,미원상사,미원상사,무작위,원료실,{},"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0035/COMP/MSM-0035_COMP_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0035/MSDS_KR/MSM-0035_MSDS_KR_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0035/MSDS_EN/MSM-0035_MSDS_EN_001.pdf""}"
MSM-0036,Mirataine BB/FLA,솔베이,(주)비즈켐,무작위,원료실,{},"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0036/COMP/MSM-0036_COMP_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0036/MSDS_KR/MSM-0036_MSDS_KR_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0036/MSDS_EN/MSM-0036_MSDS_EN_001.pdf""}"
MSM-0037,Micolin AOS 35,미원상사,미원상사,무작위,원료실,"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0037/COA/MSM-0037_COA_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0037/COMP/MSM-0037_COMP_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0037/MSDS_KR/MSM-0037_MSDS_KR_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSM-0037/MSDS_EN/MSM-0037_MSDS_EN_001.pdf""}"
MSN-0001,Nikkol BB-10,Nikko Chem,풍림무약,무작위,원료실,{},{},{},{}
MSN-0002,Nikkol CIO,Nikko Chem,이현에프앤씨,무작위,원료실,{},{},"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSN-0002/MSDS_KR/MSN-0002_MSDS_KR_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSN-0002/MSDS_EN/MSN-0002_MSDS_EN_001.pdf""}"
MSN-0003,Nikkol DHC-30,Nikko Chem,풍림무약,무작위,원료실,{},{},"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSN-0003/MSDS_KR/MSN-0003_MSDS_KR_001.pdf""}",{}
MSN-0011,Nikkol HCO-60(의약),Nikko Chem,㈜이현에프앤씨,무작위,원료실,"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSN-0011/COA/MSN-0011_COA_001.pdf""}",{},"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSN-0011/MSDS_KR/MSN-0011_MSDS_KR_001.pdf"",""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSN-0011/MSDS_KR/MSN-0011_MSDS_KR_002.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSN-0011/MSDS_EN/MSN-0011_MSDS_EN_001.pdf""}"
MSO-0003,Olivem 300,B&T S.r.l,하나무역,무작위,원료실,{},{},{},{}
MSO-0004,Olivem 900,B&T S.r.l,하나무역,무작위,원료실,"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSO-0004/COA/MSO-0004_COA_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSO-0004/COMP/MSO-0004_COMP_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSO-0004/MSDS_KR/MSO-0004_MSDS_KR_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSO-0004/MSDS_EN/MSO-0004_MSDS_EN_001.pdf""}"
MSO-0005,Olivem 700,B&T S.r.l,하나무역,무작위,원료실,{},{},{},{}
MSO-0006,Olivem 1000,HALLSTAR,하나무역,무작위,원료실,"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSO-0006/COA/MSO-0006_COA_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSO-0006/COMP/MSO-0006_COMP_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSO-0006/MSDS_KR/MSO-0006_MSDS_KR_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSO-0006/MSDS_EN/MSO-0006_MSDS_EN_001.pdf""}"
MSP-0001,PEG-1500,Sanyo,해피콜,무작위,원료실,{},{},"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSP-0001/MSDS_KR/MSP-0001_MSDS_KR_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSP-0001/MSDS_EN/MSP-0001_MSDS_EN_001.pdf""}"
MSP-0002,PEG-400,Sanyo,해피콜,무작위,원료실,{},{},{},{}
MSP-0003,PEG-4000,Sanyo,해피콜,무작위,원료실,{},{},{},{}
MSP-0004,Plantacare 2000 UP,D-BASF,라비오,무작위,원료실,"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSP-0004/COA/MSP-0004_COA_001.pdf""}",{},"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSP-0004/MSDS_KR/MSP-0004_MSDS_KR_001.pdf"",""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSP-0004/MSDS_KR/MSP-0004_MSDS_KR_002.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSP-0004/MSDS_EN/MSP-0004_MSDS_EN_001.pdf""}"
MSP-0005,LKPeptimo AGK,PEPTIMO,파인트리케미칼,무작위,원료실,"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSP-0005/COA/MSP-0005_COA_002.pdf"",""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSP-0005/COA/MSP-0005_COA_001.pdf""}",{},"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSP-0005/MSDS_KR/MSP-0005_MSDS_KR_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSP-0005/MSDS_EN/MSP-0005_MSDS_EN_001.pdf""}"
MSP-0006,Pureact WS Conc,Innospec,(주)케미랜드,무작위,원료실,"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSP-0006/COA/MSP-0006_COA_001.pdf""}",{},"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSP-0006/MSDS_KR/MSP-0006_MSDS_KR_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSP-0006/MSDS_EN/MSP-0006_MSDS_EN_001.pdf""}"
MSP-0007,Polyaquol-2W,innovacos,아라현,무작위,원료실,"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSP-0007/COA/MSP-0007_COA_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSP-0007/COMP/MSP-0007_COMP_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSP-0007/MSDS_KR/MSP-0007_MSDS_KR_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSP-0007/MSDS_EN/MSP-0007_MSDS_EN_001.pdf""}"
MSP-0008,Polyaquol-LW,innovacos,한주씨앤씨,무작위,원료실,"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSP-0008/COA/MSP-0008_COA_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSP-0008/COMP/MSP-0008_COMP_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSP-0008/MSDS_KR/MSP-0008_MSDS_KR_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSP-0008/MSDS_EN/MSP-0008_MSDS_EN_001.pdf""}"
MSP-0009,Plurol Isostearique,Gattefosse,다미화학,무작위,원료실,"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSP-0009/COA/MSP-0009_COA_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSP-0009/COMP/MSP-0009_COMP_001.pdf"",""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSP-0009/COMP/MSP-0009_COMP_002.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSP-0009/MSDS_KR/MSP-0009_MSDS_KR_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSP-0009/MSDS_EN/MSP-0009_MSDS_EN_001.pdf""}"
MSR-0002,Rheodol TW-L120,KAO,미성코스메틱㈜,무작위,원료실,"{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSR-0002/COA/MSR-0002_COA_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSR-0002/COMP/MSR-0002_COMP_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSR-0002/MSDS_KR/MSR-0002_MSDS_KR_001.pdf""}","{""https://usvjbuudnofwhmclwhfl.supabase.co/storage/v1/object/public/ingredients-documents/MSR-0002/MSDS_EN/MSR-0002_MSDS_EN_001.pdf""}"
