ingredient_code,component_order,inci_name_en,inci_name_kr,cas_number,composition_ratio,function,country_of_origin
MAA-0001,1,Allantoin,알란토인,97-59-6,100,Skin Protectant,영국
MAA-0002,1,Water,정제수,7732-18-5,59,Skin Conditioning Agent,
MAA-0002,2,Butylene Glycol,부틸렌글라이콜,107-88-0,40,Skin Conditioning Agent,
MAA-0002,3,Aloe Barbadensis Extract,알로에베라추출물,85507-69-3,1,Skin Conditioning Agent,
MAA-0016,1,Chlorella Vulgaris Extract,클로렐라 불가리스추출물,-,0,Skin Conditioning Agent,일본
MAA-0016,2,Paeonia Suffruticosa Root Extract,모란뿌리추출물,-,0,Skin Conditioning Agent,일본
MAA-0016,3,Allium Sativum (Garlic) Bulb Extract,마늘추출물,8008-99-9,0,Skin Conditioning Agent,일본
MAA-0016,4,Disodium Adenosine Triphosphate,다이소듐아데노신트라이포스페이트,987-65-5,0,Skin Conditioning Agent,일본
MAA-0017,1,Arbutin,알부틴,497-76-7,100,Skin Conditioning Agent,대한민국
MAA-0018,1,Angelica Keiskei Leaf/Stem Extract,신선초잎/줄기추출물,-,100,Skin Conditioning Agent,대한민국
MAA-0020,1,Alpinia Katsumadae Fruit Extract,초두구열매추출물,-,100,Skin Conditioning Agent,대한민국
MAA-0021,1,Adenosine,아데노신,58-61-7,100,Skin Conditioning Agent,중국
MAA-0022,1,Hydrogenated Lecithin,하이드로제네이티드레시틴,92128-87-5,0,Skin Conditioning Agent,대한민국
MAA-0022,2,Water,정제수,7732-18-5,0,Skin Conditioning Agent,대한민국
MAA-0022,3,Glycerin,글리세린,56-81-5,0,Skin Conditioning Agent,대한민국
MAA-0022,4,Dimethicone,다이메티콘,9006-65-9,0,Skin Conditioning Agent,대한민국
MAA-0022,5,Sucrose Distearate,수크로오스다이스테아레이트,27195-16-0,0,Skin Conditioning Agent,대한민국
MAA-0022,6,PEG-2M,피이지-2M,25322-68-3,0,Skin Conditioning Agent,대한민국
MAA-0024,1,Water,정제수,7732-18-5,59.5,Skin Conditioning Agent,대한민국
MAA-0024,2,Butylene Glycol,부틸렌글라이콜,107-88-0,30,Skin Conditioning Agent,대한민국
MAA-0024,3,Glycerin,글리세린,56-81-5,5,Skin Conditioning Agent,대한민국
MAA-0024,4,Robinia Pseudoacacia Flower Extract,아까시나무꽃추출물,-,5.5,Skin Conditioning Agent,대한민국
MAA-0025,1,Water,,7732-18-5,55,Skin Conditioning Agent,대한민국
MAA-0025,2,Butylene Glycol,,107-88-0,40,Skin Conditioning Agent,대한민국
MAA-0025,3,Ginkgo Biloba Leaf Extract,은행나무잎추출물,90045-36-6,5,Skin Conditioning Agent,대한민국
MAA-0026,1,Melissa Officinalis Leaf Extract,레몬밤잎추출물,7732-18-5,10,Skin Conditioning Agent,대한민국
MAA-0026,2,Butylene Glycol,부틸렌글라이콜,107-88-0,40,Skin Conditioning Agent,대한민국
MAA-0026,3,Water,정제수,84082-61-1,50,Skin Conditioning Agent,대한민국
MAA-0027,1,Water,정제수,7732-18-5,90,Skin Conditioning Agent,대한민국
MAA-0027,2,Butylene Glycol(40±4). Persea Gratissima (Avocado) Fruit Extract,,107-88-0,10,Skin Conditioning Agent,대한민국
MAA-0028,1,Water,정제수,7732-18-5,50,Skin Conditioning Agent,대한민국
MAA-0028,2,Butylene Glycol,부틸렌글라이콜,107-88-0,40,Skin Conditioning Agent,대한민국
MAA-0028,3,Chamaecyparis Obtusa Leaf Extract,편백잎추출물,91745-97-0,3.5,Skin Conditioning Agent,대한민국
MAA-0028,4,Pinus Densiflora Leaf Extract,소나무잎추출물,92202-05-6,3.5,Skin Conditioning Agent,대한민국
MAA-0028,5,Pinus Sylvestris Bud Extract,구주소나무싹추출물,ㅡ,3,Skin Conditioning Agent,대한민국
MAA-0029,1,Aloe vera ext.,,85507-69-3,95,Skin Conditioning Agent,대한민국
MAA-0029,2,MALTO-DEXTRIN,,,5,Skin Conditioning Agent,대한민국
MAA-0030,1,Water,정제수,84775-41-7,55,Skin Conditioning Agent,대한민국
MAA-0030,2,Butylene Glycol,부틸렌글라이콜,,40,Skin Conditioning Agent,대한민국
MAA-0030,3,Angelica Archangelica Root Extract,안젤리카뿌리추출물,,5,Skin Conditioning Agent,대한민국
MAA-0031,1,Water,정제수,89957-48-2,57,Skin Conditioning Agent,대한민국
MAA-0031,2,Butylene Glycol,부틸렌글라이콜,,40,Skin Conditioning Agent,대한민국
MAA-0031,3,Pyrus Malus (Apple) Fruit Extract,사과추출물,,3,Skin Conditioning Agent,대한민국
MAA-0032,1,Water,정제수,7732-18-5,84,Skin Conditioning Agent,대한민국
MAA-0032,2,Butylene Glycol,부틸렌글라이콜,-,10,Skin Conditioning Agent,대한민국
MAA-0032,3,Aronia Melanocarpa Fruit Extract,아로니아열매추출물,107-88-0,4,Skin Conditioning Agent,대한민국
MAA-0032,4,"1,2-Hexanediol","1,2-헥산다이올",6920-22-5,2,Skin Conditioning Agent,대한민국
MAA-0033,1,Water,정제수,7732-18-5,57,Skin Conditioning Agent,대한민국
MAA-0033,2,Butylene Glycol,부틸렌글라이콜,107-88-0,40,Skin Conditioning Agent,대한민국
MAA-0033,3,Harpagophytum Procumbens Root Extract,악마의발톱뿌리추출물,84988-65-8,3,Skin Conditioning Agent,대한민국
MAA-0034,1,Water,정제수,7732-18-5,55,Skin Conditioning Agent,대한민국
MAA-0034,2,Butylene Glycol,부틸렌글라이콜,107-88-0,40,Skin Conditioning Agent,대한민국
MAA-0034,3,Ginkgo Biloba Leaf Extract,은행나무잎추출물,90045-36-6,5,Skin Conditioning Agent,대한민국
MAA-0035,1,Water,정제수,7732-18-5,64.83,Skin Conditioning Agent,대한민국
MAA-0035,2,Butylene Glycol,부틸렌글라이콜,107-88-0,30,Skin Conditioning Agent,대한민국
MAA-0035,3,Glycerin,글리세린,56-81-5,5,Skin Conditioning Agent,대한민국
MAA-0035,4,Lysine,라이신,56-87-1(L-),0.01,Skin Conditioning Agent,대한민국
MAA-0035,5,Histidine,히스티딘,4998-57-6,0.01,Skin Conditioning Agent,대한민국
MAA-0035,6,Arginine,알지닌,74-79-3(L-Form),0.01,Skin Conditioning Agent,대한민국
MAA-0035,7,Aspartic Acid,아스파틱애씨드,56-84-8(L-Form),0.01,Skin Conditioning Agent,대한민국
MAA-0035,8,Threonine,트레오닌,72-19-5(L-Form),0.01,Skin Conditioning Agent,대한민국
MAA-0035,9,Serine,세린,56-45-1(L-Form),0.01,Skin Conditioning Agent,대한민국
MAA-0035,10,Glutamic Acid,글루타믹애씨드,56-86-0 (L-),0.01,Skin Conditioning Agent,대한민국
MAA-0035,11,Proline,프롤린,147-85-3(L-Form),0.01,Skin Conditioning Agent,대한민국
MAA-0035,12,Glycine,글라이신,56-40-6,0.01,Skin Conditioning Agent,대한민국
MAA-0035,13,Alanine,알라닌,56-41-7(L-Form),0.01,Skin Conditioning Agent,대한민국
MAA-0035,14,Valine,발린,516-06-3 (DL-),0.01,Skin Conditioning Agent,대한민국
MAA-0035,15,Methionine,메티오닌,63-68-3,0.01,Skin Conditioning Agent,대한민국
MAA-0035,16,Isoleucine,아이소류신,443-79-8(DL-),0.01,Skin Conditioning Agent,대한민국
MAA-0035,17,Leucine,류신,328-39-2(DL-),0.01,Skin Conditioning Agent,대한민국
MAA-0035,18,Tyrosine,타이로신,60-18-4(L-Form),0.01,Skin Conditioning Agent,대한민국
MAA-0035,19,Phenylalanine,페닐알라닌,63-91-2(L-Form),0.01,Skin Conditioning Agent,대한민국
MAA-0035,20,Cysteine,시스테인,52-90-4(L-Form),0.01,Skin Conditioning Agent,대한민국
MAA-0036,1,Ascorbic Acid,아스코빅애씨드,50-81-7,100,Skin Conditioning Agent,
MAA-0037,1,Water,정제수,7732-18-5,50,Skin Conditioning Agent,대한민국
MAA-0037,2,Butylene Glycol,부틸렌글라이콜,107-88-0,40,Skin Conditioning Agent,대한민국
MAA-0037,3,Cynara Scolymus (Artichoke) Leaf Extract,아티초크잎추출물,84012-14-6,10,Skin Conditioning Agent,대한민국
MAA-0038,1,water,정제수,7732-18-5,96,Skin Conditioning Agent,대한민국
MAA-0038,2,"1,2-Hexanediol","1,2-헥산다이올",6920-22-5,3,Skin Conditioning Agent,대한민국
MAA-0038,3,Houttuynia Cordata Extract,약모밀추출물,164288-50-0,1,Skin Conditioning Agent,대한민국
MAA-0039,1,Water,정제수,7732-18-5,59.9,Skin Conditioning Agent,대한민국
MAA-0039,2,Butylene Glycol,부틸렌글라이콜,107-88-0  55963-88-7,40,Skin Conditioning Agent,대한민국
MAA-0039,3,Atelocollagen,아텔로콜라겐,,0.1,Skin Conditioning Agent,대한민국
MAB-0004,1,Lactic Acid,락틱애씨드,50-21-5,100,Skin Conditioning Agent,
MAB-0009,1,Water,정제수,7732-18-5,55,Skin Conditioning Agent,대한민국
MAB-0009,2,Butylene Glycol,부틸렌글라이콜,107-88-0,40,Skin Conditioning Agent,대한민국
MAB-0009,3,Nigella Sativa Seed Extract,블랙커민씨추출물,90064-32-7,5,Skin Conditioning Agent,대한민국
MAB-0010,1,Water,정제수,7732-18-5,55,Skin Conditioning Agent,대한민국
MAB-0010,2,Butylene Glycol,부틸렌글라이콜,107-88-0,40,Skin Conditioning Agent,대한민국
MAB-0010,3,Adansonia Digitata Leaf Extract,바오밥나무잎추출물,91745-12-9,5,Skin Conditioning Agent,대한민국
MAB-0011,1,Centella Asiatica Extract,병풀추출물,"84696-21-9
107-88-0
6920-22-5
70445-33-9",87.9,Skin Conditioning Agent,대한민국
MAB-0011,2,Butylene Glycol,부틸렌글라이콜,,10,Skin Conditioning Agent,대한민국
MAB-0011,3,"1,2-Hexanediol","1,2-헥산다이올",,2,Skin Conditioning Agent,대한민국
MAB-0011,4,Ethylhexylglycerin,에틸헥실글리세린,,0.1,Skin Conditioning Agent,대한민국
MAB-0012,1,Water,정제수,84696-21-9,80,Skin Conditioning Agent,대한민국
MAB-0012,2,Glycerin,,,8,Skin Conditioning Agent,대한민국
MAB-0012,3,Butylene Glycol,부틸렌글라이콜,,7,Skin Conditioning Agent,대한민국
MAB-0012,4,Centella Asiatica Extract,병풀추출물,,5,Skin Conditioning Agent,대한민국
MAB-0013,1,Water,,7732-18-5,58,Skin Conditioning Agent,대한민국
MAB-0013,2,Butylene Glycol,,107-88-0,37,Skin Conditioning Agent,대한민국
MAB-0013,3,Centella Asiatica Extract,정제수,84696-21-9,5,Skin Conditioning Agent,대한민국
MAB-0014,1,Water,정제수,7732-18-5,84.9,Skin Conditioning Agent,대한민국
MAB-0014,2,Lavandula Angustifolia (Lavender) Flower Water,라벤더꽃수,-,0.5,Skin Conditioning Agent,대한민국
MAB-0014,3,Salvia Sclarea (Clary) Extract,클레리추출물,84775-83-7,0.5,Skin Conditioning Agent,대한민국
MAB-0014,4,Hyacinthus Orientalis (Hyacinth) Extract,히아신스전초추출물,-,0.5,Skin Conditioning Agent,대한민국
MAB-0014,5,"Chamomilla Recutita (Matricaria)
Flower/Leaf Extract(0.5)",,-,0,Skin Conditioning Agent,대한민국
MAB-0014,6,Borago Officinalis Extract,보리지추출물,84012-16-8,0.5,Skin Conditioning Agent,대한민국
MAB-0014,7,Centaurea Cyanus Flower Extract,수레국화꽃추출물,84012-18-0,0.5,Skin Conditioning Agent,대한민국
MAB-0014,8,Butylene Glycol,부틸렌글라이콜,107-88-0,10,Skin Conditioning Agent,대한민국
MAB-0014,9,"1,2-Hexanediol","1,2-헥산다이올",6920-22-5,2,Skin Conditioning Agent,대한민국
MAB-0014,10,Ethylhexylglycerin,에틸헥실글리세린,70445-33-9,0.1,Skin Conditioning Agent,대한민국
MAB-0015,1,Water,정제수,7732-18-5,58.5,Skin Conditioning Agent,대한민국
MAB-0015,2,Butylene Glycol,부틸렌글라이콜,107-88-0,40,Skin Conditioning Agent,대한민국
MAB-0015,3,Nymphaea Caerulea Flower Extract,푸른연꽃추출물,ㅡ,1.5,Skin Conditioning Agent,대한민국
MAB-0016,1,Water,정제수,7732-18-5,77,Skin Conditioning Agent,대한민국
MAB-0016,2,Bifida Ferment Extract,비피다발효추출물,-,20,Skin Conditioning Agent,대한민국
MAB-0016,3,"1,2-Hexanediol","1,2-헥산다이올",6920-22-5,3,Skin Conditioning Agent,대한민국
MAB-0017,1,Biotin,바이오틴,58-85-5,100,Skin Conditioning Agent,중국
MAB-0018,1,Propanediol,프로판다이올,504-63-2,97,Skin Conditioning Agent,대한민국
MAB-0018,2,Aloe Barbadensis Leaf Extract,알로에베라잎추출물,85507-69-3,2.4,Skin Conditioning Agent,대한민국
MAB-0018,3,Bioflavonoids,바이오플라보노이드,61788-55-4,0.5,Skin Conditioning Agent,대한민국
MAB-0018,4,Brassica Oleracea Italica (Broccoli) Extract,브로콜리추출물,223749-36-8,0.1,Skin Conditioning Agent,대한민국
MAB-0019,1,Kojic Acid,코직애씨드,501-30-4,100,Skin Conditioning Agent,중국
MAC-0001,1,Water,정제수,7732-18-5,57,Skin Conditioning Agent,대한민국
MAC-0001,2,Butylene Glycol,부틸렌글라이콜,107-88-0,40,Skin Conditioning Agent,대한민국
MAC-0001,3,Chamomilla Recutita (Matricaria) Flower Extract,마트리카리아꽃추출물,84649-86-5,3,Skin Conditioning Agent,대한민국
MAC-0016,1,Sodium Carboxymethyl Beta-Glucan,소듐카복시메틸베타-글루칸,9050-93-5,100,Skin Conditioning Agent,대한민국
MAC-0018,1,Ceramide NP,세라마이드엔피,100403-19-8,100,Skin Conditioning Agent,대한민국
MAC-0021,1,Caffeine,카페인,58-08-2,100,Skin Conditioning Agent,Germany
MAC-0025,1,Cucumis Sativus (Cucumber) Fruuit Extract,오이열매추출물,,100,Skin Conditioning Agent,대한민국
MAC-0026,1,숯가루,,16291-96-6,100,Absorbent,대한민국
MAC-0031,1,Daucus Carota Sativa (Carrot) Root Extract,당근추출물,`,100,Skin Conditioning Agent,
MAC-0032,1,Water,정제수,7732-18-5,75,Skin Conditioning Agent,대한민국
MAC-0032,2,Sodium Hyaluronate,,107-88-0,25,Skin Conditioning Agent,대한민국
MAC-0033,1,Water,,-,30,Skin Conditioning Agent,대한민국
MAC-0033,2,Butylene Glycol,,,25,Skin Conditioning Agent,대한민국
MAC-0033,3,Glycerin,,,15,Skin Conditioning Agent,대한민국
MAC-0033,4,Propanediol,,,15,Skin Conditioning Agent,대한민국
MAC-0033,5,Sodium Hyaluronate,,,8,Skin Conditioning Agent,대한민국
MAC-0033,6,Hydrolyzed Hyaluronic Acid,,,5,Skin Conditioning Agent,대한민국
MAC-0033,7,Sodium Hyaluronate Crosspolymer,,,2,Skin Conditioning Agent,대한민국
MAC-0034,1,Theobroma Cacao (Cocoa) Seed Powder,카카오씨가루,-,100,Scrubs,
MAC-0035,1,Water,정제수,7732-18-5,60,Skin Conditioning Agent,대한민국
MAC-0035,2,Butylene Glycol,부틸렌글라이콜,107-88-0,30,Skin Conditioning Agent,대한민국
MAC-0035,3,Prunus Avium (Sweet Cherry) Fruit Extract,양벚나무열매추출물,85566-22-9,10,Skin Conditioning Agent,대한민국
MAC-0036,1,Acorus Calamus Root Extract,창포뿌리추출물,84775-39-3,100,Skin Conditioning Agent,
MAC-0037,1,Water,정제수,7732-18-5,0,Skin Conditioning Agent,대한민국
MAC-0037,2,Butylene Glycol,부틸렌글라이콜,107-88-0,0,Skin Conditioning Agent,대한민국
MAC-0037,3,Theobroma Cacao (Cocoa) Seed Extract,,-,0,Skin Conditioning Agent,대한민국
MAC-0037,4,Cocos Nucifera (Coconut) Fruit Extract,코코넛야자열매추출물,84649-99-0,0,Skin Conditioning Agent,대한민국
MAC-0037,5,Phenoxyethanol,,,0,Skin Conditioning Agent,대한민국
MAC-0037,6,Methylparaben,,,0,Skin Conditioning Agent,대한민국
MAC-0037,7,Ethylparaben,,,0,Skin Conditioning Agent,대한민국
MAC-0037,8,Butylparaben,,,0,Skin Conditioning Agent,대한민국
MAC-0037,9,"Propylparaben
Isobutylparaben",,,0,Skin Conditioning Agent,대한민국
MAC-0038,1,Water,정제수,7732-18-5,55,Skin Conditioning Agent,대한민국
MAC-0038,2,Butylene Glycol,부틸렌글라이콜,107-88-0,40,Skin Conditioning Agent,대한민국
MAC-0038,3,Vaccinium Macrocarpon (Cranberry) Fruit Extract,크랜베리추출물,91770-88-6,5,Skin Conditioning Agent,대한민국
MAC-0039,1,Water,정제수,7732-18-5,55,Skin Conditioning Agent,대한민국
MAC-0039,2,Alcohol,에탄올,64-17-5,40,Skin Conditioning Agent,대한민국
MAC-0039,3,Symphytum Officinale Leaf Extract,컴프리잎추출물,84696-05-9,5,Skin Conditioning Agent,대한민국
MAC-0040,1,Asiaticoside,아시아티코사이드,16830-15-2,15,Skin Conditioning Agent,중국
MAC-0040,2,Madecassoside,덱스트린,34540-22-2,65,Skin Conditioning Agent,중국
MAC-0040,3,Centella Asiatica Leaf Extract,병풀잎추출물,84696-21-9,20,Skin Conditioning Agent,중국
MAC-0041,1,Water,정제수,7732-18-5,60,Skin Conditioning Agent,덴마크
MAC-0041,2,Acacia Senegal Gum,아라비아고무나무검,9000-01-5,30,Skin Conditioning Agent,덴마크
MAC-0041,3,Peat Water,토탄수,-,5,Skin Conditioning Agent,덴마크
MAC-0041,4,Glycerin,글리세린,56-81-5,2.9,Skin Conditioning Agent,덴마크
MAC-0041,5,Hydroxypropyl Methylcellulose,하이드록시프로필메틸셀룰로오스,9004-65-3,2,Skin Conditioning Agent,덴마크
MAC-0041,6,Citric Acid,시트릭애씨드,77-92-9,0.1,Skin Conditioning Agent,덴마크
MAC-0042,1,Water,정제수,7732-18-5,96.95,Skin Conditioning Agent,
MAC-0042,2,"1,2-Hexanediol","1,2-헥산다이올",-,2,Skin Conditioning Agent,
MAC-0042,3,Glacier Water,빙하수,6920-22-5,1,Skin Conditioning Agent,
MAC-0042,4,Caprylyl Glycol,카프릴릴글라이콜,1117-86-8,0.05,Skin Conditioning Agent,
MAC-0043,1,Collagen Extract,콜라겐추출물,-,97.4,Skin Conditioning Agent,대한민국
MAC-0043,2,Collagen,콜라겐,9007-34-5,0.1,Skin Conditioning Agent,대한민국
MAC-0043,3,Soluble Collagen,수용성콜라겐,-,0.1,Skin Conditioning Agent,대한민국
MAC-0043,4,Hydrolyzed Collagen,하이드롤라이즈드콜라겐,73049-73-7,0.1,Skin Conditioning Agent,대한민국
MAC-0043,5,Collagen Amino Acids,콜라겐 아미노산,-,0.1,Skin Conditioning Agent,대한민국
MAC-0043,6,Sodium Soy Hydrolyzed Collagen,소듐소이하이드롤라이즈드콜라겐,68188-31-8,0.1,Skin Conditioning Agent,대한민국
MAC-0043,7,Zinc Hydrolyzed Collagen,징크하이드롤라이즈드콜라겐,-,0.1,Skin Conditioning Agent,대한민국
MAC-0043,8,"1,2-Hexanediol","1,2-헥산다이올",6920-22-5,2,Skin Conditioning Agent,대한민국
MAC-0044,1,Zinc oxide,징크옥사이드,1314-13-2,99.5,Skin Conditioning Agent,중국
MAC-0044,2,Ferric oxide,적색산화철,1309-37-1,0.5,Skin Conditioning Agent,중국
MAC-0045,1,Cholesterol,콜레스테롤,57-88-5,100,Skin Conditioning Agent,일본
MAD-0002,1,Dipotassium Glycyrrhizate,다이포타슘글리시리제이트,68797-35-3,100,Skin Conditioning Agent,
MAD-0006,1,Sea Water,해수,-,100,Humectants,
MAD-0008,1,Rosa Canina Flower,로즈힙꽃,-,100,Skin Conditioning Agent,
MAD-0009,1,Clay,점토,-,100,Skin Conditioning Agent,
MAD-0010,1,Sea Silt Extract,씨실트추출물,-,100,Skin Conditioning Agent,
MAD-0011,1,Water,정제수,7732-18-5,57,Skin Conditioning Agent,대한민국
MAD-0011,2,Butylene Glycol,부틸렌글라이콜,107-88-0,40,Skin Conditioning Agent,대한민국
MAD-0011,3,Diospyros Kaki Leaf Extract,감나무잎추출물,ㅡ,3,Skin Conditioning Agent,대한민국
MAD-0012,1,Water,정제수,7732-18-5,55,Skin Conditioning Agent,대한민국
MAD-0012,2,Butylene Glycol,부틸렌글라이콜,107-88-0,40,Skin Conditioning Agent,대한민국
MAD-0012,3,Cucurbita Pepo (Pumpkin) Fruit Extract,당호박추출물,89998-03-8,5,Skin Conditioning Agent,대한민국
MAD-0013,1,Water,정제수,7732-18-5,55,Skin Conditioning Agent,대한민국
MAD-0013,2,Butylene Glycol,부틸렌글라이콜,107-88-0,40,Skin Conditioning Agent,대한민국
MAD-0013,3,Juniperus Communis Fruit Extract,두송열매추출물,84603-69-0,5,Skin Conditioning Agent,대한민국
MAD-0014,1,Water,정제수,7732-18-5,53,Skin Conditioning Agent,대한민국
MAD-0014,2,Butylene Glycol,부틸렌글라이콜,107-88-0,40,Skin Conditioning Agent,대한민국
MAD-0014,3,Caulerpa Lentillifera Extract,바다포도추출물,ㅡ,7,Skin Conditioning Agent,대한민국
MAD-0015,1,Dextrose anhydrous,,50-99-7,100,Skin Conditioning Agent,대한민국
MAE-0009,1,PEG-40 Hydrogenated Castor Oil,피이지-40하이드로제네이티드캐스터오일,61788-85-0,0,Skin Conditioning Agent,
MAE-0009,2,PPG-2-Ceteareth-9,피피지-2-세테아레스-9,-,0,Skin Conditioning Agent,
MAE-0009,3,Pyrus Malus (Apple) Seed Extract,사과씨추출물,-,0,Skin Conditioning Agent,
MAE-0011,1,Enantia Chlorantha Bark Extract,에난티아 클로란타껍질추출물,-,0,Skin Conditioning Agent,
MAE-0011,2,Oleanolic Acid,올레아놀릭애씨드,508-02-1,0,Skin Conditioning Agent,
MAE-0012,1,Tripeptide-2,트라이펩타이드-2,-,0,Skin Conditioning Agent,
MAE-0012,2,Dextran,덱스트란,9004-54-0,0,Skin Conditioning Agent,
MAE-0013,1,Water,정제수,7732-18-5,64.5,Skin Conditioning Agent,대한민국
MAE-0013,2,Butylene Glycol,부틸렌글라이콜,107-88-0,30,Skin Conditioning Agent,대한민국
MAE-0013,3,"1,2-Hexanediol","1,2-헥산다이올",6920-22-5,3,Skin Conditioning Agent,대한민국
MAE-0013,4,Aspalathus Linearis Extract,루이보스추출물,ㅡ,0.23,Skin Conditioning Agent,대한민국
MAE-0013,5,Calendula Officinalis Flower Extract,포트마리골드꽃추출물,84776-23-8,0.23,Skin Conditioning Agent,대한민국
MAE-0013,6,Chamomilla Recutita (Matricaria)Flower Extract,마트리카리아꽃추출물,84082-60-0,0.23,Skin Conditioning Agent,대한민국
MAE-0013,7,Eucalyptus Globulus Leaf Extract,유칼립투스잎추출물,84625-32-1,0.23,Skin Conditioning Agent,대한민국
MAE-0013,8,"Hamamelis Virginiana (Witch Hazel)
Bark/Leaf/Twig Extract",버지니아풍년화껍질/잎/잔가지추출물,84696-19-5,0.23,Skin Conditioning Agent,대한민국
MAE-0013,9,Jasminum Officinale (Jasmine)Flower/Leaf Extract,커먼자스민꽃/잎추출물,90045-94-6,0.23,Skin Conditioning Agent,대한민국
MAE-0013,10,Lavandula Angustifolia (Lavender)Flower/Leaf/Stem Extract,라벤더꽃/잎/줄기추출물,84776-65-8,0.23,Skin Conditioning Agent,대한민국
MAE-0013,11,"Mentha Piperita (Peppermint) Leaf
Extract",페퍼민트잎추출물,84082-70-2,0.23,Skin Conditioning Agent,대한민국
MAE-0013,12,"Rosmarinus Officinalis (Rosemary) Leaf
Extract",로즈마리잎추출물,84604-14-8,0.23,Skin Conditioning Agent,대한민국
MAE-0013,13,Verbena Officinalis Leaf Extract,마편초잎추출물,84961-67-1,0.23,Skin Conditioning Agent,대한민국
MAE-0013,14,Centella Asiatica Extract,병풀추출물,84696-21-9,0.2,Skin Conditioning Agent,대한민국
MAE-0014,1,97.899,,7732-18-5,0,Skin Conditioning Agent,대한민국
MAE-0014,2,2,,6920-22-5,0,Skin Conditioning Agent,대한민국
MAE-0014,3,0.1,,70445-33-9,0,Skin Conditioning Agent,대한민국
MAE-0014,4,0.001,,ㅡ,0,Skin Conditioning Agent,대한민국
MAE-0015,1,Water,정제수,7732-18-5,55,Skin Conditioning Agent,대한민국
MAE-0015,2,Butylene Glycol,부틸렌글라이콜,107-88-0,40,Skin Conditioning Agent,대한민국
MAE-0015,3,Royal Jelly extract,로얄젤리추출물,91081-56-0,2.5,Skin Conditioning Agent,대한민국
MAE-0015,4,Propolis Extract,프로폴리스추출물,85665-41-4,2.5,Skin Conditioning Agent,대한민국
MAE-0016,1,Water,정제수,7732-18-5,55,Skin Conditioning Agent,대한민국
MAE-0016,2,Butylene Glycol,부틸렌글라이콜,107-88-0,40,Skin Conditioning Agent,대한민국
MAE-0016,3,Eucalyptus Globulus Leaf Extract,유칼립투스잎추출물,84625-32-1,5,Skin Conditioning Agent,대한민국
MAE-0017,1,Water,정제수,7732-18-5,55,Skin Conditioning Agent,대한민국
MAE-0017,2,Alcohol,에탄올,64-17-5,40,Skin Conditioning Agent,대한민국
MAE-0017,3,Leontopodium Alpinum Extract,에델바이스추출물,391900-47-3,5,Skin Conditioning Agent,대한민국
MAE-0018,1,Water,정제수,7732-18-5,96.5,Skin Conditioning Agent,대한민국
MAE-0018,2,"1,2-Hexanediol","1,2-헥산다이올",6920-22-5,3,Skin Conditioning Agent,대한민국
MAE-0018,3,Hydrolyzed Elastin,하이드롤라이즈드엘라스틴,100085-10-7,0.5,Skin Conditioning Agent,대한민국
MAE-0019,1,Ectoin,엑토인,96702-03-3,100,Skin Conditioning Agent,중국
MAE-0020,1,Water,정제수,7732-18-5,85,Skin Conditioning Agent,대한민국
MAE-0020,2,"1,2-Hexanediol","1,2-헥산다이올",6920-22-5,3,Skin Conditioning Agent,대한민국
MAE-0020,3,Schisandra Chinensis Fruit Extract,오미자추출물,223748-53-6,2,Skin Conditioning Agent,대한민국
MAE-0020,4,Camellia Sinensis Leaf Extract,녹차추출물,84650-60-2,2,Skin Conditioning Agent,대한민국
MAE-0020,5,Perilla Ocymoides Leaf Extract,들깨잎추출물,90082-61-4,2,Skin Conditioning Agent,대한민국
MAE-0020,6,Prunus Mume Fruit Extract,매실추출물,ㅡ,2,Skin Conditioning Agent,대한민국
MAE-0020,7,Scutellaria Baicalensis Root Extract,황금추출물,94279-99-9,2,Skin Conditioning Agent,대한민국
MAE-0020,8,Honey Extract,꿀추출물,91052-92-5,2,Skin Conditioning Agent,대한민국
MAF-0006,1,Fragrance,,7732-18-5,100,Skin Conditioning Agent,대한민국
MAF-0007,1,Padina Pavonica Thallus Extract,파디나 파보니카엽상체추출물,-,100,Skin Conditioning Agent,
MAF-0008,1,Water,정제수,7732-18-5,60,Skin Conditioning Agent,덴마크
MAF-0008,2,Malt Extract,맥아추출물,8002-48-0,40,Skin Conditioning Agent,덴마크
MAG-0002,1,Oryzanol,오리자놀,11042-64-1,100,Skin Conditioning Agent,
MAG-0003,1,Butylene Glycol,,,60,Skin Conditioning Agent,대한민국
MAG-0003,2,Water,,,30,Skin Conditioning Agent,대한민국
MAG-0003,3,Glutathione,,,10,Skin Conditioning Agent,대한민국
MAG-0004,1,Butylene Glycol,,85251-65-6,55,Skin Conditioning Agent,
MAG-0004,2,Water,,,35,Skin Conditioning Agent,
MAG-0004,3,"1,2-Hexanediol",,,5,Skin Conditioning Agent,
MAG-0004,4,Glycyrrhiza Glabra Root Extract,,,5,Skin Conditioning Agent,
MAG-0007,1,Glycerin,,7732-18-5,85,Skin Conditioning Agent,대한민국
MAG-0007,2,Water,정제수,57-55-6,15,Skin Conditioning Agent,대한민국
MAG-0009,1,Butylene Glycol,부틸렌글라이콜,7732-18-5,55,Skin Conditioning Agent,대한민국
MAG-0009,2,Water,정제수,107-88-0,40,Skin Conditioning Agent,대한민국
MAG-0009,3,Glycyrrhiza Glabra Root Extract,,84650-60-2,5,Skin Conditioning Agent,대한민국
MAG-0012,1,Water,정제수,7732-18-5,57,Skin Conditioning Agent,대한민국
